index,timestamp,message
0,2025-06-03T16:36:15.050049,N
1,2025-06-03T16:36:20.050195,N
2,2025-06-03T16:36:25.049993,N
3,2025-06-03T16:36:30.049957,N
4,2025-06-03T16:36:35.049996,N
5,2025-06-03T16:36:40.049996,N
6,2025-06-03T16:36:45.049963,N
7,2025-06-03T16:36:50.049962,N
8,2025-06-03T16:36:55.049957,N
9,2025-06-03T16:37:00.050012,N
10,2025-06-03T16:37:05.049958,N
11,2025-06-03T16:37:10.049951,N
12,2025-06-03T16:37:15.049993,N
13,2025-06-03T16:37:20.049978,N
14,2025-06-03T16:37:25.049972,N
15,2025-06-03T16:37:30.049976,N
16,2025-06-03T16:37:35.049992,N
17,2025-06-03T16:37:40.049957,N
18,2025-06-03T16:37:45.049989,N
19,2025-06-03T16:37:50.049962,N
20,2025-06-03T16:37:55.049953,N
21,2025-06-03T16:38:00.049958,N
22,2025-06-03T16:38:05.049983,N
23,2025-06-03T16:38:10.049973,N
24,2025-06-03T16:38:15.049980,N
25,2025-06-03T16:38:20.049949,N
26,2025-06-03T16:38:25.049971,N
27,2025-06-03T16:38:30.050016,N
28,2025-06-03T16:38:35.049967,N
29,2025-06-03T16:38:40.049970,N
30,2025-06-03T16:38:45.049965,N
31,2025-06-03T16:38:50.049976,N
32,2025-06-03T16:38:55.049997,N
33,2025-06-03T16:39:00.050029,N
34,2025-06-03T16:39:05.049968,N
35,2025-06-03T16:39:10.049964,N
36,2025-06-03T16:39:15.049965,N
37,2025-06-03T16:39:20.050010,N
38,2025-06-03T16:39:25.049970,N
39,2025-06-03T16:39:30.049985,N
40,2025-06-03T16:39:35.050026,N
41,2025-06-03T16:39:40.049969,N
42,2025-06-03T16:39:45.049967,N
43,2025-06-03T16:39:50.050011,N
44,2025-06-03T16:39:55.049977,N
45,2025-06-03T16:40:00.049965,N
46,2025-06-03T16:40:05.049976,N
47,2025-06-03T16:40:10.049986,N
48,2025-06-03T16:40:15.050113,N
49,2025-06-03T16:40:20.049952,N
50,2025-06-03T16:40:25.049973,N
51,2025-06-03T16:40:30.049982,N
52,2025-06-03T16:40:35.049987,N
53,2025-06-03T16:40:40.049980,N
54,2025-06-03T16:40:45.049965,N
55,2025-06-03T16:40:50.049976,N
56,2025-06-03T16:40:55.049962,N
57,2025-06-03T16:41:00.049999,N
58,2025-06-03T16:41:05.049958,N
59,2025-06-03T16:41:10.049965,N
60,2025-06-03T16:41:15.049946,N
61,2025-06-03T16:41:20.049940,N
62,2025-06-03T16:41:25.050010,N
63,2025-06-03T16:41:30.049952,N
64,2025-06-03T16:41:35.049990,N
65,2025-06-03T16:41:40.049947,N
66,2025-06-03T16:41:45.049970,N
67,2025-06-03T16:41:50.049927,N
68,2025-06-03T16:41:55.049926,N
69,2025-06-03T16:42:00.049973,N
70,2025-06-03T16:42:05.049980,N
71,2025-06-03T16:42:10.049916,N
72,2025-06-03T16:42:15.049968,N
73,2025-06-03T16:42:20.049963,N
74,2025-06-03T16:42:25.049942,N
75,2025-06-03T16:42:30.049991,N
76,2025-06-03T16:42:35.049976,N
77,2025-06-03T16:42:40.049972,N
78,2025-06-03T16:42:45.049999,N
79,2025-06-03T16:42:50.049965,N
80,2025-06-03T16:42:55.049950,N
81,2025-06-03T16:43:00.050001,N
82,2025-06-03T16:43:05.049951,N
83,2025-06-03T16:43:10.049985,N
84,2025-06-03T16:43:15.049960,N
85,2025-06-03T16:43:20.049957,N
86,2025-06-03T16:43:25.049982,N
87,2025-06-03T16:43:33.348750,N
88,2025-06-03T16:43:37.450760,N
89,2025-06-03T16:43:41.447998,N
90,2025-06-03T16:43:45.527952,N
91,2025-06-03T16:43:53.753990,N
92,2025-06-03T16:43:57.853188,N
93,2025-06-03T16:44:01.988556,N
94,2025-06-03T16:44:06.131329,N
95,2025-06-03T16:44:10.234071,N
96,2025-06-03T16:44:18.567865,N
97,2025-06-03T16:44:22.712056,N
98,2025-06-03T16:44:26.837284,N
99,2025-06-03T16:44:30.838718,N
100,2025-06-03T16:44:39.148121,N
101,2025-06-03T16:44:43.110582,N
102,2025-06-03T16:44:47.216418,N
103,2025-06-03T16:44:51.351216,N
104,2025-06-03T16:44:55.360688,N
105,2025-06-03T16:45:03.505259,N
106,2025-06-03T16:45:07.545561,N
107,2025-06-03T16:45:11.538044,N
108,2025-06-03T16:45:15.590447,N
109,2025-06-03T16:45:23.737898,N
110,2025-06-03T16:45:27.993135,N
111,2025-06-03T16:45:32.200120,N
112,2025-06-03T16:45:36.368524,N
113,2025-06-03T16:45:40.522366,N
114,2025-06-03T16:45:48.763935,N
115,2025-06-03T16:45:52.882489,N
116,2025-06-03T16:45:57.021991,N
117,2025-06-03T16:46:01.237747,N
118,2025-06-03T16:46:05.490381,N
119,2025-06-03T16:46:13.776610,N
120,2025-06-03T16:46:17.885989,N
121,2025-06-03T16:46:22.014814,N
122,2025-06-03T16:46:26.152606,N
123,2025-06-03T16:46:30.247069,N
124,2025-06-03T16:46:38.412242,N
125,2025-06-03T16:46:42.603343,N
126,2025-06-03T16:46:46.812457,N
127,2025-06-03T16:46:50.939699,N
128,2025-06-03T16:46:59.098043,N
129,2025-06-03T16:47:03.222789,N
130,2025-06-03T16:47:07.340954,N
131,2025-06-03T16:47:11.463265,N
132,2025-06-03T16:47:15.685763,N
133,2025-06-03T16:47:23.986054,N
134,2025-06-03T16:47:28.184265,N
135,2025-06-03T16:47:32.401689,N
136,2025-06-03T16:47:36.498996,N
137,2025-06-03T16:47:40.598909,N
138,2025-06-03T16:47:48.648152,N
139,2025-06-03T16:47:52.627037,N
140,2025-06-03T16:47:56.694579,N
141,2025-06-03T16:48:00.641703,N
142,2025-06-03T16:48:08.650312,N
143,2025-06-03T16:48:12.547647,N
144,2025-06-03T16:48:16.436018,N
145,2025-06-03T16:48:20.402953,N
146,2025-06-03T16:48:28.488981,N
147,2025-06-03T16:48:32.478188,N
148,2025-06-03T16:48:36.506662,N
149,2025-06-03T16:48:40.634969,N
150,2025-06-03T16:48:45.049968,N
151,2025-06-03T16:48:53.246899,N
152,2025-06-03T16:48:57.237368,N
153,2025-06-03T16:49:01.280904,N
154,2025-06-03T16:49:05.328714,N
155,2025-06-03T16:49:10.049956,N
156,2025-06-03T16:49:15.049952,N
157,2025-06-03T16:49:20.049978,N
158,2025-06-03T16:49:25.049956,N
159,2025-06-03T16:49:30.050024,N
160,2025-06-03T16:49:35.049973,N
161,2025-06-03T16:49:40.049976,N
162,2025-06-03T16:49:45.049953,N
163,2025-06-03T16:49:50.049969,N
164,2025-06-03T16:49:55.049967,N
165,2025-06-03T16:50:00.049960,N
166,2025-06-03T16:50:05.049977,N
167,2025-06-03T16:50:10.049972,N
168,2025-06-03T16:50:15.049988,N
169,2025-06-03T16:50:20.049969,N
170,2025-06-03T16:50:28.406713,N
171,2025-06-03T16:50:32.334623,N
172,2025-06-03T16:50:36.342493,N
173,2025-06-03T16:50:40.257439,N
174,2025-06-03T16:50:45.049955,N
175,2025-06-03T16:50:50.049972,N
176,2025-06-03T16:50:55.049965,N
177,2025-06-03T16:51:00.049958,N
178,2025-06-03T16:51:08.818054,N
179,2025-06-03T16:51:12.632389,N
