index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T15:49:42.618361,50574,W,W
2,2025-06-13T15:49:42.640674,50574,W,W
3,2025-06-13T15:49:45.751711,50663,N,S
4,2025-06-13T15:49:50.776495,50856,N,N
5,2025-06-13T15:49:55.783169,51043,N,N
6,2025-06-13T15:50:00.796465,51127,N,E
7,2025-06-13T15:50:05.696993,51314,N,S
8,2025-06-13T15:50:10.829617,51435,N,S
9,2025-06-13T15:50:15.740291,51623,N,N
10,2025-06-13T15:50:21.103609,51715,W,S
11,2025-06-13T15:50:26.304206,51903,E,S
12,2025-06-13T15:50:30.893604,52087,W,W
13,2025-06-13T15:50:35.748747,52179,W,W
14,2025-06-13T15:50:40.729818,52356,W,W
15,2025-06-13T15:50:45.708906,52461,S,S
16,2025-06-13T15:50:50.755215,52652,S,S
17,2025-06-13T15:50:56.431915,52835,S,S
18,2025-06-13T15:51:00.779517,52929,W,W
19,2025-06-13T15:51:05.729862,53110,W,W
20,2025-06-13T15:51:10.680743,53293,N,N
21,2025-06-13T15:51:15.622315,53383,W,W
22,2025-06-13T15:51:20.729048,53564,W,W
23,2025-06-13T15:51:25.663576,53746,W,W
24,2025-06-13T15:51:30.671473,53837,W,W
25,2025-06-13T15:51:35.635297,54018,E,E
26,2025-06-13T15:51:40.595932,54108,N,N
27,2025-06-13T15:51:45.599198,54289,W,W
28,2025-06-13T15:51:50.688194,54470,N,N
29,2025-06-13T15:51:56.077394,54561,S,S
30,2025-06-13T15:52:00.635718,54742,N,N
31,2025-06-13T15:52:06.129392,54923,N,N
32,2025-06-13T15:52:10.679374,55014,N,N
33,2025-06-13T15:52:15.533747,55195,W,W
34,2025-06-13T15:52:21.046947,55377,W,W
35,2025-06-13T15:52:25.643990,55467,E,E
36,2025-06-13T15:52:30.617038,55648,E,E
37,2025-06-13T15:52:35.608806,55830,W,W
38,2025-06-13T15:52:40.663317,55921,E,E
39,2025-06-13T15:52:45.624192,56102,N,N
40,2025-06-13T15:52:50.690935,56283,W,W
41,2025-06-13T15:52:55.658847,56373,N,N
42,2025-06-13T15:53:00.673000,56554,W,W
43,2025-06-13T15:53:05.994150,56735,E,E
44,2025-06-13T15:53:10.568985,56825,N,N
45,2025-06-13T15:53:15.563681,57006,W,W
46,2025-06-13T15:53:20.669940,57187,W,W
47,2025-06-13T15:53:25.579305,57277,W,W
48,2025-06-13T15:53:30.676026,57458,N,N
49,2025-06-13T15:53:35.639471,57639,W,W
50,2025-06-13T15:53:40.639290,57730,N,N
51,2025-06-13T15:53:45.524145,57912,W,W
52,2025-06-13T15:53:50.604156,58093,N,S
53,2025-06-13T15:53:55.529212,58183,N,N
54,2025-06-13T15:54:00.536903,58365,W,W
55,2025-06-13T15:54:05.652912,58456,W,W
56,2025-06-13T15:54:10.588975,58638,W,W
57,2025-06-13T15:54:15.518663,58819,N,N
58,2025-06-13T15:54:20.526725,58909,N,N
59,2025-06-13T15:54:25.599159,59091,N,N
60,2025-06-13T15:54:30.603019,59271,W,W
61,2025-06-13T15:54:35.680205,59361,W,W
62,2025-06-13T15:54:40.544687,59542,N,N
63,2025-06-13T15:54:45.585941,59723,W,W
64,2025-06-13T15:54:50.904213,59814,W,W
65,2025-06-13T15:54:55.654323,59994,E,E
66,2025-06-13T15:55:00.642754,60174,N,N
67,2025-06-13T15:55:05.595451,60265,W,S
68,2025-06-13T15:55:10.656362,60446,W,W
69,2025-06-13T15:55:15.635762,60627,W,W
70,2025-06-13T15:55:20.579325,60717,S,S
71,2025-06-13T15:55:25.588161,60899,N,N
72,2025-06-13T15:55:31.073023,61080,W,W
73,2025-06-13T15:55:35.611071,61170,N,N
74,2025-06-13T15:55:40.633584,61352,W,W
75,2025-06-13T15:55:45.999671,61533,E,E
76,2025-06-13T15:55:50.572829,61623,S,S
77,2025-06-13T15:55:55.691930,61804,W,W
78,2025-06-13T15:56:00.703777,61985,W,W
79,2025-06-13T15:56:05.649502,62075,W,W
80,2025-06-13T15:56:10.634114,62257,N,N
81,2025-06-13T15:56:15.597657,62438,W,W
82,2025-06-13T15:56:20.642906,62529,W,W
83,2025-06-13T15:56:25.580371,62711,W,W
84,2025-06-13T15:56:30.571204,62893,W,W
85,2025-06-13T15:56:35.529821,62984,W,W
86,2025-06-13T15:56:40.592058,63165,S,S
87,2025-06-13T15:56:45.567016,63346,W,W
88,2025-06-13T15:56:50.662109,63436,W,W
89,2025-06-13T15:56:55.615208,63617,E,E
90,2025-06-13T15:57:00.598215,63707,S,S
91,2025-06-13T15:57:05.558186,63888,W,W
92,2025-06-13T15:57:10.544268,64069,N,N
93,2025-06-13T15:57:15.616600,64160,N,N
94,2025-06-13T15:57:20.554945,64342,E,E
95,2025-06-13T15:57:25.551841,64524,S,S
96,2025-06-13T15:57:30.567535,64614,W,W
97,2025-06-13T15:57:35.511223,64795,E,E
98,2025-06-13T15:57:40.589509,64976,E,E
99,2025-06-13T15:57:45.644452,65066,W,W
100,2025-06-13T15:57:50.655088,65248,W,W
101,2025-06-13T15:57:55.681546,65428,W,W
102,2025-06-13T15:58:00.593945,65518,W,W
103,2025-06-13T15:58:05.654485,65700,N,N
104,2025-06-13T15:58:10.618337,65882,N,N
105,2025-06-13T15:58:15.590111,65973,N,N
106,2025-06-13T15:58:20.586686,66154,W,W
107,2025-06-13T15:58:25.616669,66335,N,N
108,2025-06-13T15:58:30.620455,66426,W,W
109,2025-06-13T15:58:35.651885,66607,W,W
110,2025-06-13T15:58:40.588366,66788,W,W
111,2025-06-13T15:58:45.528093,66878,E,E
112,2025-06-13T15:58:50.558098,67059,W,W
113,2025-06-13T15:58:55.640918,67240,E,E
114,2025-06-13T15:59:00.555781,67331,E,E
115,2025-06-13T15:59:05.601795,67511,E,E
116,2025-06-13T15:59:10.591695,67691,N,N
*,*,*,*,*
117,2025-06-13T15:59:15.655983,67781,W,W
118,2025-06-13T15:59:20.603624,67962,E,E
119,2025-06-13T15:59:25.646725,68143,E,E
120,2025-06-13T15:59:30.597360,68233,E,E
121,2025-06-13T15:59:35.628784,68415,S,S
122,2025-06-13T15:59:40.572450,68506,S,S
123,2025-06-13T15:59:45.612025,68688,E,E
124,2025-06-13T15:59:50.587970,68869,E,E
125,2025-06-13T15:59:55.645129,68960,S,S
126,2025-06-13T16:00:00.602294,69141,E,E
127,2025-06-13T16:00:05.573633,69322,S,S
128,2025-06-13T16:00:10.624717,69413,S,S
129,2025-06-13T16:00:15.603073,69593,E,E
130,2025-06-13T16:00:20.542449,69774,W,W
131,2025-06-13T16:00:25.900057,69864,S,S
132,2025-06-13T16:00:30.598614,70046,E,E
133,2025-06-13T16:00:35.704239,70227,E,E
134,2025-06-13T16:00:40.866245,70317,E,E
135,2025-06-13T16:00:45.626484,70499,S,S
136,2025-06-13T16:00:50.626120,70681,E,E
137,2025-06-13T16:00:55.604452,70771,E,E
138,2025-06-13T16:01:00.582602,70952,E,E
139,2025-06-13T16:01:05.579191,71133,E,E
140,2025-06-13T16:01:10.845577,71223,W,W
141,2025-06-13T16:01:15.604639,71404,S,S
142,2025-06-13T16:01:20.573201,71585,E,E
143,2025-06-13T16:01:25.632683,71676,E,E
144,2025-06-13T16:01:30.604179,71858,E,E
145,2025-06-13T16:01:35.875987,72038,E,E
146,2025-06-13T16:01:40.533416,72128,S,S
147,2025-06-13T16:01:45.569710,72310,W,W
148,2025-06-13T16:01:50.545244,72492,E,E
149,2025-06-13T16:01:55.639611,72583,S,S
150,2025-06-13T16:02:00.634350,72764,E,E
151,2025-06-13T16:02:05.518979,72946,S,S
152,2025-06-13T16:02:10.523187,73036,E,E
153,2025-06-13T16:02:15.579089,73218,E,E
154,2025-06-13T16:02:20.564457,73308,N,N
155,2025-06-13T16:02:25.637352,73489,E,E
156,2025-06-13T16:02:30.598433,73670,E,E
157,2025-06-13T16:02:35.599801,73761,E,E
158,2025-06-13T16:02:40.586030,73943,S,S
159,2025-06-13T16:02:45.626370,74124,W,W
160,2025-06-13T16:02:50.626906,74214,S,S
161,2025-06-13T16:02:55.614296,74395,S,S
162,2025-06-13T16:03:00.599018,74576,W,W
163,2025-06-13T16:03:05.630346,74666,S,S
164,2025-06-13T16:03:10.674112,74847,N,N
165,2025-06-13T16:03:15.577136,75027,E,E
166,2025-06-13T16:03:20.579699,75118,E,E
167,2025-06-13T16:03:25.589215,75300,E,E
168,2025-06-13T16:03:30.607236,75481,W,W
169,2025-06-13T16:03:35.596316,75571,E,E
170,2025-06-13T16:03:40.557633,75752,W,W
171,2025-06-13T16:03:45.598963,75934,E,E
172,2025-06-13T16:03:50.688467,76024,W,W
173,2025-06-13T16:03:55.647243,76206,N,N
174,2025-06-13T16:04:00.612757,76388,S,S
175,2025-06-13T16:04:05.592287,76479,E,E
176,2025-06-13T16:04:10.568753,76660,E,E
177,2025-06-13T16:04:15.605395,76841,S,S
178,2025-06-13T16:04:20.609859,76932,E,E
179,2025-06-13T16:04:25.595744,77114,E,E
180,2025-06-13T16:04:30.562185,77295,E,E
181,2025-06-13T16:04:35.654406,77385,N,N
182,2025-06-13T16:04:40.683380,77566,N,N
183,2025-06-13T16:04:45.576947,77657,E,E
184,2025-06-13T16:04:50.555181,77838,E,E
185,2025-06-13T16:04:55.549671,78018,E,E
186,2025-06-13T16:05:00.640556,78108,S,S
187,2025-06-13T16:05:05.609098,78289,E,E
188,2025-06-13T16:05:10.620168,78470,W,W
189,2025-06-13T16:05:15.606591,78560,E,E
190,2025-06-13T16:05:20.529638,78741,N,N
191,2025-06-13T16:05:25.595617,78922,W,W
192,2025-06-13T16:05:30.563813,79013,E,E
193,2025-06-13T16:05:35.555195,79194,E,E
194,2025-06-13T16:05:40.554311,79374,E,E
195,2025-06-13T16:05:45.581412,79464,E,E
196,2025-06-13T16:05:50.586484,79646,S,S
197,2025-06-13T16:05:55.645198,79826,W,W
198,2025-06-13T16:06:00.582978,79916,N,N
199,2025-06-13T16:06:05.692153,80097,N,N
200,2025-06-13T16:06:10.557425,80279,E,N
201,2025-06-13T16:06:15.599619,80370,N,N
202,2025-06-13T16:06:20.576732,80550,N,N
203,2025-06-13T16:06:25.523253,80732,N,N
204,2025-06-13T16:06:30.560505,80822,E,E
205,2025-06-13T16:06:35.898155,81003,N,S
206,2025-06-13T16:06:40.533995,81185,E,E
207,2025-06-13T16:06:45.625606,81275,E,S
208,2025-06-13T16:06:50.562417,81457,E,S
209,2025-06-13T16:06:55.909120,81638,S,S
210,2025-06-13T16:07:00.607042,81728,N,N
211,2025-06-13T16:07:05.641296,81909,E,E
212,2025-06-13T16:07:10.557193,82091,N,N
213,2025-06-13T16:07:15.898585,82181,N,N
214,2025-06-13T16:07:20.561483,82362,E,S
215,2025-06-13T16:07:25.617759,82543,N,N
216,2025-06-13T16:07:31.006466,82633,E,W
217,2025-06-13T16:07:35.647222,82814,E,N
218,2025-06-13T16:07:40.630039,82995,E,E
219,2025-06-13T16:07:45.522573,83086,E,W
220,2025-06-13T16:07:50.517338,83267,N,N
221,2025-06-13T16:07:55.605408,83358,N,N
222,2025-06-13T16:08:00.532050,83540,E,N
223,2025-06-13T16:08:05.591168,83720,W,W
224,2025-06-13T16:08:10.562649,83811,W,W
225,2025-06-13T16:08:15.573920,83992,E,E
226,2025-06-13T16:08:20.531744,84173,E,E
227,2025-06-13T16:08:25.619944,84263,E,E
228,2025-06-13T16:08:30.629824,84445,N,N
229,2025-06-13T16:08:35.564501,84625,E,S
230,2025-06-13T16:08:40.566702,84715,E,S
231,2025-06-13T16:08:45.661280,84897,E,E
232,2025-06-13T16:08:50.575751,85078,E,E
233,2025-06-13T16:08:55.708598,85168,E,E
234,2025-06-13T16:09:00.903636,85349,W,W
235,2025-06-13T16:09:05.751468,85530,W,W
