index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:29.360094,E,E
2,2025-06-13T15:43:33.345039,E,N
3,2025-06-13T15:43:37.441378,S,S
4,2025-06-13T15:43:41.459840,S,N
5,2025-06-13T15:43:45.447072,S,S
6,2025-06-13T15:43:49.801167,S,E
7,2025-06-13T15:43:53.574822,S,E
8,2025-06-13T15:43:57.366372,S,S
9,2025-06-13T15:44:01.194692,W,W
10,2025-06-13T15:44:04.973504,W,W
11,2025-06-13T15:44:08.752089,N,N
12,2025-06-13T15:44:12.707898,N,N
13,2025-06-13T15:44:16.556756,N,N
14,2025-06-13T15:44:20.436330,W,W
15,2025-06-13T15:44:24.634272,W,W
16,2025-06-13T15:44:28.572289,N,N
17,2025-06-13T15:44:32.603465,S,S
18,2025-06-13T15:44:36.758116,S,S
19,2025-06-13T15:44:40.872274,S,S
20,2025-06-13T15:44:44.911748,S,S
21,2025-06-13T15:44:48.779069,S,S
22,2025-06-13T15:44:52.822495,S,S
23,2025-06-13T15:44:56.733168,W,W
24,2025-06-13T15:45:00.581237,W,W
25,2025-06-13T15:45:04.729472,S,W
26,2025-06-13T15:45:08.840573,E,E
27,2025-06-13T15:45:12.619492,S,S
28,2025-06-13T15:45:16.579394,E,E
29,2025-06-13T15:45:20.425670,S,S
30,2025-06-13T15:45:24.711290,E,E
31,2025-06-13T15:45:28.784169,E,E
32,2025-06-13T15:45:32.568079,E,E
33,2025-06-13T15:45:36.494107,N,N
34,2025-06-13T15:45:40.699471,E,E
35,2025-06-13T15:45:44.637843,S,S
36,2025-06-13T15:45:48.660015,S,S
37,2025-06-13T15:45:52.357777,N,N
38,2025-06-13T15:45:56.484147,E,E
39,2025-06-13T15:46:00.338517,W,W
40,2025-06-13T15:46:04.214582,N,N
41,2025-06-13T15:46:08.376089,E,E
42,2025-06-13T15:46:12.169919,N,N
43,2025-06-13T15:46:16.004755,S,S
44,2025-06-13T15:46:20.128525,E,E
45,2025-06-13T15:46:24.344979,N,N
46,2025-06-13T15:46:28.503680,E,E
47,2025-06-13T15:46:32.697311,N,N
48,2025-06-13T15:46:36.470785,N,N
49,2025-06-13T15:46:40.274549,E,E
50,2025-06-13T15:46:44.112002,E,E
51,2025-06-13T15:46:47.975649,W,W
52,2025-06-13T15:46:51.843182,E,E
53,2025-06-13T15:46:55.880658,W,W
