index,timestamp,message
0,2025-06-05T14:32:59.202517,E
1,2025-06-05T14:33:06.962325,S
2,2025-06-05T14:33:10.954435,S
3,2025-06-05T14:33:14.778429,S
4,2025-06-05T14:33:22.673400,W
5,2025-06-05T14:33:26.544409,W
6,2025-06-05T14:33:30.389201,W
7,2025-06-05T14:33:34.116519,W
8,2025-06-05T14:33:41.844845,W
9,2025-06-05T14:33:45.795792,W
10,2025-06-05T14:33:49.589893,W
11,2025-06-05T14:33:53.944819,W
12,2025-06-05T14:33:58.944812,W
13,2025-06-05T14:34:03.944813,W
14,2025-06-05T14:34:12.268973,W
15,2025-06-05T14:34:16.036628,W
16,2025-06-05T14:34:19.763406,W
17,2025-06-05T14:34:27.243031,W
18,2025-06-05T14:34:31.071944,W
19,2025-06-05T14:34:34.966303,W
20,2025-06-05T14:34:38.944777,W
21,2025-06-05T14:34:46.575824,W
22,2025-06-05T14:34:50.359173,W
23,2025-06-05T14:34:54.264114,W
24,2025-06-05T14:34:58.944792,W
25,2025-06-05T14:35:03.944828,W
26,2025-06-05T14:35:08.944781,W
27,2025-06-05T14:35:13.944838,W
28,2025-06-05T14:35:18.944813,W
29,2025-06-05T14:35:23.944820,W
30,2025-06-05T14:35:28.944737,W
31,2025-06-05T14:35:33.944838,W
32,2025-06-05T14:35:41.630179,S
33,2025-06-05T14:35:45.432340,S
34,2025-06-05T14:35:49.134783,S
35,2025-06-05T14:35:56.765647,S
36,2025-06-05T14:36:00.547369,S
37,2025-06-05T14:36:04.316095,S
38,2025-06-05T14:36:12.003263,S
39,2025-06-05T14:36:15.816962,S
40,2025-06-05T14:36:19.965456,S
41,2025-06-05T14:36:27.534023,S
42,2025-06-05T14:36:31.300641,S
43,2025-06-05T14:36:35.167370,S
44,2025-06-05T14:36:42.731876,S
45,2025-06-05T14:36:46.465858,S
46,2025-06-05T14:36:50.252024,S
47,2025-06-05T14:36:53.974751,S
48,2025-06-05T14:37:01.498277,E
49,2025-06-05T14:37:05.332682,E
50,2025-06-05T14:37:09.222799,N
51,2025-06-05T14:37:16.951079,N
52,2025-06-05T14:37:20.784186,E
53,2025-06-05T14:37:24.622308,E
54,2025-06-05T14:37:28.944806,E
55,2025-06-05T14:37:33.944833,E
56,2025-06-05T14:37:38.944817,E
57,2025-06-05T14:37:43.944827,E
58,2025-06-05T14:37:48.944838,E
59,2025-06-05T14:37:57.316112,E
60,2025-06-05T14:38:01.094286,E
