index,timestamp,message,cam_wind_direction
0,2025-06-11T08:17:18.122146,S,S
1,2025-06-11T08:17:23.122399,S,S
2,2025-06-11T08:17:28.122340,S,S
3,2025-06-11T08:17:33.122164,S,S
4,2025-06-11T08:17:38.122110,S,S
5,2025-06-11T08:17:43.122183,S,S
6,2025-06-11T08:17:48.122144,S,S
7,2025-06-11T08:17:53.122079,S,S
8,2025-06-11T08:17:58.122075,S,S
9,2025-06-11T08:18:03.122078,S,S
10,2025-06-11T08:18:08.122074,S,S
11,2025-06-11T08:18:13.122085,S,S
12,2025-06-11T08:18:18.122079,S,S
13,2025-06-11T08:18:23.122124,S,S
14,2025-06-11T08:18:28.122079,S,S
15,2025-06-11T08:18:33.122074,S,S
16,2025-06-11T08:18:38.122059,S,S
17,2025-06-11T08:18:47.275632,S,E
18,2025-06-11T08:18:48.122081,S,E
19,2025-06-11T08:18:53.122070,S,E
20,2025-06-11T08:18:58.122073,S,E
21,2025-06-11T08:19:03.122084,S,E
22,2025-06-11T08:19:08.122070,S,E
23,2025-06-11T08:19:13.122074,S,E
24,2025-06-11T08:19:18.122100,S,E
25,2025-06-11T08:19:25.598194,N,N
26,2025-06-11T08:19:28.122064,N,N
27,2025-06-11T08:19:33.122079,N,N
28,2025-06-11T08:19:41.623771,S,E
29,2025-06-11T08:19:45.583198,S,S
30,2025-06-11T08:19:53.354927,S,S
31,2025-06-11T08:20:00.472927,S,N
32,2025-06-11T08:20:04.677313,S,S
33,2025-06-11T08:20:08.122062,S,S
34,2025-06-11T08:20:13.122110,S,S
35,2025-06-11T08:20:18.122171,S,S
36,2025-06-11T08:20:26.634124,S,S
37,2025-06-11T08:20:34.729964,S,S
38,2025-06-11T08:20:42.836055,S,S
39,2025-06-11T08:20:51.216637,E,E
40,2025-06-11T08:21:07.748618,E,E
41,2025-06-11T08:21:24.487668,E,E
42,2025-06-11T08:21:32.396854,E,N
43,2025-06-11T08:21:33.122096,E,N
44,2025-06-11T08:21:38.122097,E,N
45,2025-06-11T08:21:47.039539,E,E
46,2025-06-11T08:21:51.087411,E,E
47,2025-06-11T08:21:53.122094,E,E
48,2025-06-11T08:21:58.122088,E,E
49,2025-06-11T08:22:03.122092,E,E
50,2025-06-11T08:22:08.122084,E,E
51,2025-06-11T08:22:15.552268,W,W
52,2025-06-11T08:22:23.777944,W,W
53,2025-06-11T08:22:36.336836,S,S
54,2025-06-11T08:22:48.868695,N,N
55,2025-06-11T08:23:01.191279,N,E
56,2025-06-11T08:23:14.474915,N,S
57,2025-06-11T08:23:22.343386,N,S
58,2025-06-11T08:23:26.301348,N,S
59,2025-06-11T08:23:38.019832,N,E
60,2025-06-11T08:23:45.830839,N,W
61,2025-06-11T08:23:54.213640,N,E
62,2025-06-11T08:24:06.435670,E,E
63,2025-06-11T08:24:14.717523,S,S
64,2025-06-11T08:24:22.934240,W,W
65,2025-06-11T08:24:43.398957,N,N
66,2025-06-11T08:24:59.609679,N,N
67,2025-06-11T08:25:12.137813,N,N
68,2025-06-11T08:25:28.786951,N,S
69,2025-06-11T08:25:49.709845,S,S
70,2025-06-11T08:26:02.314051,W,W
71,2025-06-11T08:26:14.625075,W,W
72,2025-06-11T08:26:22.198522,W,E
73,2025-06-11T08:26:30.521267,W,N
74,2025-06-11T08:26:38.390025,E,E
75,2025-06-11T08:26:46.734140,W,W
76,2025-06-11T08:26:54.730456,W,W
77,2025-06-11T08:27:03.148037,E,E
78,2025-06-11T08:27:11.500171,E,S
79,2025-06-11T08:27:13.122072,E,S
80,2025-06-11T08:27:18.122075,E,S
