index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:08.813524,E,W
2,2025-06-13T15:43:13.048618,N,W
3,2025-06-13T15:43:17.291446,N,W
4,2025-06-13T15:43:21.498680,W,W
5,2025-06-13T15:43:25.775546,E,W
6,2025-06-13T15:43:29.990527,E,S
7,2025-06-13T15:43:34.073343,E,W
8,2025-06-13T15:43:38.151945,E,E
9,2025-06-13T15:43:42.278816,E,E
10,2025-06-13T15:43:46.461288,E,E
11,2025-06-13T15:43:50.503250,E,E
12,2025-06-13T15:43:54.383498,E,E
13,2025-06-13T15:43:58.445824,E,E
14,2025-06-13T15:44:02.542765,E,E
15,2025-06-13T15:44:06.581948,E,E
16,2025-06-13T15:44:10.413350,E,E
17,2025-06-13T15:44:14.437119,W,N
18,2025-06-13T15:44:18.524826,E,E
19,2025-06-13T15:44:22.454129,W,E
20,2025-06-13T15:44:26.506489,W,E
21,2025-06-13T15:44:30.611096,W,W
22,2025-06-13T15:44:34.667157,W,E
23,2025-06-13T15:44:38.836286,W,S
24,2025-06-13T15:44:42.876710,E,E
25,2025-06-13T15:44:46.948506,E,E
26,2025-06-13T15:44:50.978144,E,S
27,2025-06-13T15:44:55.038274,E,S
28,2025-06-13T15:44:59.063637,N,N
29,2025-06-13T15:45:03.072917,E,S
30,2025-06-13T15:45:07.040255,E,S
31,2025-06-13T15:45:11.055503,E,S
32,2025-06-13T15:45:15.150509,E,S
33,2025-06-13T15:45:19.167179,W,W
34,2025-06-13T15:45:23.172175,E,S
35,2025-06-13T15:45:27.167069,E,S
36,2025-06-13T15:45:31.092813,E,S
37,2025-06-13T15:45:34.866634,E,S
38,2025-06-13T15:45:38.895040,N,N
39,2025-06-13T15:45:42.884620,E,N
40,2025-06-13T15:45:46.955228,S,S
41,2025-06-13T15:45:50.932362,S,S
42,2025-06-13T15:45:54.910896,S,S
