index,timestamp,message,cam_wind_direction
1,2025-06-13T16:16:59.310392,E,W
2,2025-06-13T16:17:04.313396,E,N
3,2025-06-13T16:17:09.315357,W,W
4,2025-06-13T16:17:14.307929,W,N
5,2025-06-13T16:17:19.308514,W,E
6,2025-06-13T16:17:24.311010,W,N
7,2025-06-13T16:17:29.310280,W,N
8,2025-06-13T16:17:34.307035,W,E
9,2025-06-13T16:17:39.312092,W,W
10,2025-06-13T16:17:44.309655,W,S
11,2025-06-13T16:17:49.315250,W,W
12,2025-06-13T16:17:54.311260,W,N
13,2025-06-13T16:17:59.308684,W,W
14,2025-06-13T16:18:04.309675,W,W
15,2025-06-13T16:18:09.316856,W,W
16,2025-06-13T16:18:14.316965,W,N
17,2025-06-13T16:18:19.309531,W,E
18,2025-06-13T16:18:24.306320,W,N
19,2025-06-13T16:18:29.309046,W,E
20,2025-06-13T16:18:34.308291,W,E
21,2025-06-13T16:18:39.308062,W,N
22,2025-06-13T16:18:44.305908,W,S
23,2025-06-13T16:18:49.307233,W,E
24,2025-06-13T16:18:54.309989,W,E
25,2025-06-13T16:18:59.307142,W,S
26,2025-06-13T16:19:04.311275,W,W
27,2025-06-13T16:19:09.309518,W,N
28,2025-06-13T16:19:14.308565,W,W
29,2025-06-13T16:19:19.307422,W,S
30,2025-06-13T16:19:24.306647,W,S
31,2025-06-13T16:19:29.308057,W,W
32,2025-06-13T16:19:34.313580,W,N
33,2025-06-13T16:19:39.312813,W,N
34,2025-06-13T16:19:44.313788,W,N
35,2025-06-13T16:19:49.317526,W,N
36,2025-06-13T16:19:54.314180,W,W
37,2025-06-13T16:19:59.308411,W,S
38,2025-06-13T16:20:04.308586,W,S
39,2025-06-13T16:20:09.316206,W,E
40,2025-06-13T16:20:14.307633,W,N
41,2025-06-13T16:20:19.315019,W,N
42,2025-06-13T16:20:24.318050,W,N
43,2025-06-13T16:20:29.307726,W,S
44,2025-06-13T16:20:34.307805,W,W
45,2025-06-13T16:20:39.316222,W,W
46,2025-06-13T16:20:44.313305,W,S
47,2025-06-13T16:20:49.312630,S,S
48,2025-06-13T16:20:54.310840,W,W
49,2025-06-13T16:20:59.308904,W,W
50,2025-06-13T16:21:04.305934,W,W
51,2025-06-13T16:21:09.309483,W,S
52,2025-06-13T16:21:14.307197,W,N
53,2025-06-13T16:21:19.313578,W,W
54,2025-06-13T16:21:24.310421,W,S
55,2025-06-13T16:21:29.307331,W,W
56,2025-06-13T16:21:34.308634,W,W
57,2025-06-13T16:21:39.307865,W,W
58,2025-06-13T16:21:44.309570,W,W
59,2025-06-13T16:21:49.308327,W,S
60,2025-06-13T16:21:54.309804,W,W
61,2025-06-13T16:21:59.310550,W,S
62,2025-06-13T16:22:04.310657,W,W
63,2025-06-13T16:22:09.306118,W,N
64,2025-06-13T16:22:14.308357,W,S
65,2025-06-13T16:22:19.316338,W,S
