index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:14.243961,W,N
2,2025-06-13T15:43:18.159619,S,N
3,2025-06-13T15:43:22.043893,S,E
4,2025-06-13T15:43:25.951109,S,S
5,2025-06-13T15:43:29.800441,S,E
6,2025-06-13T15:43:33.689718,S,S
7,2025-06-13T15:43:37.621970,E,E
8,2025-06-13T15:43:41.519844,S,S
9,2025-06-13T15:43:45.303126,S,S
10,2025-06-13T15:43:49.119180,E,W
11,2025-06-13T15:43:52.944818,E,W
12,2025-06-13T15:43:56.737354,E,W
13,2025-06-13T15:44:00.413015,E,E
14,2025-06-13T15:44:04.578563,E,E
15,2025-06-13T15:44:08.423853,E,E
16,2025-06-13T15:44:12.212011,E,S
17,2025-06-13T15:44:15.972715,E,N
18,2025-06-13T15:44:19.737979,E,N
19,2025-06-13T15:44:23.497827,E,W
20,2025-06-13T15:44:27.248472,E,N
21,2025-06-13T15:44:31.538518,E,N
22,2025-06-13T15:44:35.368912,W,W
23,2025-06-13T15:44:39.224867,E,N
24,2025-06-13T15:44:43.417242,E,E
25,2025-06-13T15:44:47.574486,E,E
26,2025-06-13T15:44:51.381123,E,E
27,2025-06-13T15:44:55.125628,E,E
28,2025-06-13T15:44:58.876238,E,E
29,2025-06-13T15:45:02.635228,E,E
30,2025-06-13T15:45:06.460282,E,E
31,2025-06-13T15:45:10.228190,E,E
32,2025-06-13T15:45:14.063311,E,E
33,2025-06-13T15:45:17.802238,S,S
34,2025-06-13T15:45:21.527044,S,S
35,2025-06-13T15:45:25.386983,W,W
36,2025-06-13T15:45:29.199469,W,W
37,2025-06-13T15:45:33.019572,N,N
38,2025-06-13T15:45:36.924121,W,W
39,2025-06-13T15:45:40.846615,W,W
40,2025-06-13T15:45:44.854548,W,W
41,2025-06-13T15:45:48.755894,W,W
42,2025-06-13T15:45:52.704448,N,N
43,2025-06-13T15:45:56.633612,N,N
44,2025-06-13T15:46:00.512982,W,W
45,2025-06-13T15:46:04.431087,W,W
46,2025-06-13T15:46:08.367877,W,W
47,2025-06-13T15:46:12.153083,W,W
48,2025-06-13T15:46:15.955932,S,S
49,2025-06-13T15:46:19.766506,W,W
50,2025-06-13T15:46:23.559748,S,S
51,2025-06-13T15:46:27.306633,N,N
52,2025-06-13T15:46:31.105686,N,N
53,2025-06-13T15:46:34.861874,E,E
54,2025-06-13T15:46:38.709438,S,S
55,2025-06-13T15:46:42.571987,E,E
56,2025-06-13T15:46:46.385154,E,E
57,2025-06-13T15:46:50.274534,N,N
58,2025-06-13T15:46:54.179420,W,W
59,2025-06-13T15:46:58.124127,N,N
60,2025-06-13T15:47:02.001181,N,N
61,2025-06-13T15:47:05.879565,N,N
62,2025-06-13T15:47:09.678994,E,E
63,2025-06-13T15:47:13.613360,N,N
64,2025-06-13T15:47:17.518553,E,E
65,2025-06-13T15:47:21.345677,E,E
66,2025-06-13T15:47:25.109322,E,E
67,2025-06-13T15:47:28.872101,S,S
68,2025-06-13T15:47:32.638270,W,W
69,2025-06-13T15:47:36.616847,N,N
70,2025-06-13T15:47:40.452572,W,W
71,2025-06-13T15:47:44.290822,N,N
72,2025-06-13T15:47:48.019621,N,N
73,2025-06-13T15:47:51.806097,E,E
74,2025-06-13T15:47:55.567857,W,W
75,2025-06-13T15:47:59.452034,W,W
76,2025-06-13T15:48:03.320811,S,S
77,2025-06-13T15:48:07.132055,N,N
78,2025-06-13T15:48:10.870041,N,N
79,2025-06-13T15:48:15.056523,N,N
80,2025-06-13T15:48:19.197276,N,N
81,2025-06-13T15:48:23.223947,N,N
82,2025-06-13T15:48:27.032468,N,N
83,2025-06-13T15:48:31.162975,S,S
84,2025-06-13T15:48:34.954735,E,E
85,2025-06-13T15:48:38.727311,E,E
86,2025-06-13T15:48:42.519312,E,E
87,2025-06-13T15:48:46.350078,E,E
88,2025-06-13T15:48:50.057930,E,E
89,2025-06-13T15:48:53.914771,E,E
90,2025-06-13T15:48:57.704015,E,E
91,2025-06-13T15:49:01.539495,E,E
92,2025-06-13T15:49:05.382580,E,E
93,2025-06-13T15:49:09.154403,E,E
94,2025-06-13T15:49:12.967930,E,E
95,2025-06-13T15:49:16.745007,E,E
96,2025-06-13T15:49:20.470097,W,W
97,2025-06-13T15:49:24.293083,E,E
98,2025-06-13T15:49:28.100347,E,E
99,2025-06-13T15:49:31.912665,E,E
100,2025-06-13T15:49:35.686484,E,E
101,2025-06-13T15:49:39.494760,E,E
102,2025-06-13T15:49:43.643570,W,W
103,2025-06-13T15:49:47.798929,S,S
104,2025-06-13T15:49:51.587780,N,N
