index,timestamp,message,cam_wind_direction
1,2025-06-11T15:37:18.939165,S,W
2,2025-06-11T15:37:21.247362,S,E
3,2025-06-11T15:37:23.604939,W,W
4,2025-06-11T15:37:26.127277,S,S
5,2025-06-11T15:37:28.417360,N,S
6,2025-06-11T15:37:30.716977,N,E
7,2025-06-11T15:37:33.150011,S,E
8,2025-06-11T15:37:35.450978,N,N
9,2025-06-11T15:37:37.840632,W,W
10,2025-06-11T15:37:37.873204,N,W
11,2025-06-11T15:37:40.100073,W,W
12,2025-06-11T15:37:44.256419,S,S
13,2025-06-11T15:37:49.220769,W,W
14,2025-06-11T15:37:54.338740,W,N
15,2025-06-11T15:37:59.293337,W,W
16,2025-06-11T15:38:04.120712,W,W
17,2025-06-11T15:38:09.281115,S,S
18,2025-06-11T15:38:14.446459,E,E
19,2025-06-11T15:38:19.282000,E,E
20,2025-06-11T15:38:24.190835,N,N
21,2025-06-11T15:38:29.179805,N,N
22,2025-06-11T15:38:34.143232,E,E
23,2025-06-11T15:38:39.166753,N,N
24,2025-06-11T15:38:44.122198,W,W
25,2025-06-11T15:38:49.176749,N,N
26,2025-06-11T15:38:54.249747,N,N
27,2025-06-11T15:38:59.167680,W,W
28,2025-06-11T15:39:04.159843,W,W
29,2025-06-11T15:39:09.265287,W,W
30,2025-06-11T15:39:14.338407,W,W
31,2025-06-11T15:39:19.211061,W,W
32,2025-06-11T15:39:24.185453,W,W
33,2025-06-11T15:39:29.469158,W,W
34,2025-06-11T15:39:34.139440,N,N
35,2025-06-11T15:39:39.121186,W,W
36,2025-06-11T15:39:44.118362,W,W
37,2025-06-11T15:39:49.291651,S,S
38,2025-06-11T15:39:54.194376,W,W
39,2025-06-11T15:39:59.249043,W,N
40,2025-06-11T15:40:04.200267,N,N
41,2025-06-11T15:40:09.150493,W,W
42,2025-06-11T15:40:14.224185,W,W
43,2025-06-11T15:40:19.251847,W,W
44,2025-06-11T15:40:24.242955,W,W
45,2025-06-11T15:40:29.254599,W,W
46,2025-06-11T15:40:34.289366,N,N
47,2025-06-11T15:40:39.222207,N,N
48,2025-06-11T15:40:44.194963,S,S
49,2025-06-11T15:40:49.302059,S,S
50,2025-06-11T15:40:54.138406,S,S
51,2025-06-11T15:40:59.137508,S,S
52,2025-06-11T15:41:04.305688,W,W
53,2025-06-11T15:41:09.164220,W,W
54,2025-06-11T15:41:14.167624,W,W
55,2025-06-11T15:41:19.202082,W,W
56,2025-06-11T15:41:24.153366,S,N
57,2025-06-11T15:41:29.210529,E,E
58,2025-06-11T15:41:34.172770,W,W
59,2025-06-11T15:41:39.174773,E,S
60,2025-06-11T15:41:44.272578,E,E
61,2025-06-11T15:41:49.458551,E,E
62,2025-06-11T15:41:54.127198,E,E
63,2025-06-11T15:41:59.274067,E,E
64,2025-06-11T15:42:04.168137,E,E
65,2025-06-11T15:42:09.100549,W,W
66,2025-06-11T15:42:14.164596,N,N
67,2025-06-11T15:42:19.364876,E,N
68,2025-06-11T15:42:24.189615,N,N
69,2025-06-11T15:42:29.108723,E,E
70,2025-06-11T15:42:34.193039,N,N
71,2025-06-11T15:42:39.217420,N,N
72,2025-06-11T15:42:44.209268,W,W
73,2025-06-11T15:42:49.155405,W,W
74,2025-06-11T15:42:54.374105,S,S
75,2025-06-11T15:42:59.181308,W,W
76,2025-06-11T15:43:04.220689,W,W
77,2025-06-11T15:43:09.200981,W,W
78,2025-06-11T15:43:14.164376,N,N
79,2025-06-11T15:43:19.115938,N,N
80,2025-06-11T15:43:24.222809,N,N
81,2025-06-11T15:43:29.462752,E,E
