index,timestamp,message
0,2025-06-05T13:36:34.231653,S
1,2025-06-05T13:36:39.231593,S
2,2025-06-05T13:36:44.231597,S
3,2025-06-05T13:36:49.231706,S
4,2025-06-05T13:36:54.231556,S
5,2025-06-05T13:36:59.231554,S
6,2025-06-05T13:37:04.231575,S
7,2025-06-05T13:37:09.231562,S
8,2025-06-05T13:37:14.231565,S
9,2025-06-05T13:37:19.231565,S
10,2025-06-05T13:37:24.231592,S
11,2025-06-05T13:37:29.231570,S
12,2025-06-05T13:37:34.231568,S
13,2025-06-05T13:37:39.231571,S
14,2025-06-05T13:37:44.231563,S
15,2025-06-05T13:37:49.231570,S
16,2025-06-05T13:37:54.231577,S
17,2025-06-05T13:37:59.231856,S
18,2025-06-05T13:38:04.231569,S
19,2025-06-05T13:38:09.231567,S
20,2025-06-05T13:38:14.231564,S
21,2025-06-05T13:38:19.231564,S
22,2025-06-05T13:38:24.231568,S
23,2025-06-05T13:38:29.231555,W
24,2025-06-05T13:38:34.231568,N
25,2025-06-05T13:38:39.231586,S
26,2025-06-05T13:38:44.231526,N
27,2025-06-05T13:38:49.231557,E
28,2025-06-05T13:38:54.231565,N
29,2025-06-05T13:38:59.231569,E
30,2025-06-05T13:39:04.231572,N
31,2025-06-05T13:39:09.231581,N
32,2025-06-05T13:39:14.231560,S
33,2025-06-05T13:39:19.231597,E
34,2025-06-05T13:39:24.231578,N
35,2025-06-05T13:39:29.231560,E
36,2025-06-05T13:39:34.231562,S
37,2025-06-05T13:39:39.231566,E
38,2025-06-05T13:39:44.231565,W
39,2025-06-05T13:39:49.231570,W
40,2025-06-05T13:39:54.231586,W
41,2025-06-05T13:39:59.231578,W
42,2025-06-05T13:40:04.231570,W
43,2025-06-05T13:40:09.231558,N
44,2025-06-05T13:40:14.231562,E
45,2025-06-05T13:40:19.231563,N
46,2025-06-05T13:40:24.231575,S
47,2025-06-05T13:40:29.231593,E
48,2025-06-05T13:40:34.231558,E
49,2025-06-05T13:40:39.231588,S
50,2025-06-05T13:40:44.231569,N
51,2025-06-05T13:40:49.231572,S
52,2025-06-05T13:40:54.231561,W
53,2025-06-05T13:40:59.231576,E
54,2025-06-05T13:41:04.231557,N
55,2025-06-05T13:41:09.231561,S
56,2025-06-05T13:41:14.231566,E
57,2025-06-05T13:41:19.231575,S
58,2025-06-05T13:41:24.231573,N
59,2025-06-05T13:41:29.231562,S
60,2025-06-05T13:41:34.231585,S
61,2025-06-05T13:41:39.231569,E
62,2025-06-05T13:41:44.231579,W
63,2025-06-05T13:41:49.231549,W
64,2025-06-05T13:41:54.231564,E
65,2025-06-05T13:41:59.231567,S
66,2025-06-05T13:42:04.231556,S
67,2025-06-05T13:42:09.231566,W
68,2025-06-05T13:42:14.231584,N
69,2025-06-05T13:42:19.231568,W
70,2025-06-05T13:42:24.231573,S
71,2025-06-05T13:42:29.231559,E
72,2025-06-05T13:42:34.231574,N
73,2025-06-05T13:42:39.231575,N
74,2025-06-05T13:42:44.231598,S
75,2025-06-05T13:42:49.231583,E
76,2025-06-05T13:42:54.231566,E
77,2025-06-05T13:42:59.231569,W
78,2025-06-05T13:43:04.231569,N
79,2025-06-05T13:43:09.231588,E
80,2025-06-05T13:43:14.231566,N
81,2025-06-05T13:43:19.231571,S
82,2025-06-05T13:43:24.231554,W
83,2025-06-05T13:43:29.231595,N
84,2025-06-05T13:43:34.231567,E
85,2025-06-05T13:43:39.231564,E
86,2025-06-05T13:43:44.231588,N
87,2025-06-05T13:43:49.231571,E
88,2025-06-05T13:43:54.231566,N
89,2025-06-05T13:43:59.231569,S
90,2025-06-05T13:44:04.231571,E
91,2025-06-05T13:44:09.231566,S
92,2025-06-05T13:44:14.231610,W
93,2025-06-05T13:44:19.231582,S
94,2025-06-05T13:44:24.231575,N
95,2025-06-05T13:44:29.231580,S
96,2025-06-05T13:44:34.231578,E
97,2025-06-05T13:44:39.231583,E
98,2025-06-05T13:44:44.231572,N
99,2025-06-05T13:44:49.231642,E
100,2025-06-05T13:44:54.231571,W
101,2025-06-05T13:44:59.231577,N
102,2025-06-05T13:45:04.231551,E
