index,timestamp,message,cam_wind_direction
0,2025-06-13T14:59:49.048198,E,E
1,2025-06-13T15:00:00.703651,E,S
2,2025-06-13T15:00:31.838982,E,E
3,2025-06-13T15:01:21.880964,E,E
4,2025-06-13T15:02:16.113919,E,W
5,2025-06-13T15:03:20.483341,E,E
6,2025-06-13T15:04:21.405198,E,S
7,2025-06-13T15:05:26.216296,E,W
8,2025-06-13T15:06:28.793650,E,N
9,2025-06-13T15:07:30.255494,E,S
10,2025-06-13T15:08:31.661881,E,N
11,2025-06-13T15:09:32.998690,E,E
12,2025-06-13T15:10:34.288109,E,W
13,2025-06-13T15:11:35.390886,E,W
14,2025-06-13T15:12:37.062303,E,W
15,2025-06-13T15:13:39.661575,E,E
16,2025-06-13T15:14:41.005846,E,S
17,2025-06-13T15:15:39.395089,E,E
