index,timestamp,message,cam_wind_direction
1,2025-06-13T15:59:40.734784,E,S
2,2025-06-13T15:59:45.430618,W,W
3,2025-06-13T15:59:50.448033,E,W
4,2025-06-13T15:59:55.248405,E,N
5,2025-06-13T16:00:00.257725,E,W
6,2025-06-13T16:00:05.245392,E,E
7,2025-06-13T16:00:10.300205,E,E
8,2025-06-13T16:00:15.323504,N,E
9,2025-06-13T16:00:20.181228,W,W
10,2025-06-13T16:00:25.226361,E,W
11,2025-06-13T16:00:30.221507,E,S
12,2025-06-13T16:00:35.201484,N,N
13,2025-06-13T16:00:40.308719,E,E
14,2025-06-13T16:00:45.294464,S,S
15,2025-06-13T16:00:50.374604,N,N
16,2025-06-13T16:00:55.504417,N,N
17,2025-06-13T16:01:00.407778,W,W
18,2025-06-13T16:01:05.348259,S,S
