91,2025-06-03T16:45:38.034482,N
92,2025-06-03T16:45:43.034460,N
93,2025-06-03T16:45:48.034502,N
94,2025-06-03T16:45:53.034483,N
95,2025-06-03T16:45:58.034486,N
96,2025-06-03T16:46:03.034489,N
97,2025-06-03T16:46:08.034480,N
98,2025-06-03T16:46:13.034475,N
99,2025-06-03T16:46:18.034489,N
100,2025-06-03T16:46:23.034475,N
101,2025-06-03T16:46:28.034468,N
102,2025-06-03T16:46:33.034527,N
103,2025-06-03T16:46:38.034485,N
104,2025-06-03T16:46:43.034480,N
105,2025-06-03T16:46:48.034480,N
106,2025-06-03T16:46:53.034493,N
107,2025-06-03T16:46:58.034474,N
108,2025-06-03T16:47:03.034471,N
109,2025-06-03T16:47:08.034480,N
110,2025-06-03T16:47:13.034481,N
111,2025-06-03T16:47:18.034517,N
112,2025-06-03T16:47:23.034481,N
113,2025-06-03T16:47:28.034482,N
114,2025-06-03T16:47:33.034484,N
115,2025-06-03T16:47:38.034477,N
116,2025-06-03T16:47:43.034489,N
117,2025-06-03T16:47:48.034476,N
118,2025-06-03T16:47:53.034478,N
119,2025-06-03T16:47:58.034541,N
120,2025-06-03T16:48:03.034482,N
121,2025-06-03T16:48:08.034492,N
122,2025-06-03T16:48:13.034472,N
123,2025-06-03T16:48:18.034491,N
124,2025-06-03T16:48:23.034499,N
125,2025-06-03T16:48:28.034488,N
126,2025-06-03T16:48:33.034481,N
127,2025-06-03T16:48:38.034470,N
128,2025-06-03T16:48:43.034479,N
129,2025-06-03T16:48:48.034474,N
130,2025-06-03T16:48:53.034493,N
131,2025-06-03T16:48:58.034477,N
132,2025-06-03T16:49:03.034472,N
133,2025-06-03T16:49:08.034464,N
134,2025-06-03T16:49:13.034475,N
135,2025-06-03T16:49:18.034488,N
136,2025-06-03T16:49:23.034497,N
137,2025-06-03T16:49:28.034489,N
138,2025-06-03T16:49:33.034523,N
139,2025-06-03T16:49:38.034500,N
140,2025-06-03T16:49:43.034479,N
141,2025-06-03T16:49:48.034488,N
142,2025-06-03T16:49:53.034503,N
143,2025-06-03T16:49:58.034478,N
144,2025-06-03T16:50:03.034495,N
145,2025-06-03T16:50:08.034535,N
146,2025-06-03T16:50:13.034503,N
147,2025-06-03T16:50:18.034479,N
148,2025-06-03T16:50:23.034477,N
149,2025-06-03T16:50:28.034482,N
150,2025-06-03T16:50:33.034523,N
151,2025-06-03T16:50:38.034499,N
152,2025-06-03T16:50:43.034487,N
153,2025-06-03T16:50:48.034472,N
154,2025-06-03T16:50:53.034523,N
155,2025-06-03T16:50:58.034484,N
156,2025-06-03T16:51:03.034476,N
157,2025-06-03T16:51:08.034480,N
158,2025-06-03T16:51:13.034474,N
159,2025-06-03T16:51:18.034479,N
160,2025-06-03T16:51:23.034478,N
161,2025-06-03T16:51:28.034483,N
162,2025-06-03T16:51:33.034484,N
163,2025-06-03T16:51:38.034484,N
164,2025-06-03T16:51:43.034472,N
165,2025-06-03T16:51:48.034468,N
166,2025-06-03T16:51:53.034470,N
167,2025-06-03T16:51:58.034468,N
168,2025-06-03T16:52:03.034484,N
169,2025-06-03T16:52:08.034482,N
170,2025-06-03T16:52:13.034489,N
171,2025-06-03T16:52:18.034491,N
172,2025-06-03T16:52:23.034490,N
173,2025-06-03T16:52:28.034482,N
174,2025-06-03T16:52:33.034503,N
175,2025-06-03T16:52:38.034527,N
176,2025-06-03T16:52:43.034485,N
177,2025-06-03T16:52:48.034490,N
178,2025-06-03T16:52:53.034498,N
179,2025-06-03T16:52:58.034487,N
180,2025-06-03T16:53:03.034522,N
