index,timestamp,message,cam_wind_direction
1,2025-06-13T14:59:51.860158,E,E
2,2025-06-13T14:59:56.252956,S,W
3,2025-06-13T15:00:00.460598,S,W
4,2025-06-13T15:00:04.700796,S,W
5,2025-06-13T15:00:09.131780,S,W
6,2025-06-13T15:00:13.218634,S,W
7,2025-06-13T15:00:16.952361,W,W
8,2025-06-13T15:00:21.033899,N,N
9,2025-06-13T15:00:25.081332,N,N
10,2025-06-13T15:00:28.816346,E,E
11,2025-06-13T15:00:32.716245,E,E
12,2025-06-13T15:00:36.752445,S,S
13,2025-06-13T15:00:40.808846,N,N
14,2025-06-13T15:00:44.823171,S,S
15,2025-06-13T15:00:48.852385,S,S
16,2025-06-13T15:00:52.826525,W,W
17,2025-06-13T15:00:56.530430,W,W
18,2025-06-13T15:01:00.691550,E,N
19,2025-06-13T15:01:04.807212,E,N
20,2025-06-13T15:01:08.993325,E,N
21,2025-06-13T15:01:12.780703,E,E
22,2025-06-13T15:01:16.507989,W,W
23,2025-06-13T15:01:20.207097,S,S
24,2025-06-13T15:01:24.256030,S,S
25,2025-06-13T15:01:28.044256,E,E
26,2025-06-13T15:01:31.735844,W,W
27,2025-06-13T15:01:35.517779,E,E
28,2025-06-13T15:01:39.319188,E,E
29,2025-06-13T15:01:43.416046,S,S
30,2025-06-13T15:01:47.209392,S,S
31,2025-06-13T15:01:51.031137,W,W
32,2025-06-13T15:01:54.806451,S,S
33,2025-06-13T15:01:58.542534,S,S
34,2025-06-13T15:02:02.583734,N,N
35,2025-06-13T15:02:06.565916,N,N
36,2025-06-13T15:02:10.554729,N,N
37,2025-06-13T15:02:14.573339,N,N
38,2025-06-13T15:02:18.312156,S,S
39,2025-06-13T15:02:22.441637,S,S
40,2025-06-13T15:02:26.546542,S,S
41,2025-06-13T15:02:30.591574,S,S
42,2025-06-13T15:02:34.801437,S,S
43,2025-06-13T15:02:38.527526,W,W
44,2025-06-13T15:02:42.599786,N,N
45,2025-06-13T15:02:46.397762,E,E
46,2025-06-13T15:02:50.168472,E,E
47,2025-06-13T15:02:53.893745,W,W
48,2025-06-13T15:02:57.944606,W,W
49,2025-06-13T15:03:02.044063,N,N
50,2025-06-13T15:03:06.140469,S,S
51,2025-06-13T15:03:10.279939,E,E
52,2025-06-13T15:03:14.393554,E,E
53,2025-06-13T15:03:18.411849,S,S
54,2025-06-13T15:03:22.434072,W,W
55,2025-06-13T15:03:26.579003,S,S
56,2025-06-13T15:03:30.494905,S,S
57,2025-06-13T15:03:34.475901,W,W
58,2025-06-13T15:03:38.199785,S,S
59,2025-06-13T15:03:42.215991,N,N
60,2025-06-13T15:03:46.404420,E,E
61,2025-06-13T15:03:50.492843,E,E
62,2025-06-13T15:03:54.536130,E,E
63,2025-06-13T15:03:58.632323,E,E
64,2025-06-13T15:04:02.689317,N,N
65,2025-06-13T15:04:06.845324,N,N
66,2025-06-13T15:04:10.944000,E,E
67,2025-06-13T15:04:14.683911,S,S
68,2025-06-13T15:04:18.400395,S,S
69,2025-06-13T15:04:22.578988,N,N
70,2025-06-13T15:04:26.679878,S,S
71,2025-06-13T15:04:30.716831,S,S
72,2025-06-13T15:04:34.766951,S,S
73,2025-06-13T15:04:38.485360,S,S
74,2025-06-13T15:04:42.488239,W,W
75,2025-06-13T15:04:46.590115,N,N
76,2025-06-13T15:04:50.646738,E,E
77,2025-06-13T15:04:54.675854,E,E
78,2025-06-13T15:04:58.758035,S,S
79,2025-06-13T15:05:02.540797,N,N
80,2025-06-13T15:05:06.638129,N,N
81,2025-06-13T15:05:10.803577,N,N
82,2025-06-13T15:05:14.541934,N,N
83,2025-06-13T15:05:18.613467,E,E
84,2025-06-13T15:05:22.581817,W,W
85,2025-06-13T15:05:26.660179,W,W
86,2025-06-13T15:05:30.642012,N,N
87,2025-06-13T15:05:34.722230,E,E
88,2025-06-13T15:05:38.908527,S,S
89,2025-06-13T15:05:42.690002,N,N
90,2025-06-13T15:05:46.698508,N,N
91,2025-06-13T15:05:50.783115,N,N
92,2025-06-13T15:05:54.786778,E,E
93,2025-06-13T15:05:58.510983,S,S
94,2025-06-13T15:06:02.484355,N,N
95,2025-06-13T15:06:06.520777,W,W
96,2025-06-13T15:06:10.549031,W,W
97,2025-06-13T15:06:14.565066,N,N
98,2025-06-13T15:06:18.698984,N,N
99,2025-06-13T15:06:22.674113,N,N
100,2025-06-13T15:06:26.713539,S,S
101,2025-06-13T15:06:30.794839,N,N
102,2025-06-13T15:06:34.711705,E,E
103,2025-06-13T15:06:38.389501,E,E
104,2025-06-13T15:06:42.379624,E,E
105,2025-06-13T15:06:46.120970,E,E
106,2025-06-13T15:06:50.099957,E,E
107,2025-06-13T15:06:53.869568,N,N
108,2025-06-13T15:06:57.637554,S,S
109,2025-06-13T15:07:01.391793,S,S
110,2025-06-13T15:07:05.319338,S,S
111,2025-06-13T15:07:09.007102,S,S
112,2025-06-13T15:07:12.949622,S,S
113,2025-06-13T15:07:16.965507,E,E
114,2025-06-13T15:07:20.989491,E,E
115,2025-06-13T15:07:25.079997,E,E
116,2025-06-13T15:07:29.147578,E,E
117,2025-06-13T15:07:33.270836,W,W
118,2025-06-13T15:07:37.226318,W,W
119,2025-06-13T15:07:41.230807,W,W
120,2025-06-13T15:07:45.406757,N,N
121,2025-06-13T15:07:49.454465,W,W
122,2025-06-13T15:07:53.551070,N,N
123,2025-06-13T15:07:57.304181,N,N
124,2025-06-13T15:08:01.328724,N,N
125,2025-06-13T15:08:05.460672,E,E
126,2025-06-13T15:08:09.501731,N,N
127,2025-06-13T15:08:13.432137,S,S
128,2025-06-13T15:08:17.457445,S,S
129,2025-06-13T15:08:21.494524,S,S
130,2025-06-13T15:08:25.295319,S,S
131,2025-06-13T15:08:29.211735,S,S
132,2025-06-13T15:08:33.044163,W,W
133,2025-06-13T15:08:37.036368,N,N
134,2025-06-13T15:08:40.962662,W,W
135,2025-06-13T15:08:44.981466,W,W
136,2025-06-13T15:08:49.072813,W,W
137,2025-06-13T15:08:53.066003,W,W
138,2025-06-13T15:08:57.058421,W,W
139,2025-06-13T15:09:00.789944,N,N
140,2025-06-13T15:09:04.626434,W,W
141,2025-06-13T15:09:08.714654,W,W
142,2025-06-13T15:09:12.791869,N,N
143,2025-06-13T15:09:16.535775,E,E
144,2025-06-13T15:09:20.515210,E,E
145,2025-06-13T15:09:24.460792,W,W
146,2025-06-13T15:09:28.426447,N,N
147,2025-06-13T15:09:32.167534,E,E
148,2025-06-13T15:09:36.180361,W,W
149,2025-06-13T15:09:39.916419,N,N
150,2025-06-13T15:09:43.979590,N,N
151,2025-06-13T15:09:47.711202,S,S
152,2025-06-13T15:09:51.749420,N,N
153,2025-06-13T15:09:55.774481,S,S
154,2025-06-13T15:09:59.716285,E,E
155,2025-06-13T15:10:03.467212,W,W
156,2025-06-13T15:10:07.474432,W,W
157,2025-06-13T15:10:11.274425,N,N
158,2025-06-13T15:10:15.373065,S,S
159,2025-06-13T15:10:19.120322,E,E
160,2025-06-13T15:10:23.164078,E,E
161,2025-06-13T15:10:27.137476,W,W
162,2025-06-13T15:10:31.215211,W,W
163,2025-06-13T15:10:35.301705,N,N
164,2025-06-13T15:10:39.400054,S,S
165,2025-06-13T15:10:43.433475,W,W
166,2025-06-13T15:10:47.478814,W,W
167,2025-06-13T15:10:51.218127,W,W
168,2025-06-13T15:10:55.325823,N,N
169,2025-06-13T15:10:59.440201,N,N
170,2025-06-13T15:11:03.500515,N,N
171,2025-06-13T15:11:07.528596,N,N
172,2025-06-13T15:11:11.609520,N,N
173,2025-06-13T15:11:15.635390,N,N
174,2025-06-13T15:11:19.674711,N,N
175,2025-06-13T15:11:23.687462,E,E
176,2025-06-13T15:11:27.625425,S,S
177,2025-06-13T15:11:31.382929,S,S
178,2025-06-13T15:11:35.444417,E,E
179,2025-06-13T15:11:39.432893,W,W
180,2025-06-13T15:11:43.171485,W,W
181,2025-06-13T15:11:46.899395,W,W
182,2025-06-13T15:11:50.895589,W,W
183,2025-06-13T15:11:54.899869,S,S
184,2025-06-13T15:11:58.589773,W,W
185,2025-06-13T15:12:02.680996,W,W
186,2025-06-13T15:12:06.780050,S,S
187,2025-06-13T15:12:10.831834,N,N
188,2025-06-13T15:12:14.875409,N,N
189,2025-06-13T15:12:18.630519,N,N
190,2025-06-13T15:12:22.396793,S,S
191,2025-06-13T15:12:26.199165,E,E
192,2025-06-13T15:12:29.933889,E,E
193,2025-06-13T15:12:33.657585,E,E
194,2025-06-13T15:12:37.386284,S,S
195,2025-06-13T15:12:41.392414,W,W
196,2025-06-13T15:12:45.393605,W,W
197,2025-06-13T15:12:49.512878,E,E
198,2025-06-13T15:12:53.505993,S,S
199,2025-06-13T15:12:57.343615,S,S
200,2025-06-13T15:13:01.076575,S,S
201,2025-06-13T15:13:05.175444,S,S
202,2025-06-13T15:13:09.319309,S,S
203,2025-06-13T15:13:13.380313,S,S
204,2025-06-13T15:13:17.490045,W,W
205,2025-06-13T15:13:21.528641,W,W
206,2025-06-13T15:13:25.540252,W,W
207,2025-06-13T15:13:29.560497,N,N
208,2025-06-13T15:13:33.302847,E,E
209,2025-06-13T15:13:37.022515,W,W
210,2025-06-13T15:13:40.972431,E,E
211,2025-06-13T15:13:45.090880,E,E
212,2025-06-13T15:13:48.998447,E,E
213,2025-06-13T15:13:53.078226,S,S
214,2025-06-13T15:13:57.076352,N,N
215,2025-06-13T15:14:00.772977,W,W
216,2025-06-13T15:14:04.509365,S,S
217,2025-06-13T15:14:08.463709,N,N
218,2025-06-13T15:14:12.455743,E,E
219,2025-06-13T15:14:16.409595,W,W
220,2025-06-13T15:14:20.494108,W,W
221,2025-06-13T15:14:24.336159,S,S
222,2025-06-13T15:14:28.077255,N,N
223,2025-06-13T15:14:32.155283,S,S
224,2025-06-13T15:14:35.913676,E,E
