index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T15:51:38.615905,219204,E,E
2,2025-06-13T15:51:42.280554,219370,N,N
3,2025-06-13T15:51:47.230821,219498,W,W
4,2025-06-13T15:51:52.238116,219647,E,E
5,2025-06-13T15:51:57.228028,219823,W,W
6,2025-06-13T15:52:02.257258,219957,W,S
7,2025-06-13T15:52:07.242434,220126,W,W
8,2025-06-13T15:52:12.178306,220267,S,S
9,2025-06-13T15:52:17.256312,220425,N,N
10,2025-06-13T15:52:23.599585,220566,W,W
11,2025-06-13T15:52:32.244632,220818,N,N
12,2025-06-13T15:52:32.728879,220818,N,N
13,2025-06-13T15:52:39.013380,221012,N,N
14,2025-06-13T15:52:42.171012,221178,W,W
15,2025-06-13T15:52:47.197076,221329,W,W
16,2025-06-13T15:52:52.268667,221461,W,W
17,2025-06-13T15:52:57.165799,221618,W,S
18,2025-06-13T15:53:02.258698,221772,W,W
19,2025-06-13T15:53:07.210357,221923,W,N
20,2025-06-13T15:53:12.211543,222075,W,W
21,2025-06-13T15:53:17.207406,222229,N,N
22,2025-06-13T15:53:22.197948,222381,N,N
23,2025-06-13T15:53:27.151029,222532,N,N
24,2025-06-13T15:53:32.224321,222685,N,N
25,2025-06-13T15:53:37.269797,222839,W,W
26,2025-06-13T15:53:42.205044,222962,N,W
27,2025-06-13T15:53:47.257112,223114,S,S
28,2025-06-13T15:53:52.552941,223268,W,E
29,2025-06-13T15:53:57.231330,223421,W,E
30,2025-06-13T15:54:02.182430,223573,W,E
31,2025-06-13T15:54:07.264491,223726,E,E
32,2025-06-13T15:54:12.278995,223878,N,N
33,2025-06-13T15:54:17.230241,224031,W,W
34,2025-06-13T15:54:22.201831,224183,S,S
35,2025-06-13T15:54:27.532793,224335,S,S
36,2025-06-13T15:54:32.166965,224487,W,W
37,2025-06-13T15:54:37.187370,224640,W,W
38,2025-06-13T15:54:42.202440,224762,W,W
39,2025-06-13T15:54:47.205509,224914,W,W
40,2025-06-13T15:54:52.277531,225068,W,W
41,2025-06-13T15:54:57.170550,225220,W,W
42,2025-06-13T15:55:02.245392,225374,W,N
43,2025-06-13T15:55:07.148393,225525,W,W
44,2025-06-13T15:55:12.252906,225679,W,W
45,2025-06-13T15:55:17.161380,225833,E,E
46,2025-06-13T15:55:22.203499,225987,N,W
47,2025-06-13T15:55:27.300407,226110,W,W
48,2025-06-13T15:55:32.185554,226264,W,W
49,2025-06-13T15:55:37.215027,226416,W,W
50,2025-06-13T15:55:42.207904,226569,W,W
