index,timestamp,message
0,2025-06-05T15:42:56.875685,E
1,2025-06-05T15:43:01.875635,E
2,2025-06-05T15:43:06.875897,E
3,2025-06-05T15:43:11.875609,E
4,2025-06-05T15:43:16.875871,E
5,2025-06-05T15:43:21.875948,E
6,2025-06-05T15:43:26.876762,E
7,2025-06-05T15:43:31.875539,E
8,2025-06-05T15:43:36.875581,E
9,2025-06-05T15:43:41.875528,E
10,2025-06-05T15:43:46.875544,E
11,2025-06-05T15:43:51.875537,E
12,2025-06-05T15:43:56.875553,E
13,2025-06-05T15:44:01.875559,E
14,2025-06-05T15:44:06.875541,E
15,2025-06-05T15:44:11.875543,E
16,2025-06-05T15:44:16.875548,E
17,2025-06-05T15:44:21.875567,E
18,2025-06-05T15:44:26.875549,E
19,2025-06-05T15:44:31.875596,E
20,2025-06-05T15:44:36.875580,E
21,2025-06-05T15:44:41.875541,E
22,2025-06-05T15:44:46.875528,E
23,2025-06-05T15:44:51.875538,E
24,2025-06-05T15:44:56.875560,E
25,2025-06-05T15:45:01.875630,E
26,2025-06-05T15:45:06.875588,E
27,2025-06-05T15:45:11.875605,E
28,2025-06-05T15:45:16.875532,E
29,2025-06-05T15:45:21.875665,E
30,2025-06-05T15:45:26.875542,E
31,2025-06-05T15:45:31.875542,E
32,2025-06-05T15:45:36.875540,E
33,2025-06-05T15:45:41.875598,E
34,2025-06-05T15:45:46.875558,E
35,2025-06-05T15:45:51.875576,E
36,2025-06-05T15:45:56.875620,E
37,2025-06-05T15:46:01.875584,E
38,2025-06-05T15:46:06.875555,E
39,2025-06-05T15:46:11.875615,E
40,2025-06-05T15:46:16.875606,E
41,2025-06-05T15:46:21.875569,E
42,2025-06-05T15:46:26.875534,E
43,2025-06-05T15:46:31.875516,E
44,2025-06-05T15:46:36.875520,E
45,2025-06-05T15:46:41.875514,E
46,2025-06-05T15:46:46.875581,E
47,2025-06-05T15:46:51.875563,E
48,2025-06-05T15:46:56.875546,E
49,2025-06-05T15:47:01.875516,E
50,2025-06-05T15:47:06.875543,E
51,2025-06-05T15:47:11.875533,E
52,2025-06-05T15:47:16.875691,E
53,2025-06-05T15:47:21.875550,E
54,2025-06-05T15:47:26.875558,E
55,2025-06-05T15:47:31.875662,E
56,2025-06-05T15:47:36.875597,E
57,2025-06-05T15:47:41.875554,E
58,2025-06-05T15:47:46.875571,E
59,2025-06-05T15:47:51.875542,E
60,2025-06-05T15:47:56.875556,E
61,2025-06-05T15:48:01.875579,E
62,2025-06-05T15:48:06.875566,E
63,2025-06-05T15:48:11.875556,E
64,2025-06-05T15:48:16.875560,E
65,2025-06-05T15:48:21.875539,E
66,2025-06-05T15:48:26.875568,E
67,2025-06-05T15:48:31.875839,E
68,2025-06-05T15:48:36.875628,E
69,2025-06-05T15:48:41.875547,E
70,2025-06-05T15:48:46.875551,E
71,2025-06-05T15:48:51.875574,E
72,2025-06-05T15:48:56.875693,E
73,2025-06-05T15:49:01.875550,E
74,2025-06-05T15:49:06.875605,E
75,2025-06-05T15:49:11.875588,E
76,2025-06-05T15:49:16.875749,E
77,2025-06-05T15:49:21.875545,E
78,2025-06-05T15:49:26.875545,E
79,2025-06-05T15:49:31.875540,E
80,2025-06-05T15:49:36.875628,E
81,2025-06-05T15:49:41.875529,E
82,2025-06-05T15:49:46.875529,E
83,2025-06-05T15:49:51.875572,E
84,2025-06-05T15:49:56.875557,E
85,2025-06-05T15:50:01.875550,E
86,2025-06-05T15:50:06.875568,E
87,2025-06-05T15:50:11.875630,E
88,2025-06-05T15:50:16.875548,E
89,2025-06-05T15:50:21.875810,E
90,2025-06-05T15:50:26.875650,E
91,2025-06-05T15:50:31.875674,E
92,2025-06-05T15:50:36.875549,E
93,2025-06-05T15:50:41.875572,E
94,2025-06-05T15:50:46.875610,E
95,2025-06-05T15:50:51.875744,E
96,2025-06-05T15:50:56.875600,E
97,2025-06-05T15:51:01.875634,E
98,2025-06-05T15:51:06.875528,E
99,2025-06-05T15:51:11.875554,E
100,2025-06-05T15:51:16.875593,E
101,2025-06-05T15:51:21.875509,E
102,2025-06-05T15:51:26.875546,E
103,2025-06-05T15:51:31.875528,E
104,2025-06-05T15:51:36.875572,E
105,2025-06-05T15:51:41.875628,E
106,2025-06-05T15:51:46.875547,E
107,2025-06-05T15:51:51.875570,E
108,2025-06-05T15:51:56.875662,E
109,2025-06-05T15:52:01.875632,E
110,2025-06-05T15:52:06.875543,E
111,2025-06-05T15:52:11.875525,E
112,2025-06-05T15:52:16.875541,E
113,2025-06-05T15:52:21.875557,E
114,2025-06-05T15:52:26.875533,E
115,2025-06-05T15:52:31.875619,E
116,2025-06-05T15:52:36.875580,E
117,2025-06-05T15:52:41.875967,E
118,2025-06-05T15:52:46.875554,E
119,2025-06-05T15:52:51.875551,E
120,2025-06-05T15:52:56.875554,E
121,2025-06-05T15:53:01.875543,E
122,2025-06-05T15:53:06.875565,E
123,2025-06-05T15:53:11.875562,E
124,2025-06-05T15:53:16.875554,E
125,2025-06-05T15:53:21.875551,E
126,2025-06-05T15:53:26.875601,E
127,2025-06-05T15:53:31.875546,E
