index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:32.953676,S,N
2,2025-06-13T15:43:36.911614,E,E
3,2025-06-13T15:43:41.173184,E,E
4,2025-06-13T15:43:45.380670,E,E
5,2025-06-13T15:43:49.835669,N,N
6,2025-06-13T15:43:53.580607,E,E
7,2025-06-13T15:43:57.482681,N,N
8,2025-06-13T15:44:01.460736,N,N
9,2025-06-13T15:44:05.539506,N,N
10,2025-06-13T15:44:09.429693,E,E
11,2025-06-13T15:44:13.419448,S,S
12,2025-06-13T15:44:17.502800,W,W
13,2025-06-13T15:44:21.581638,E,E
14,2025-06-13T15:44:25.469302,W,W
15,2025-06-13T15:44:29.355477,W,W
16,2025-06-13T15:44:33.429873,W,W
17,2025-06-13T15:44:37.463384,W,W
18,2025-06-13T15:44:41.330017,N,N
19,2025-06-13T15:44:45.420114,N,N
20,2025-06-13T15:44:49.432911,N,N
21,2025-06-13T15:44:53.111549,N,N
22,2025-06-13T15:44:57.186120,N,N
23,2025-06-13T15:45:01.071906,E,E
24,2025-06-13T15:45:04.976082,N,N
25,2025-06-13T15:45:08.806664,W,W
26,2025-06-13T15:45:12.892625,E,E
27,2025-06-13T15:45:16.893458,E,E
28,2025-06-13T15:45:20.942531,W,W
29,2025-06-13T15:45:24.840899,N,N
30,2025-06-13T15:45:28.711248,N,N
31,2025-06-13T15:45:32.568997,S,S
32,2025-06-13T15:45:36.420849,E,E
33,2025-06-13T15:45:40.251138,N,N
34,2025-06-13T15:45:44.082433,N,N
35,2025-06-13T15:45:47.984436,N,N
36,2025-06-13T15:45:51.843887,N,N
37,2025-06-13T15:45:55.725260,N,N
38,2025-06-13T15:45:59.928222,E,E
39,2025-06-13T15:46:03.827107,N,N
40,2025-06-13T15:46:08.017977,N,N
41,2025-06-13T15:46:12.096782,E,N
42,2025-06-13T15:46:16.193982,E,E
43,2025-06-13T15:46:20.095455,E,E
44,2025-06-13T15:46:23.933079,E,E
45,2025-06-13T15:46:28.008013,E,E
46,2025-06-13T15:46:31.961458,S,S
47,2025-06-13T15:46:35.830567,S,S
48,2025-06-13T15:46:39.672232,N,N
49,2025-06-13T15:46:43.501404,W,W
50,2025-06-13T15:46:47.336407,N,N
51,2025-06-13T15:46:51.225768,E,E
52,2025-06-13T15:46:55.334235,E,E
53,2025-06-13T15:46:59.178994,E,E
54,2025-06-13T15:47:03.111596,S,S
55,2025-06-13T15:47:07.051765,S,S
56,2025-06-13T15:47:10.903057,W,W
57,2025-06-13T15:47:14.931294,W,W
58,2025-06-13T15:47:18.776484,S,S
59,2025-06-13T15:47:22.881478,W,W
60,2025-06-13T15:47:26.974824,W,W
61,2025-06-13T15:47:31.133245,N,N
62,2025-06-13T15:47:35.293919,E,E
63,2025-06-13T15:47:39.182383,S,S
64,2025-06-13T15:47:43.061715,E,E
65,2025-06-13T15:47:46.900458,S,S
66,2025-06-13T15:47:50.744260,W,W
67,2025-06-13T15:47:54.585376,W,W
68,2025-06-13T15:47:58.483902,W,W
69,2025-06-13T15:48:02.374882,S,S
