92,2025-06-03T16:42:13.390692,S
93,2025-06-03T16:42:17.536437,S
94,2025-06-03T16:42:21.649828,S
95,2025-06-03T16:42:29.733615,S
96,2025-06-03T16:42:33.808455,S
97,2025-06-03T16:42:37.837340,S
98,2025-06-03T16:42:41.525969,S
99,2025-06-03T16:42:46.525927,S
100,2025-06-03T16:42:54.758416,S
101,2025-06-03T16:42:58.847081,S
102,2025-06-03T16:43:02.875699,S
103,2025-06-03T16:43:06.941205,S
104,2025-06-03T16:43:15.067565,S
105,2025-06-03T16:43:19.284269,S
106,2025-06-03T16:43:23.377479,S
107,2025-06-03T16:43:27.408607,S
108,2025-06-03T16:43:31.525927,S
109,2025-06-03T16:43:36.525917,S
110,2025-06-03T16:43:44.756031,S
111,2025-06-03T16:43:48.919744,S
112,2025-06-03T16:43:53.051814,S
113,2025-06-03T16:43:57.164712,S
114,2025-06-03T16:44:05.351871,S
115,2025-06-03T16:44:09.461513,S
116,2025-06-03T16:44:13.582965,S
117,2025-06-03T16:44:17.726204,S
118,2025-06-03T16:44:21.878194,S
119,2025-06-03T16:44:30.227998,S
120,2025-06-03T16:44:34.357395,S
121,2025-06-03T16:44:38.511502,S
122,2025-06-03T16:44:42.630207,S
123,2025-06-03T16:44:46.933551,S
124,2025-06-03T16:44:55.276232,S
125,2025-06-03T16:44:59.443711,S
126,2025-06-03T16:45:03.604720,S
127,2025-06-03T16:45:07.678578,S
128,2025-06-03T16:45:11.871956,S
129,2025-06-03T16:45:20.292121,S
130,2025-06-03T16:45:24.541250,S
131,2025-06-03T16:45:28.821124,S
132,2025-06-03T16:45:33.070691,S
133,2025-06-03T16:45:37.364763,S
134,2025-06-03T16:45:41.590087,S
135,2025-06-03T16:45:49.943411,S
136,2025-06-03T16:45:54.153310,S
137,2025-06-03T16:45:58.330638,S
138,2025-06-03T16:46:02.664627,S
139,2025-06-03T16:46:06.744287,S
140,2025-06-03T16:46:15.004640,S
141,2025-06-03T16:46:19.317669,S
142,2025-06-03T16:46:23.469275,S
143,2025-06-03T16:46:27.646360,S
144,2025-06-03T16:46:31.746300,S
145,2025-06-03T16:46:39.997642,S
146,2025-06-03T16:46:44.103096,S
147,2025-06-03T16:46:48.077807,S
148,2025-06-03T16:46:52.081968,S
149,2025-06-03T16:47:00.258735,S
150,2025-06-03T16:47:04.350391,S
151,2025-06-03T16:47:08.368028,S
152,2025-06-03T16:47:12.423287,S
153,2025-06-03T16:47:16.604995,S
154,2025-06-03T16:47:21.525943,S
155,2025-06-03T16:47:26.525984,S
156,2025-06-03T16:47:31.525930,S
157,2025-06-03T16:47:36.525915,S
158,2025-06-03T16:47:41.525925,S
159,2025-06-03T16:47:46.525926,S
160,2025-06-03T16:47:51.525929,S
161,2025-06-03T16:47:56.525971,S
162,2025-06-03T16:48:01.525926,S
163,2025-06-03T16:48:06.525942,S
164,2025-06-03T16:48:11.525932,S
165,2025-06-03T16:48:16.525940,S
166,2025-06-03T16:48:21.525962,S
167,2025-06-03T16:48:26.525945,S
168,2025-06-03T16:48:31.525922,S
169,2025-06-03T16:48:36.525926,S
170,2025-06-03T16:48:41.525927,S
171,2025-06-03T16:48:46.525937,S
172,2025-06-03T16:48:51.525937,S
173,2025-06-03T16:48:56.525927,S
174,2025-06-03T16:49:01.525925,S
175,2025-06-03T16:49:06.525934,S
176,2025-06-03T16:49:11.525930,S
177,2025-06-03T16:49:16.525935,S
178,2025-06-03T16:49:21.525915,S
179,2025-06-03T16:49:26.525903,S
180,2025-06-03T16:49:31.525918,S
