index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-11T14:43:40.663249,49610,S,N
2,2025-06-11T14:43:45.176701,49790,N,E
3,2025-06-11T14:43:50.840384,49973,W,W
4,2025-06-11T14:43:55.239685,50069,W,W
5,2025-06-11T14:44:00.178082,50251,W,W
6,2025-06-11T14:44:05.612815,50345,W,W
7,2025-06-11T14:44:10.106813,50574,W,N
8,2025-06-11T14:44:15.133677,50675,W,W
9,2025-06-11T14:44:20.192725,50856,W,W
10,2025-06-11T14:44:25.138799,51043,W,W
11,2025-06-11T14:44:30.674824,51127,W,N
12,2025-06-11T14:44:35.182015,51312,W,N
13,2025-06-11T14:44:40.514072,51435,W,N
14,2025-06-11T14:44:45.241262,51623,S,S
15,2025-06-11T14:44:50.537831,51715,E,E
16,2025-06-11T14:44:55.244724,51899,N,N
17,2025-06-11T14:45:00.190131,52087,W,N
18,2025-06-11T14:45:05.201511,52183,W,W
19,2025-06-11T14:45:10.174382,52356,N,N
20,2025-06-11T14:45:15.172252,52459,N,N
21,2025-06-11T14:45:20.241673,52645,S,S
22,2025-06-11T14:45:25.225429,52829,N,N
23,2025-06-11T14:45:30.187546,52917,N,N
24,2025-06-11T14:45:35.236571,53102,N,N
25,2025-06-11T14:45:40.171166,53285,W,W
26,2025-06-11T14:45:45.164669,53375,W,W
27,2025-06-11T14:45:50.245200,53556,N,E
28,2025-06-11T14:45:55.164778,53738,W,N
29,2025-06-11T14:46:00.112267,53828,S,W
30,2025-06-11T14:46:05.173796,54009,W,W
31,2025-06-11T14:46:10.161194,54191,W,N
32,2025-06-11T14:46:15.169463,54281,N,N
33,2025-06-11T14:46:20.185177,54462,W,W
34,2025-06-11T14:46:25.093712,54644,W,W
35,2025-06-11T14:46:30.074972,54734,S,S
36,2025-06-11T14:46:35.128693,54916,N,N
37,2025-06-11T14:46:40.111982,55097,N,N
38,2025-06-11T14:46:45.167979,55188,N,N
39,2025-06-11T14:46:50.189886,55369,W,W
40,2025-06-11T14:46:55.126741,55459,W,N
41,2025-06-11T14:47:00.136924,55640,N,N
42,2025-06-11T14:47:05.545587,55822,N,N
43,2025-06-11T14:47:10.117714,55913,W,W
44,2025-06-11T14:47:15.108175,56095,E,E
45,2025-06-11T14:47:20.186151,56276,S,S
46,2025-06-11T14:47:25.129582,56366,S,S
47,2025-06-11T14:47:30.078853,56548,N,N
48,2025-06-11T14:47:35.140297,56730,W,W
49,2025-06-11T14:47:40.236833,56820,W,W
50,2025-06-11T14:47:45.140489,57001,S,S
51,2025-06-11T14:47:50.189374,57182,S,S
52,2025-06-11T14:47:55.136468,57273,W,W
53,2025-06-11T14:48:00.130365,57455,N,N
54,2025-06-11T14:48:05.163318,57635,N,N
55,2025-06-11T14:48:10.127896,57725,W,W
56,2025-06-11T14:48:15.170501,57906,W,W
57,2025-06-11T14:48:20.109403,58088,W,W
58,2025-06-11T14:48:25.662376,58179,E,E
59,2025-06-11T14:48:30.110535,58360,W,W
60,2025-06-11T14:48:35.134507,58542,E,E
61,2025-06-11T14:48:40.174457,58632,N,N
62,2025-06-11T14:48:45.209190,58812,N,N
63,2025-06-11T14:48:50.148611,58993,W,W
64,2025-06-11T14:48:55.119764,59083,E,E
65,2025-06-11T14:49:00.160027,59265,S,S
66,2025-06-11T14:49:05.181664,59446,S,S
67,2025-06-11T14:49:10.115681,59537,S,S
68,2025-06-11T14:49:15.122117,59718,S,S
69,2025-06-11T14:49:20.121842,59898,E,E
70,2025-06-11T14:49:25.152056,59988,S,W
71,2025-06-11T14:49:30.127797,60170,S,S
72,2025-06-11T14:49:35.571396,60260,N,N
73,2025-06-11T14:49:40.100454,60442,W,W
74,2025-06-11T14:49:45.111167,60623,W,W
75,2025-06-11T14:49:50.140182,60713,N,N
76,2025-06-11T14:49:55.194249,60895,S,S
77,2025-06-11T14:50:00.202903,61075,N,N
78,2025-06-11T14:50:05.215799,61166,W,W
79,2025-06-11T14:50:10.722867,61348,W,N
80,2025-06-11T14:50:15.156763,61528,S,S
81,2025-06-11T14:50:20.141295,61618,S,S
82,2025-06-11T14:50:25.223248,61799,S,N
83,2025-06-11T14:50:30.807216,61980,W,W
84,2025-06-11T14:50:35.243937,62070,W,W
85,2025-06-11T14:50:40.253386,62251,W,W
86,2025-06-11T14:50:45.692224,62432,E,E
87,2025-06-11T14:50:50.182261,62522,N,N
88,2025-06-11T14:50:55.201379,62704,E,E
89,2025-06-11T14:51:00.160049,62886,W,W
90,2025-06-11T14:51:05.164868,62977,W,W
91,2025-06-11T14:51:10.171785,63158,S,S
92,2025-06-11T14:51:15.146855,63339,W,W
93,2025-06-11T14:51:20.213031,63430,N,N
94,2025-06-11T14:51:25.184332,63612,W,W
95,2025-06-11T14:51:30.286768,63792,S,S
96,2025-06-11T14:51:35.115826,63883,W,W
97,2025-06-11T14:51:40.183912,64065,W,W
98,2025-06-11T14:51:45.194579,64246,W,W
99,2025-06-11T14:51:50.247612,64337,W,W
100,2025-06-11T14:51:55.170261,64517,S,S
101,2025-06-11T14:52:00.143149,64698,N,N
102,2025-06-11T14:52:05.244972,64789,W,W
103,2025-06-11T14:52:10.167755,64970,W,W
104,2025-06-11T14:52:15.250420,65061,N,N
105,2025-06-11T14:52:20.097422,65241,S,S
106,2025-06-11T14:52:25.167767,65423,W,W
107,2025-06-11T14:52:30.181409,65514,N,N
108,2025-06-11T14:52:35.161550,65695,S,S
109,2025-06-11T14:52:40.083947,65875,S,S
110,2025-06-11T14:52:45.217901,65968,N,N
111,2025-06-11T14:52:50.104176,66150,N,N
112,2025-06-11T14:52:55.212098,66331,E,E
113,2025-06-11T14:53:00.320786,66422,S,S
114,2025-06-11T14:53:05.120544,66603,S,S
115,2025-06-11T14:53:10.082816,66784,S,S
116,2025-06-11T14:53:15.131692,66874,E,E
117,2025-06-11T14:53:20.140553,67055,W,W
118,2025-06-11T14:53:25.121594,67235,S,S
119,2025-06-11T14:53:30.137126,67326,W,W
*,*,*,*,*
120,2025-06-11T14:53:35.225115,67506,S,S
121,2025-06-11T14:53:40.136628,67688,W,W
122,2025-06-11T14:53:45.125738,67779,S,S
123,2025-06-11T14:53:50.076203,67961,N,E
124,2025-06-11T14:53:55.131005,68142,W,E
125,2025-06-11T14:54:00.286683,68232,E,E
126,2025-06-11T14:54:05.136872,68412,E,E
127,2025-06-11T14:54:10.278403,68594,E,E
128,2025-06-11T14:54:15.323482,68684,N,N
129,2025-06-11T14:54:20.140947,68865,E,E
130,2025-06-11T14:54:25.196713,69046,E,E
131,2025-06-11T14:54:30.209321,69136,S,S
132,2025-06-11T14:54:35.078876,69317,N,N
133,2025-06-11T14:54:40.272587,69497,S,S
134,2025-06-11T14:54:45.232922,69588,S,S
135,2025-06-11T14:54:50.353223,69769,S,S
136,2025-06-11T14:54:55.196767,69859,W,W
137,2025-06-11T14:55:00.192102,70041,W,W
138,2025-06-11T14:55:05.093192,70222,S,S
139,2025-06-11T14:55:10.182622,70312,E,E
140,2025-06-11T14:55:15.201325,70493,E,E
141,2025-06-11T14:55:20.094922,70674,E,E
142,2025-06-11T14:55:25.144133,70764,N,N
143,2025-06-11T14:55:30.146083,70945,W,W
144,2025-06-11T14:55:35.099536,71126,W,W
145,2025-06-11T14:55:40.092816,71217,N,N
146,2025-06-11T14:55:45.140739,71399,W,W
147,2025-06-11T14:55:50.223429,71580,N,E
148,2025-06-11T14:55:55.140536,71669,W,W
149,2025-06-11T14:56:00.242314,71851,N,N
150,2025-06-11T14:56:05.229057,72032,N,N
151,2025-06-11T14:56:10.110877,72123,E,E
152,2025-06-11T14:56:15.078803,72304,S,S
153,2025-06-11T14:56:20.255878,72485,E,E
154,2025-06-11T14:56:25.202537,72576,S,S
155,2025-06-11T14:56:30.169586,72757,N,N
156,2025-06-11T14:56:35.154654,72938,S,S
157,2025-06-11T14:56:40.239134,73028,S,S
158,2025-06-11T14:56:45.132623,73210,S,S
159,2025-06-11T14:56:50.157705,73391,E,E
160,2025-06-11T14:56:55.146834,73482,E,E
161,2025-06-11T14:57:00.227443,73663,N,N
162,2025-06-11T14:57:05.262800,73844,N,N
163,2025-06-11T14:57:10.194272,73935,N,N
164,2025-06-11T14:57:15.169455,74116,E,E
165,2025-06-11T14:57:20.663221,74298,W,W
166,2025-06-11T14:57:25.217961,74388,E,E
167,2025-06-11T14:57:30.180335,74569,N,E
168,2025-06-11T14:57:35.125305,74659,E,E
169,2025-06-11T14:57:40.093444,74841,W,W
170,2025-06-11T14:57:45.245173,75022,E,E
171,2025-06-11T14:57:50.091748,75113,S,S
172,2025-06-11T14:57:55.082029,75294,S,S
173,2025-06-11T14:58:00.086369,75474,E,E
174,2025-06-11T14:58:05.194156,75565,W,W
175,2025-06-11T14:58:10.082306,75746,N,N
176,2025-06-11T14:58:15.187641,75928,E,E
177,2025-06-11T14:58:20.083275,76019,E,E
178,2025-06-11T14:58:25.145336,76200,E,E
179,2025-06-11T14:58:30.106502,76382,N,N
180,2025-06-11T14:58:35.097934,76472,N,N
181,2025-06-11T14:58:40.163665,76653,N,N
182,2025-06-11T14:58:45.206195,76834,E,E
183,2025-06-11T14:58:50.152894,76924,E,E
184,2025-06-11T14:58:55.137385,77106,N,N
185,2025-06-11T14:59:00.110957,77288,N,E
186,2025-06-11T14:59:05.080242,77379,N,N
187,2025-06-11T14:59:10.121244,77560,N,N
188,2025-06-11T14:59:15.170515,77741,N,N
189,2025-06-11T14:59:20.105132,77832,E,E
190,2025-06-11T14:59:25.151513,78014,E,E
191,2025-06-11T14:59:30.138947,78195,S,S
192,2025-06-11T14:59:35.165383,78285,S,S
193,2025-06-11T14:59:40.173040,78466,S,S
194,2025-06-11T14:59:45.218471,78648,S,S
195,2025-06-11T14:59:50.162640,78739,W,W
196,2025-06-11T14:59:55.251070,78921,W,W
197,2025-06-11T15:00:00.113433,79011,E,E
198,2025-06-11T15:00:05.494662,79191,W,W
199,2025-06-11T15:00:10.163302,79372,E,E
200,2025-06-11T15:00:15.063834,79463,E,E
201,2025-06-11T15:00:20.253496,79645,E,E
202,2025-06-11T15:00:25.200703,79826,W,N
203,2025-06-11T15:00:30.101639,79917,E,E
204,2025-06-11T15:00:35.127981,80099,E,N
205,2025-06-11T15:00:40.428756,80280,S,S
206,2025-06-11T15:00:45.232514,80370,E,E
207,2025-06-11T15:00:50.556533,80551,N,N
208,2025-06-11T15:00:55.137757,80732,W,W
209,2025-06-11T15:01:00.190938,80822,S,S
210,2025-06-11T15:01:05.215885,81003,W,W
211,2025-06-11T15:01:10.541033,81183,S,S
212,2025-06-11T15:01:15.084500,81274,S,S
213,2025-06-11T15:01:20.100587,81455,W,W
214,2025-06-11T15:01:25.150144,81636,W,W
215,2025-06-11T15:01:30.273426,81726,E,E
216,2025-06-11T15:01:35.176698,81908,W,W
217,2025-06-11T15:01:40.140662,82089,E,E
218,2025-06-11T15:01:45.259430,82180,S,S
219,2025-06-11T15:01:50.140848,82362,W,E
220,2025-06-11T15:01:55.315740,82543,W,W
221,2025-06-11T15:02:00.132366,82634,S,S
222,2025-06-11T15:02:05.092804,82815,S,S
223,2025-06-11T15:02:10.137232,82996,E,E
224,2025-06-11T15:02:15.258885,83086,E,E
225,2025-06-11T15:02:20.084756,83268,E,E
226,2025-06-11T15:02:25.092131,83358,S,S
227,2025-06-11T15:02:30.094572,83539,S,S
228,2025-06-11T15:02:35.124645,83720,E,E
229,2025-06-11T15:02:40.250943,83811,N,N
230,2025-06-11T15:02:45.110402,83992,W,W
231,2025-06-11T15:02:50.101979,84173,E,E
232,2025-06-11T15:02:55.117184,84264,S,S
233,2025-06-11T15:03:00.129753,84446,E,E
234,2025-06-11T15:03:05.137377,84628,N,N
235,2025-06-11T15:03:10.266610,84718,W,W
236,2025-06-11T15:03:15.098103,84899,E,E
237,2025-06-11T15:03:20.132510,85079,S,S
238,2025-06-11T15:03:25.072262,85170,S,S
