index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T17:59:15.348320,279560,W,N
2,2025-06-13T17:59:20.421976,279650,N,N
3,2025-06-13T17:59:25.351988,279852,E,S
4,2025-06-13T17:59:30.289636,279941,E,N
5,2025-06-13T17:59:35.212131,280129,E,N
6,2025-06-13T17:59:40.359213,280313,W,W
7,2025-06-13T17:59:45.286927,280404,E,E
8,2025-06-13T17:59:50.288210,280588,W,S
9,2025-06-13T17:59:55.294460,280770,W,W
10,2025-06-13T18:00:00.376834,280862,E,E
11,2025-06-13T18:00:05.335706,281043,N,N
12,2025-06-13T18:00:10.328009,281223,W,W
13,2025-06-13T18:00:15.249769,281314,N,N
14,2025-06-13T18:00:20.356468,281494,N,N
15,2025-06-13T18:00:25.334570,281675,W,W
16,2025-06-13T18:00:30.391105,281765,S,S
17,2025-06-13T18:00:35.413886,281949,E,N
18,2025-06-13T18:00:40.355125,282039,E,N
19,2025-06-13T18:00:45.286531,282221,E,E
20,2025-06-13T18:00:50.278184,282403,E,E
21,2025-06-13T18:00:55.361831,282493,S,S
22,2025-06-13T18:01:00.316096,282674,S,E
23,2025-06-13T18:01:05.357937,282856,W,W
24,2025-06-13T18:01:10.387430,282946,N,N
25,2025-06-13T18:01:15.429874,283127,E,E
26,2025-06-13T18:01:20.367946,283307,S,N
27,2025-06-13T18:01:25.300174,283397,W,W
28,2025-06-13T18:01:30.380783,283579,S,N
29,2025-06-13T18:01:35.346713,283760,E,S
30,2025-06-13T18:01:40.334117,283850,S,N
31,2025-06-13T18:01:45.336873,284031,W,W
32,2025-06-13T18:01:50.409657,284212,W,N
33,2025-06-13T18:01:55.377520,284303,E,E
34,2025-06-13T18:02:00.283396,284484,E,E
35,2025-06-13T18:02:05.430624,284665,N,N
36,2025-06-13T18:02:10.300044,284755,N,N
37,2025-06-13T18:02:15.335428,284936,N,N
38,2025-06-13T18:02:20.425981,285116,W,N
39,2025-06-13T18:02:25.379960,285206,S,S
40,2025-06-13T18:02:30.328276,285387,W,N
41,2025-06-13T18:02:35.376329,285569,W,W
42,2025-06-13T18:02:40.335403,285660,N,N
43,2025-06-13T18:02:45.465513,285842,N,S
44,2025-06-13T18:02:50.351557,286023,E,E
45,2025-06-13T18:02:55.360508,286114,N,N
46,2025-06-13T18:03:00.325901,286295,W,E
47,2025-06-13T18:03:05.694504,286476,W,N
48,2025-06-13T18:03:10.347681,286567,W,N
49,2025-06-13T18:03:15.296246,286748,W,W
50,2025-06-13T18:03:20.220985,286838,W,E
51,2025-06-13T18:03:25.322403,287019,W,E
52,2025-06-13T18:03:30.487184,287199,W,N
53,2025-06-13T18:03:35.398448,287290,S,S
54,2025-06-13T18:03:40.407848,287471,W,N
55,2025-06-13T18:03:45.460285,287651,W,N
56,2025-06-13T18:03:50.420424,287742,N,N
57,2025-06-13T18:03:55.411506,287924,E,S
58,2025-06-13T18:04:00.289155,288105,N,N
59,2025-06-13T18:04:05.336328,288195,N,N
60,2025-06-13T18:04:10.268249,288377,W,W
