index,timestamp,message,cam_wind_direction
1,2025-06-13T15:48:22.889493,N,W
2,2025-06-13T15:48:27.874073,N,W
3,2025-06-13T15:48:32.877207,E,S
4,2025-06-13T15:48:37.813508,E,N
5,2025-06-13T15:48:42.833650,E,W
6,2025-06-13T15:48:47.758927,W,N
7,2025-06-13T15:48:52.859268,S,E
8,2025-06-13T15:48:57.758014,E,S
9,2025-06-13T15:49:02.686683,S,S
10,2025-06-13T15:49:07.719843,W,S
11,2025-06-13T15:49:12.732572,S,W
12,2025-06-13T15:49:17.737760,W,W
13,2025-06-13T15:49:22.778508,S,N
14,2025-06-13T15:49:27.713757,S,W
15,2025-06-13T15:49:32.788113,S,W
16,2025-06-13T15:49:37.741555,W,W
17,2025-06-13T15:49:42.779602,E,N
18,2025-06-13T15:49:47.725393,S,N
19,2025-06-13T15:49:52.698934,N,N
20,2025-06-13T15:49:57.773227,W,N
21,2025-06-13T15:50:02.793699,W,E
22,2025-06-13T15:50:07.766648,E,E
23,2025-06-13T15:50:12.746289,E,E
24,2025-06-13T15:50:17.791992,N,E
25,2025-06-13T15:50:22.773861,W,E
26,2025-06-13T15:50:27.678414,S,S
27,2025-06-13T15:50:33.063079,N,S
28,2025-06-13T15:50:37.924478,N,S
29,2025-06-13T15:50:42.678757,W,S
30,2025-06-13T15:50:47.732922,N,S
31,2025-06-13T15:50:52.744431,W,S
32,2025-06-13T15:50:57.714099,E,S
33,2025-06-13T15:51:02.704917,S,W
34,2025-06-13T15:51:07.801571,N,S
35,2025-06-13T15:51:12.769890,E,W
36,2025-06-13T15:51:17.858773,E,W
37,2025-06-13T15:51:22.748122,N,W
38,2025-06-13T15:51:27.763858,S,W
39,2025-06-13T15:51:32.795924,N,W
40,2025-06-13T15:51:37.756777,N,W
41,2025-06-13T15:51:42.824287,S,W
42,2025-06-13T15:51:47.809389,E,W
43,2025-06-13T15:51:52.762628,N,W
44,2025-06-13T15:51:57.795826,E,W
45,2025-06-13T15:52:02.720144,S,W
46,2025-06-13T15:52:07.700734,E,W
47,2025-06-13T15:52:12.679320,E,W
48,2025-06-13T15:52:17.721693,N,E
49,2025-06-13T15:52:22.750879,W,E
50,2025-06-13T15:52:27.667182,E,S
51,2025-06-13T15:52:32.698431,W,S
52,2025-06-13T15:52:37.631322,E,S
53,2025-06-13T15:52:42.729513,E,S
54,2025-06-13T15:52:47.744967,S,W
55,2025-06-13T15:52:52.726229,S,E
56,2025-06-13T15:52:57.750190,N,N
57,2025-06-13T15:53:02.760214,N,N
58,2025-06-13T15:53:07.801728,E,W
59,2025-06-13T15:53:12.772501,S,W
60,2025-06-13T15:53:17.770333,S,E
61,2025-06-13T15:53:22.742926,S,W
62,2025-06-13T15:53:27.708566,W,E
63,2025-06-13T15:53:32.754307,S,W
64,2025-06-13T15:53:37.720791,W,N
65,2025-06-13T15:53:42.770223,S,N
66,2025-06-13T15:53:47.808373,N,W
67,2025-06-13T15:53:52.805533,E,E
68,2025-06-13T15:53:57.678622,W,W
69,2025-06-13T15:54:02.770867,S,S
70,2025-06-13T15:54:07.707026,S,S
71,2025-06-13T15:54:12.743117,W,S
72,2025-06-13T15:54:17.698296,E,S
73,2025-06-13T15:54:22.696524,S,S
74,2025-06-13T15:54:27.792331,N,S
75,2025-06-13T15:54:32.747165,N,S
76,2025-06-13T15:54:37.772052,N,W
77,2025-06-13T15:54:42.716822,S,W
78,2025-06-13T15:54:47.733063,N,W
79,2025-06-13T15:54:52.728370,N,W
80,2025-06-13T15:54:57.821256,E,W
81,2025-06-13T15:55:02.780540,N,W
