index,timestamp,message
0,2025-06-04T15:20:22.055274,E
1,2025-06-04T15:20:27.055617,E
2,2025-06-04T15:20:32.055271,E
3,2025-06-04T15:20:37.055216,E
4,2025-06-04T15:20:42.055426,E
5,2025-06-04T15:20:47.055225,E
6,2025-06-04T15:20:52.055192,E
7,2025-06-04T15:20:57.055187,E
8,2025-06-04T15:21:02.055191,E
9,2025-06-04T15:21:07.055187,E
10,2025-06-04T15:21:12.055190,E
11,2025-06-04T15:21:17.055176,E
12,2025-06-04T15:21:22.055208,E
13,2025-06-04T15:21:27.055177,E
14,2025-06-04T15:21:32.055205,E
15,2025-06-04T15:21:37.055187,E
16,2025-06-04T15:21:42.055191,E
17,2025-06-04T15:21:47.055193,E
18,2025-06-04T15:21:52.055187,E
19,2025-06-04T15:21:57.055193,E
20,2025-06-04T15:22:02.055200,E
21,2025-06-04T15:22:07.055206,E
22,2025-06-04T15:22:12.055192,E
23,2025-06-04T15:22:17.055183,E
24,2025-06-04T15:22:22.055204,E
25,2025-06-04T15:22:27.055197,E
26,2025-06-04T15:22:32.055220,E
27,2025-06-04T15:22:37.055183,E
28,2025-06-04T15:22:42.055191,E
29,2025-06-04T15:22:47.055216,E
30,2025-06-04T15:22:52.055238,E
31,2025-06-04T15:22:57.055225,E
32,2025-06-04T15:23:02.055200,E
33,2025-06-04T15:23:07.055196,E
34,2025-06-04T15:23:12.055183,E
35,2025-06-04T15:23:17.055241,E
36,2025-06-04T15:23:22.055203,E
37,2025-06-04T15:23:27.055235,E
38,2025-06-04T15:23:32.055228,E
39,2025-06-04T15:23:37.055210,E
40,2025-06-04T15:23:42.055201,E
41,2025-06-04T15:23:47.055216,E
42,2025-06-04T15:23:52.055196,E
43,2025-06-04T15:23:57.055198,E
44,2025-06-04T15:24:02.055205,E
45,2025-06-04T15:24:07.055195,E
46,2025-06-04T15:24:12.055255,E
47,2025-06-04T15:24:17.055207,E
48,2025-06-04T15:24:22.055200,E
49,2025-06-04T15:24:27.055192,E
50,2025-06-04T15:24:32.055217,E
51,2025-06-04T15:24:37.055164,E
52,2025-06-04T15:24:42.055184,E
53,2025-06-04T15:24:47.055208,E
54,2025-06-04T15:24:52.055202,E
55,2025-06-04T15:24:57.055194,E
56,2025-06-04T15:25:02.055200,E
57,2025-06-04T15:25:09.620365,E
58,2025-06-04T15:25:13.421592,E
59,2025-06-04T15:25:17.200296,E
