index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:44.549543,W,N
2,2025-06-13T15:43:48.816061,S,N
3,2025-06-13T15:43:52.908426,S,N
4,2025-06-13T15:43:57.051818,N,E
5,2025-06-13T15:44:01.494868,N,S
6,2025-06-13T15:44:05.631902,N,E
7,2025-06-13T15:44:09.657999,N,S
8,2025-06-13T15:44:13.696554,N,S
9,2025-06-13T15:44:17.743890,N,S
10,2025-06-13T15:44:21.792293,S,S
11,2025-06-13T15:44:25.589981,N,W
12,2025-06-13T15:44:29.475742,S,S
13,2025-06-13T15:44:33.614153,N,W
14,2025-06-13T15:44:37.801194,W,W
15,2025-06-13T15:44:41.903969,N,W
16,2025-06-13T15:44:46.094117,W,W
17,2025-06-13T15:44:50.202297,W,W
18,2025-06-13T15:44:54.168399,W,W
19,2025-06-13T15:44:58.149152,S,S
20,2025-06-13T15:45:02.252387,N,N
21,2025-06-13T15:45:06.320695,W,W
22,2025-06-13T15:45:10.429153,W,W
23,2025-06-13T15:45:14.641804,N,N
24,2025-06-13T15:45:18.724841,S,S
25,2025-06-13T15:45:22.793356,N,N
26,2025-06-13T15:45:26.530577,E,E
27,2025-06-13T15:45:30.589547,E,E
28,2025-06-13T15:45:34.399891,E,E
29,2025-06-13T15:45:38.516295,E,E
30,2025-06-13T15:45:42.513557,N,N
31,2025-06-13T15:45:46.314161,E,E
32,2025-06-13T15:45:50.202646,E,E
33,2025-06-13T15:45:54.333745,N,N
34,2025-06-13T15:45:58.398596,N,N
35,2025-06-13T15:46:02.501002,E,E
36,2025-06-13T15:46:06.512205,S,S
37,2025-06-13T15:46:10.663712,E,E
38,2025-06-13T15:46:14.544728,E,E
39,2025-06-13T15:46:18.328997,E,E
40,2025-06-13T15:46:22.517405,E,E
41,2025-06-13T15:46:26.595737,E,E
42,2025-06-13T15:46:30.469829,E,E
43,2025-06-13T15:46:34.542551,S,S
44,2025-06-13T15:46:38.571132,E,E
45,2025-06-13T15:46:42.617606,S,S
46,2025-06-13T15:46:46.442434,S,S
47,2025-06-13T15:46:50.508564,S,S
48,2025-06-13T15:46:54.612341,W,W
49,2025-06-13T15:46:58.407368,S,S
50,2025-06-13T15:47:02.451623,W,W
51,2025-06-13T15:47:06.473303,W,W
52,2025-06-13T15:47:10.521461,W,W
53,2025-06-13T15:47:14.586697,W,W
54,2025-06-13T15:47:18.344381,W,W
55,2025-06-13T15:47:22.338561,S,S
56,2025-06-13T15:47:26.361855,W,W
57,2025-06-13T15:47:30.337261,W,W
58,2025-06-13T15:47:34.321673,W,W
59,2025-06-13T15:47:38.437868,N,N
60,2025-06-13T15:47:42.522481,N,N
61,2025-06-13T15:47:46.725299,E,E
62,2025-06-13T15:47:50.790230,N,N
63,2025-06-13T15:47:54.555450,N,N
64,2025-06-13T15:47:58.670953,N,N
65,2025-06-13T15:48:02.400558,N,N
