index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T16:18:34.512119,60075,W,W
2,2025-06-13T16:18:39.356980,60267,W,N
3,2025-06-13T16:18:44.283986,60358,S,S
4,2025-06-13T16:18:49.361106,60541,W,W
5,2025-06-13T16:18:54.362832,60721,W,W
6,2025-06-13T16:18:59.515246,60813,W,W
7,2025-06-13T16:19:04.442047,60995,W,E
8,2025-06-13T16:19:09.303023,61177,N,N
9,2025-06-13T16:19:14.464366,61265,W,W
10,2025-06-13T16:19:19.383725,61450,W,W
11,2025-06-13T16:19:24.424619,61635,N,N
12,2025-06-13T16:19:29.407732,61729,W,W
13,2025-06-13T16:19:34.332558,61911,W,W
14,2025-06-13T16:19:39.402318,62003,W,W
15,2025-06-13T16:19:44.347178,62196,W,W
16,2025-06-13T16:19:49.306835,62377,E,E
17,2025-06-13T16:19:54.446214,62480,E,E
18,2025-06-13T16:19:59.379068,62668,E,E
19,2025-06-13T16:20:04.406513,62764,W,W
20,2025-06-13T16:20:09.305943,62958,N,N
21,2025-06-13T16:20:14.395222,63052,E,E
22,2025-06-13T16:20:19.322575,63250,E,E
23,2025-06-13T16:20:24.386001,63432,W,W
24,2025-06-13T16:20:29.338071,63528,N,N
25,2025-06-13T16:20:34.300242,63710,N,N
26,2025-06-13T16:20:39.356372,63801,S,S
27,2025-06-13T16:20:44.437865,63982,N,N
28,2025-06-13T16:20:49.367524,64164,W,W
29,2025-06-13T16:20:54.300841,64255,N,N
30,2025-06-13T16:20:59.303876,64436,N,S
31,2025-06-13T16:21:04.276637,64616,E,E
32,2025-06-13T16:21:09.297666,64706,E,E
33,2025-06-13T16:21:14.277371,64887,W,W
34,2025-06-13T16:21:19.368824,65068,W,W
35,2025-06-13T16:21:24.365793,65159,E,E
36,2025-06-13T16:21:29.309034,65340,W,W
37,2025-06-13T16:21:34.346053,65521,N,N
38,2025-06-13T16:21:39.342378,65611,E,E
39,2025-06-13T16:21:44.300512,65793,E,E
40,2025-06-13T16:21:49.338811,65974,W,W
41,2025-06-13T16:21:54.356211,66064,W,W
42,2025-06-13T16:21:59.322197,66247,W,W
43,2025-06-13T16:22:04.259758,66427,W,N
44,2025-06-13T16:22:09.351219,66517,S,S
45,2025-06-13T16:22:14.357792,66699,N,N
46,2025-06-13T16:22:19.355182,66881,W,W
47,2025-06-13T16:22:24.319514,66971,W,W
48,2025-06-13T16:22:29.314250,67152,S,S
49,2025-06-13T16:22:34.364858,67334,W,W
50,2025-06-13T16:22:39.357870,67425,W,W
51,2025-06-13T16:22:44.383313,67606,W,W
52,2025-06-13T16:22:49.400131,67787,W,W
53,2025-06-13T16:22:54.806338,67878,E,E
54,2025-06-13T16:22:59.372107,68058,W,W
55,2025-06-13T16:23:04.257032,68149,N,N
56,2025-06-13T16:23:09.317928,68330,S,S
57,2025-06-13T16:23:14.462962,68511,N,N
58,2025-06-13T16:23:19.310112,68601,E,E
59,2025-06-13T16:23:24.370259,68782,W,W
60,2025-06-13T16:23:29.286190,68963,N,N
61,2025-06-13T16:23:34.321042,69053,W,E
62,2025-06-13T16:23:39.275370,69235,W,S
63,2025-06-13T16:23:44.336206,69415,N,N
64,2025-06-13T16:23:49.303902,69507,W,W
65,2025-06-13T16:23:54.349513,69688,N,N
66,2025-06-13T16:23:59.368583,69868,W,W
67,2025-06-13T16:24:04.308507,69959,S,S
68,2025-06-13T16:24:09.359784,70140,W,W
69,2025-06-13T16:24:14.397429,70320,N,N
70,2025-06-13T16:24:19.346194,70412,W,E
71,2025-06-13T16:24:24.323583,70594,W,E
72,2025-06-13T16:24:29.391104,70775,W,W
73,2025-06-13T16:24:34.375657,70866,W,W
74,2025-06-13T16:24:39.295553,71047,N,N
75,2025-06-13T16:24:44.346747,71228,W,W
76,2025-06-13T16:24:49.335598,71318,E,E
77,2025-06-13T16:24:54.356610,71499,W,W
78,2025-06-13T16:24:59.251310,71680,W,W
79,2025-06-13T16:25:04.309881,71771,W,W
80,2025-06-13T16:25:09.313632,71951,W,W
81,2025-06-13T16:25:14.354069,72131,S,S
82,2025-06-13T16:25:19.368880,72222,N,N
83,2025-06-13T16:25:24.341340,72402,E,E
84,2025-06-13T16:25:29.340592,72582,W,W
85,2025-06-13T16:25:34.398217,72673,N,N
86,2025-06-13T16:25:39.344931,72854,N,N
87,2025-06-13T16:25:44.379585,73035,W,W
88,2025-06-13T16:25:49.355796,73125,N,N
89,2025-06-13T16:25:54.340945,73306,W,W
90,2025-06-13T16:25:59.311870,73487,W,N
91,2025-06-13T16:26:04.415850,73577,W,W
92,2025-06-13T16:26:09.243817,73758,W,N
93,2025-06-13T16:26:14.384365,73848,N,N
94,2025-06-13T16:26:19.226316,74029,W,E
95,2025-06-13T16:26:24.276929,74210,N,N
96,2025-06-13T16:26:29.437531,74301,N,N
97,2025-06-13T16:26:34.280218,74482,N,N
98,2025-06-13T16:26:39.329324,74662,W,W
99,2025-06-13T16:26:44.363731,74753,W,N
100,2025-06-13T16:26:49.452312,74933,N,N
101,2025-06-13T16:26:54.284349,75114,E,E
102,2025-06-13T16:26:59.391709,75204,N,N
103,2025-06-13T16:27:04.283453,75386,W,W
104,2025-06-13T16:27:09.410074,75568,N,N
105,2025-06-13T16:27:14.273135,75659,S,S
106,2025-06-13T16:27:19.294274,75840,W,W
107,2025-06-13T16:27:24.299317,76021,W,W
*,*,*,*,*
108,2025-06-13T16:27:29.262148,76111,N,N
109,2025-06-13T16:27:34.351059,76292,W,N
110,2025-06-13T16:27:39.434032,76473,W,E
111,2025-06-13T16:27:44.331800,76563,S,S
112,2025-06-13T16:27:49.398678,76745,E,E
113,2025-06-13T16:27:54.331329,76926,W,W
114,2025-06-13T16:27:59.299796,77016,E,E
115,2025-06-13T16:28:04.350886,77197,S,S
