index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T18:02:33.623906,341922,S,E
2,2025-06-13T18:02:38.673130,342082,N,W
3,2025-06-13T18:02:43.531712,342105,W,W
4,2025-06-13T18:02:48.985876,342111,N,N
5,2025-06-13T18:02:53.650582,342111,E,W
6,2025-06-13T18:02:58.618441,342111,W,W
7,2025-06-13T18:03:03.562733,342934,W,W
8,2025-06-13T18:03:08.612612,343117,W,S
9,2025-06-13T18:03:13.564937,343208,W,W
10,2025-06-13T18:03:18.621090,343393,E,E
11,2025-06-13T18:03:23.578661,343484,W,W
12,2025-06-13T18:03:28.509425,343690,S,S
13,2025-06-13T18:03:33.487929,343792,S,S
14,2025-06-13T18:03:38.467447,343944,S,S
15,2025-06-13T18:03:43.597869,344163,E,E
16,2025-06-13T18:03:48.384373,344253,S,S
17,2025-06-13T18:03:53.581899,344435,W,W
18,2025-06-13T18:03:58.445592,344616,N,N
19,2025-06-13T18:04:03.455163,344706,W,W
20,2025-06-13T18:04:08.433861,344887,W,W
21,2025-06-13T18:04:13.541512,345068,S,S
22,2025-06-13T18:04:18.431399,345159,E,E
23,2025-06-13T18:04:23.567302,345340,W,W
24,2025-06-13T18:04:28.486188,345521,W,N
25,2025-06-13T18:04:33.511947,345612,W,W
26,2025-06-13T18:04:38.415125,345792,E,E
27,2025-06-13T18:04:43.512292,345972,N,N
28,2025-06-13T18:04:48.468074,346063,W,W
29,2025-06-13T18:04:53.459497,346244,W,W
30,2025-06-13T18:04:58.461196,346425,W,W
31,2025-06-13T18:05:03.467463,346515,E,E
32,2025-06-13T18:05:08.438156,346697,W,W
33,2025-06-13T18:05:13.537160,346788,N,W
34,2025-06-13T18:05:18.639484,346969,N,W
35,2025-06-13T18:05:23.504202,347149,W,W
36,2025-06-13T18:05:28.539154,347239,W,W
37,2025-06-13T18:05:33.536911,347421,W,W
38,2025-06-13T18:05:38.569496,347602,N,N
39,2025-06-13T18:05:43.558800,347693,N,N
40,2025-06-13T18:05:48.444173,347874,W,W
41,2025-06-13T18:05:53.399289,348055,W,N
42,2025-06-13T18:05:58.566855,348146,N,N
43,2025-06-13T18:06:03.500140,348328,W,W
44,2025-06-13T18:06:08.452952,348508,W,W
45,2025-06-13T18:06:13.626959,348598,W,W
46,2025-06-13T18:06:18.645282,348779,W,W
47,2025-06-13T18:06:23.434424,348960,N,N
48,2025-06-13T18:06:28.730026,349050,N,N
49,2025-06-13T18:06:33.494520,349231,W,W
50,2025-06-13T18:06:38.940393,349412,W,W
51,2025-06-13T18:06:43.511536,349503,W,W
52,2025-06-13T18:06:48.509084,349684,S,S
53,2025-06-13T18:06:53.547566,349865,W,W
54,2025-06-13T18:06:58.560152,349955,N,N
55,2025-06-13T18:07:03.422092,350136,W,W
56,2025-06-13T18:07:08.441950,350317,S,S
57,2025-06-13T18:07:13.408165,350408,W,W
58,2025-06-13T18:07:18.458303,350589,W,W
59,2025-06-13T18:07:23.541780,350770,W,W
60,2025-06-13T18:07:28.520120,350861,W,W
61,2025-06-13T18:07:33.465190,351042,N,N
62,2025-06-13T18:07:38.438559,351222,N,S
63,2025-06-13T18:07:43.489001,351313,W,E
64,2025-06-13T18:07:48.395781,351494,E,E
65,2025-06-13T18:07:54.218539,351675,N,N
66,2025-06-13T18:07:58.493048,351765,S,S
67,2025-06-13T18:08:03.510005,351947,W,W
68,2025-06-13T18:08:08.418168,352038,S,W
69,2025-06-13T18:08:13.421293,352219,W,S
70,2025-06-13T18:08:18.414157,352400,W,S
71,2025-06-13T18:08:23.464538,352491,N,N
72,2025-06-13T18:08:28.562056,352672,S,S
73,2025-06-13T18:08:33.547229,352853,W,E
74,2025-06-13T18:08:38.450921,352944,W,E
75,2025-06-13T18:08:43.564951,353124,E,E
76,2025-06-13T18:08:48.483450,353306,W,S
77,2025-06-13T18:08:53.496107,353398,E,E
78,2025-06-13T18:08:58.514822,353579,S,W
79,2025-06-13T18:09:03.594368,353761,W,N
80,2025-06-13T18:09:08.536124,353851,S,E
81,2025-06-13T18:09:13.442254,354033,S,S
82,2025-06-13T18:09:18.676860,354213,E,E
83,2025-06-13T18:09:23.584735,354303,E,E
84,2025-06-13T18:09:28.448182,354484,E,E
85,2025-06-13T18:09:33.503181,354666,W,S
86,2025-06-13T18:09:38.548893,354756,W,S
87,2025-06-13T18:09:43.565758,354937,W,N
88,2025-06-13T18:09:48.544939,355118,E,N
89,2025-06-13T18:09:53.505261,355209,E,E
90,2025-06-13T18:09:58.540081,355390,N,W
91,2025-06-13T18:10:03.464959,355572,W,W
92,2025-06-13T18:10:08.609531,355663,E,S
93,2025-06-13T18:10:13.411381,355844,W,E
