index,timestamp,message
0,2025-06-05T13:35:51.004370,W
1,2025-06-05T13:35:56.004284,W
2,2025-06-05T13:36:01.004318,W
3,2025-06-05T13:36:06.004320,W
4,2025-06-05T13:36:11.004331,W
5,2025-06-05T13:36:16.004494,W
6,2025-06-05T13:36:21.004359,W
7,2025-06-05T13:36:26.004280,W
8,2025-06-05T13:36:31.004309,W
9,2025-06-05T13:36:36.004331,W
10,2025-06-05T13:36:41.004263,W
11,2025-06-05T13:36:46.004282,W
12,2025-06-05T13:36:51.004270,E
13,2025-06-05T13:36:56.004284,N
14,2025-06-05T13:37:01.004282,S
15,2025-06-05T13:37:06.004289,E
16,2025-06-05T13:37:11.004295,W
17,2025-06-05T13:37:16.004267,W
18,2025-06-05T13:37:21.004274,E
19,2025-06-05T13:37:26.004301,S
20,2025-06-05T13:37:31.004292,S
21,2025-06-05T13:37:36.004278,N
22,2025-06-05T13:37:41.004297,S
23,2025-06-05T13:37:46.004280,W
24,2025-06-05T13:37:51.004280,E
25,2025-06-05T13:37:56.004285,S
26,2025-06-05T13:38:01.004283,W
27,2025-06-05T13:38:06.004264,W
28,2025-06-05T13:38:11.004302,W
29,2025-06-05T13:38:16.004304,W
30,2025-06-05T13:38:21.004327,N
31,2025-06-05T13:38:26.004325,W
32,2025-06-05T13:38:34.038266,S
33,2025-06-05T13:38:37.794690,S
34,2025-06-05T13:38:41.847236,E
35,2025-06-05T13:38:49.514241,E
36,2025-06-05T13:38:53.238258,E
37,2025-06-05T13:38:57.285326,E
38,2025-06-05T13:39:01.112379,E
39,2025-06-05T13:39:09.259420,W
40,2025-06-05T13:39:13.328267,N
41,2025-06-05T13:39:17.088806,S
42,2025-06-05T13:39:21.004225,W
43,2025-06-05T13:39:26.004281,W
44,2025-06-05T13:39:31.004312,S
45,2025-06-05T13:39:36.004281,S
46,2025-06-05T13:39:41.004294,N
47,2025-06-05T13:39:48.939980,S
48,2025-06-05T13:39:53.011485,S
49,2025-06-05T13:39:57.054366,S
50,2025-06-05T13:40:01.004281,W
51,2025-06-05T13:40:09.140754,S
52,2025-06-05T13:40:12.908389,S
53,2025-06-05T13:40:17.099652,S
54,2025-06-05T13:40:21.004263,S
55,2025-06-05T13:40:26.004297,S
56,2025-06-05T13:40:31.004284,E
57,2025-06-05T13:40:36.004296,S
58,2025-06-05T13:40:41.004304,S
59,2025-06-05T13:40:46.004292,S
60,2025-06-05T13:40:51.004290,N
61,2025-06-05T13:40:58.633574,E
62,2025-06-05T13:41:02.468933,E
63,2025-06-05T13:41:06.311051,E
64,2025-06-05T13:41:11.004284,E
65,2025-06-05T13:41:16.004284,S
66,2025-06-05T13:41:21.004309,S
67,2025-06-05T13:41:26.004337,S
68,2025-06-05T13:41:31.004292,W
69,2025-06-05T13:41:36.004277,S
70,2025-06-05T13:41:41.004296,S
71,2025-06-05T13:41:46.004297,E
72,2025-06-05T13:41:54.128393,W
73,2025-06-05T13:41:57.955156,S
74,2025-06-05T13:42:01.764575,S
75,2025-06-05T13:42:06.004292,W
76,2025-06-05T13:42:11.004334,W
77,2025-06-05T13:42:16.004287,N
78,2025-06-05T13:42:21.004300,W
79,2025-06-05T13:42:26.004308,E
80,2025-06-05T13:42:31.004300,N
81,2025-06-05T13:42:36.004300,N
82,2025-06-05T13:42:43.769267,S
83,2025-06-05T13:42:47.482906,S
84,2025-06-05T13:42:51.254397,S
85,2025-06-05T13:42:58.800390,S
86,2025-06-05T13:43:02.596944,S
87,2025-06-05T13:43:06.368496,S
88,2025-06-05T13:43:13.956812,N
89,2025-06-05T13:43:17.702381,E
90,2025-06-05T13:43:21.500879,S
91,2025-06-05T13:43:29.043608,W
92,2025-06-05T13:43:32.722346,W
93,2025-06-05T13:43:36.511738,S
