index,timestamp,message
0,2025-06-05T14:33:04.202986,N
1,2025-06-05T14:33:09.202934,N
2,2025-06-05T14:33:14.203342,N
3,2025-06-05T14:33:19.202911,N
4,2025-06-05T14:33:24.202934,W
5,2025-06-05T14:33:29.209250,E
6,2025-06-05T14:33:34.202916,N
7,2025-06-05T14:33:39.202895,N
8,2025-06-05T14:33:44.202896,N
9,2025-06-05T14:33:49.202971,S
10,2025-06-05T14:33:54.202903,S
11,2025-06-05T14:33:59.202953,W
12,2025-06-05T14:34:04.202898,S
13,2025-06-05T14:34:09.202907,W
14,2025-06-05T14:34:14.203237,E
15,2025-06-05T14:34:19.202908,N
16,2025-06-05T14:34:24.202906,W
17,2025-06-05T14:34:29.202904,N
18,2025-06-05T14:34:34.202895,E
19,2025-06-05T14:34:39.202887,N
20,2025-06-05T14:34:44.202942,E
21,2025-06-05T14:34:49.202906,S
22,2025-06-05T14:34:54.202996,S
23,2025-06-05T14:34:59.202916,W
24,2025-06-05T14:35:04.202909,E
25,2025-06-05T14:35:09.202930,S
26,2025-06-05T14:35:14.202902,S
27,2025-06-05T14:35:19.202950,W
28,2025-06-05T14:35:24.202899,E
29,2025-06-05T14:35:29.202906,E
30,2025-06-05T14:35:34.202904,N
31,2025-06-05T14:35:39.202914,S
32,2025-06-05T14:35:44.202909,E
33,2025-06-05T14:35:49.202900,N
34,2025-06-05T14:35:54.202894,N
35,2025-06-05T14:35:59.202900,E
36,2025-06-05T14:36:04.202907,E
37,2025-06-05T14:36:09.202909,E
38,2025-06-05T14:36:14.202887,E
39,2025-06-05T14:36:19.202903,N
40,2025-06-05T14:36:24.202880,E
41,2025-06-05T14:36:29.202917,S
42,2025-06-05T14:36:34.202903,E
43,2025-06-05T14:36:39.202921,S
44,2025-06-05T14:36:44.202904,E
45,2025-06-05T14:36:49.202944,E
46,2025-06-05T14:36:54.202895,N
47,2025-06-05T14:36:59.202955,N
48,2025-06-05T14:37:04.202949,N
49,2025-06-05T14:37:09.202910,S
50,2025-06-05T14:37:14.202908,W
51,2025-06-05T14:37:19.202897,E
52,2025-06-05T14:37:24.202912,N
53,2025-06-05T14:37:29.202922,S
54,2025-06-05T14:37:34.202900,S
55,2025-06-05T14:37:39.202919,S
56,2025-06-05T14:37:44.202911,S
57,2025-06-05T14:37:49.202902,S
58,2025-06-05T14:37:54.202906,S
59,2025-06-05T14:37:59.202897,S
60,2025-06-05T14:38:04.202903,E
61,2025-06-05T14:38:09.202921,W
62,2025-06-05T14:38:14.202900,S
63,2025-06-05T14:38:19.202891,S
64,2025-06-05T14:38:24.202948,E
65,2025-06-05T14:38:29.202902,W
66,2025-06-05T14:38:34.202904,E
