88,2025-06-03T16:43:53.040138,E
89,2025-06-03T16:43:58.040119,E
90,2025-06-03T16:44:03.040117,E
91,2025-06-03T16:44:08.040113,E
92,2025-06-03T16:44:13.040107,E
93,2025-06-03T16:44:18.040105,E
94,2025-06-03T16:44:23.040112,E
95,2025-06-03T16:44:28.040120,E
96,2025-06-03T16:44:33.040124,E
97,2025-06-03T16:44:38.040113,E
98,2025-06-03T16:44:43.040109,E
99,2025-06-03T16:44:48.040119,E
100,2025-06-03T16:44:53.040105,E
101,2025-06-03T16:44:58.040117,E
102,2025-06-03T16:45:03.040119,E
103,2025-06-03T16:45:08.040113,E
104,2025-06-03T16:45:13.040093,E
105,2025-06-03T16:45:18.040121,E
106,2025-06-03T16:45:23.040122,E
107,2025-06-03T16:45:28.040133,E
108,2025-06-03T16:45:33.040115,E
109,2025-06-03T16:45:38.040115,E
110,2025-06-03T16:45:43.040112,E
111,2025-06-03T16:45:48.040101,E
112,2025-06-03T16:45:53.040100,E
113,2025-06-03T16:45:58.040123,E
114,2025-06-03T16:46:03.040113,E
115,2025-06-03T16:46:08.040112,E
116,2025-06-03T16:46:13.040107,E
117,2025-06-03T16:46:18.040125,E
118,2025-06-03T16:46:23.040121,E
119,2025-06-03T16:46:28.040119,E
120,2025-06-03T16:46:33.040128,E
121,2025-06-03T16:46:38.040101,E
122,2025-06-03T16:46:43.040109,E
123,2025-06-03T16:46:48.040113,E
124,2025-06-03T16:46:53.040200,E
125,2025-06-03T16:46:58.040110,E
126,2025-06-03T16:47:03.040128,E
127,2025-06-03T16:47:08.040110,E
128,2025-06-03T16:47:13.040112,E
129,2025-06-03T16:47:18.040104,E
130,2025-06-03T16:47:23.040105,E
131,2025-06-03T16:47:28.040118,E
132,2025-06-03T16:47:33.040103,E
133,2025-06-03T16:47:38.040103,E
134,2025-06-03T16:47:43.040122,E
135,2025-06-03T16:47:48.040125,E
136,2025-06-03T16:47:53.040115,E
137,2025-06-03T16:47:58.040112,E
138,2025-06-03T16:48:03.040105,E
139,2025-06-03T16:48:08.040121,E
140,2025-06-03T16:48:13.040097,E
141,2025-06-03T16:48:18.040110,E
142,2025-06-03T16:48:23.040112,E
143,2025-06-03T16:48:28.040116,E
144,2025-06-03T16:48:33.040107,E
145,2025-06-03T16:48:38.040121,E
146,2025-06-03T16:48:43.040119,E
147,2025-06-03T16:48:48.040132,E
148,2025-06-03T16:48:53.040121,E
149,2025-06-03T16:48:58.040105,E
150,2025-06-03T16:49:03.040110,E
151,2025-06-03T16:49:08.040120,E
152,2025-06-03T16:49:13.040139,E
153,2025-06-03T16:49:18.040114,E
154,2025-06-03T16:49:23.040119,E
155,2025-06-03T16:49:28.040117,E
156,2025-06-03T16:49:33.040113,E
157,2025-06-03T16:49:38.040195,E
158,2025-06-03T16:49:43.040119,E
159,2025-06-03T16:49:48.040115,E
160,2025-06-03T16:49:53.040104,E
161,2025-06-03T16:49:58.040118,E
162,2025-06-03T16:50:03.040110,E
163,2025-06-03T16:50:08.040118,E
164,2025-06-03T16:50:13.040111,E
165,2025-06-03T16:50:18.040109,E
166,2025-06-03T16:50:23.040112,E
167,2025-06-03T16:50:28.040118,E
168,2025-06-03T16:50:33.040166,E
169,2025-06-03T16:50:38.040124,E
170,2025-06-03T16:50:43.040122,E
171,2025-06-03T16:50:48.040126,E
172,2025-06-03T16:50:53.040113,E
173,2025-06-03T16:50:58.040130,E
174,2025-06-03T16:51:03.040124,E
175,2025-06-03T16:51:08.040117,E
176,2025-06-03T16:51:13.040166,E
177,2025-06-03T16:51:18.040150,E
178,2025-06-03T16:51:23.040127,E
179,2025-06-03T16:51:28.040137,E
180,2025-06-03T16:51:33.040101,E
