index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T18:01:08.975022,341527,E,N
2,2025-06-13T18:01:13.768945,341636,W,W
3,2025-06-13T18:01:18.626142,341689,N,N
4,2025-06-13T18:01:23.932214,341876,N,E
5,2025-06-13T18:01:28.635982,342082,N,N
6,2025-06-13T18:01:33.591047,342105,E,E
7,2025-06-13T18:01:38.579537,342111,S,S
8,2025-06-13T18:01:43.578986,342111,S,S
9,2025-06-13T18:01:48.617901,342483,E,E
10,2025-06-13T18:01:53.596755,342906,W,W
11,2025-06-13T18:01:58.673828,343102,E,E
12,2025-06-13T18:02:03.590965,343196,W,W
13,2025-06-13T18:02:08.480935,343384,E,E
14,2025-06-13T18:02:13.580499,343569,E,E
15,2025-06-13T18:02:18.727772,343659,N,N
16,2025-06-13T18:02:23.631323,343838,N,N
17,2025-06-13T18:02:28.622407,343925,N,N
18,2025-06-13T18:02:33.642910,344123,E,E
19,2025-06-13T18:02:38.526499,344304,N,N
20,2025-06-13T18:02:43.877733,344394,W,N
21,2025-06-13T18:02:48.617896,344575,N,N
22,2025-06-13T18:02:53.826500,344757,E,E
23,2025-06-13T18:02:58.589778,344847,W,W
24,2025-06-13T18:03:03.585988,345029,W,W
25,2025-06-13T18:03:08.675108,345209,W,W
26,2025-06-13T18:03:13.614766,345299,W,W
27,2025-06-13T18:03:18.639255,345481,W,S
28,2025-06-13T18:03:23.661922,345662,W,N
29,2025-06-13T18:03:28.530774,345752,N,N
30,2025-06-13T18:03:33.579885,345933,N,N
31,2025-06-13T18:03:38.559427,346115,N,N
32,2025-06-13T18:03:43.571267,346206,E,E
33,2025-06-13T18:03:48.638643,346388,W,W
34,2025-06-13T18:03:53.677458,346568,N,N
35,2025-06-13T18:03:58.749103,346659,N,N
36,2025-06-13T18:04:03.683976,346840,N,N
37,2025-06-13T18:04:08.614417,347021,W,W
38,2025-06-13T18:04:13.599577,347111,W,W
39,2025-06-13T18:04:18.624839,347293,W,W
40,2025-06-13T18:04:23.623321,347474,N,N
41,2025-06-13T18:04:28.604413,347565,E,E
42,2025-06-13T18:04:33.624990,347746,S,S
43,2025-06-13T18:04:38.561232,347928,N,N
44,2025-06-13T18:04:43.622535,348018,W,W
45,2025-06-13T18:04:48.678350,348199,W,W
46,2025-06-13T18:04:53.701200,348289,N,N
47,2025-06-13T18:04:58.668641,348470,E,E
48,2025-06-13T18:05:03.601337,348652,N,N
49,2025-06-13T18:05:08.606713,348742,N,N
50,2025-06-13T18:05:13.775528,348923,W,W
51,2025-06-13T18:05:18.563270,349105,E,E
52,2025-06-13T18:05:23.680224,349195,W,E
53,2025-06-13T18:05:28.687343,349377,W,W
54,2025-06-13T18:05:33.603376,349559,N,N
55,2025-06-13T18:05:38.704066,349649,W,W
56,2025-06-13T18:05:43.680465,349831,N,N
57,2025-06-13T18:05:48.716305,350012,N,N
58,2025-06-13T18:05:53.576753,350102,E,E
59,2025-06-13T18:05:58.861393,350284,S,S
60,2025-06-13T18:06:03.610907,350465,N,N
61,2025-06-13T18:06:08.673984,350555,W,W
62,2025-06-13T18:06:13.531288,350736,W,W
63,2025-06-13T18:06:18.522820,350918,W,W
64,2025-06-13T18:06:23.664357,351009,E,E
65,2025-06-13T18:06:28.729171,351190,N,N
66,2025-06-13T18:06:33.627870,351371,N,N
67,2025-06-13T18:06:38.574903,351462,N,N
68,2025-06-13T18:06:43.655512,351643,N,N
69,2025-06-13T18:06:48.561543,351825,N,N
70,2025-06-13T18:06:53.762999,351915,W,W
71,2025-06-13T18:06:58.573805,352097,W,W
72,2025-06-13T18:07:03.566007,352278,W,E
73,2025-06-13T18:07:08.570902,352369,W,W
74,2025-06-13T18:07:13.688238,352550,W,W
75,2025-06-13T18:07:18.613970,352640,W,W
76,2025-06-13T18:07:23.673136,352822,N,N
77,2025-06-13T18:07:28.609908,353003,S,S
78,2025-06-13T18:07:33.574077,353093,S,S
79,2025-06-13T18:07:38.625218,353275,N,N
80,2025-06-13T18:07:43.541641,353456,N,N
81,2025-06-13T18:07:48.549289,353546,N,N
82,2025-06-13T18:07:53.521493,353726,N,N
83,2025-06-13T18:07:58.564942,353907,N,N
84,2025-06-13T18:08:03.591066,353998,N,N
85,2025-06-13T18:08:08.615112,354180,W,W
86,2025-06-13T18:08:13.642358,354361,W,W
87,2025-06-13T18:08:18.607574,354451,S,S
88,2025-06-13T18:08:23.753970,354632,E,E
89,2025-06-13T18:08:28.718960,354814,N,N
90,2025-06-13T18:08:33.692541,354904,W,W
91,2025-06-13T18:08:38.518180,355086,N,N
92,2025-06-13T18:08:43.556122,355266,W,W
93,2025-06-13T18:08:48.615277,355356,E,E
