index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T16:13:36.006446,394713,N,N
2,2025-06-13T16:13:41.091636,394803,N,N
3,2025-06-13T16:13:46.001671,394986,W,W
4,2025-06-13T16:13:51.148922,395170,W,W
5,2025-06-13T16:13:56.066681,395262,E,E
6,2025-06-13T16:14:01.144164,395450,W,W
7,2025-06-13T16:14:06.060711,395541,N,N
8,2025-06-13T16:14:11.073031,395722,W,W
9,2025-06-13T16:14:16.045847,395903,W,W
10,2025-06-13T16:14:21.083636,395995,W,N
11,2025-06-13T16:14:26.036933,396177,N,N
12,2025-06-13T16:14:31.129163,396357,E,E
13,2025-06-13T16:14:36.122119,396448,W,W
14,2025-06-13T16:14:41.189285,396629,S,S
15,2025-06-13T16:14:46.126479,396810,N,N
16,2025-06-13T16:14:51.057661,396900,E,E
17,2025-06-13T16:14:56.027178,397082,W,W
18,2025-06-13T16:15:01.009830,397263,N,N
19,2025-06-13T16:15:06.067736,397354,N,N
20,2025-06-13T16:15:11.159715,397535,W,W
21,2025-06-13T16:15:16.128918,397716,W,W
22,2025-06-13T16:15:21.063247,397807,W,W
23,2025-06-13T16:15:26.009648,397989,W,W
24,2025-06-13T16:15:31.070464,398170,W,W
25,2025-06-13T16:15:36.076270,398261,E,E
26,2025-06-13T16:15:41.160889,398443,W,W
27,2025-06-13T16:15:46.074908,398534,W,W
28,2025-06-13T16:15:51.136968,398715,W,S
29,2025-06-13T16:15:56.034571,398896,W,W
30,2025-06-13T16:16:01.058844,398986,W,N
31,2025-06-13T16:16:06.084949,399166,N,N
32,2025-06-13T16:16:11.115958,399347,W,W
33,2025-06-13T16:16:16.094969,399438,W,W
34,2025-06-13T16:16:21.102505,399620,N,N
35,2025-06-13T16:16:26.067104,399802,W,W
36,2025-06-13T16:16:31.060309,399892,S,S
37,2025-06-13T16:16:36.011631,400073,S,S
38,2025-06-13T16:16:41.080259,400254,W,W
39,2025-06-13T16:16:46.004569,400343,W,W
40,2025-06-13T16:16:51.072534,400525,W,W
41,2025-06-13T16:16:56.092665,400706,W,N
42,2025-06-13T16:17:00.973674,400796,W,W
43,2025-06-13T16:17:06.035988,400978,W,W
44,2025-06-13T16:17:11.025119,401160,W,W
45,2025-06-13T16:17:15.968055,401250,E,E
46,2025-06-13T16:17:21.092913,401431,N,N
47,2025-06-13T16:17:25.995028,401613,W,W
48,2025-06-13T16:17:31.087306,401703,W,W
49,2025-06-13T16:17:36.049296,401884,W,W
50,2025-06-13T16:17:41.167935,402064,W,W
51,2025-06-13T16:17:46.071592,402154,E,E
52,2025-06-13T16:17:51.056560,402336,W,W
53,2025-06-13T16:17:56.053142,402516,N,N
54,2025-06-13T16:18:01.014401,402607,N,N
55,2025-06-13T16:18:06.161476,402788,W,W
56,2025-06-13T16:18:11.045788,402969,E,E
57,2025-06-13T16:18:16.155535,403059,W,W
58,2025-06-13T16:18:21.051312,403240,W,W
59,2025-06-13T16:18:26.115786,403331,W,W
60,2025-06-13T16:18:31.037920,403513,S,S
61,2025-06-13T16:18:36.017559,403693,W,W
62,2025-06-13T16:18:41.051997,403784,W,W
63,2025-06-13T16:18:46.104232,403966,W,N
64,2025-06-13T16:18:51.071606,404149,N,N
65,2025-06-13T16:18:56.057837,404240,S,S
66,2025-06-13T16:19:01.114548,404422,S,S
67,2025-06-13T16:19:05.989484,404603,W,S
68,2025-06-13T16:19:11.006719,404693,N,N
69,2025-06-13T16:19:16.138530,404875,W,W
70,2025-06-13T16:19:21.110685,405057,W,W
71,2025-06-13T16:19:26.012700,405146,W,W
72,2025-06-13T16:19:31.066713,405329,W,W
73,2025-06-13T16:19:36.061424,405510,N,N
74,2025-06-13T16:19:41.063664,405600,E,E
75,2025-06-13T16:19:46.054045,405780,N,N
76,2025-06-13T16:19:51.072524,405962,W,W
77,2025-06-13T16:19:56.167847,406052,S,S
78,2025-06-13T16:20:01.113246,406233,S,S
79,2025-06-13T16:20:06.192266,406413,N,N
80,2025-06-13T16:20:10.986942,406504,E,E
81,2025-06-13T16:20:16.000967,406686,W,W
82,2025-06-13T16:20:21.176427,406867,W,W
83,2025-06-13T16:20:26.019836,406957,N,N
84,2025-06-13T16:20:31.134404,407138,W,W
85,2025-06-13T16:20:36.031414,407320,W,W
86,2025-06-13T16:20:40.959646,407411,N,N
87,2025-06-13T16:20:46.056945,407592,N,N
88,2025-06-13T16:20:51.042993,407683,N,N
89,2025-06-13T16:20:56.122638,407864,N,W
90,2025-06-13T16:21:01.042722,408046,W,W
91,2025-06-13T16:21:06.074643,408136,N,N
92,2025-06-13T16:21:11.019763,408318,N,N
93,2025-06-13T16:21:15.994457,408498,W,W
94,2025-06-13T16:21:21.039671,408588,W,W
95,2025-06-13T16:21:26.103734,408770,W,N
96,2025-06-13T16:21:31.026337,408951,W,W
97,2025-06-13T16:21:36.087744,409041,W,S
98,2025-06-13T16:21:41.073927,409223,W,W
99,2025-06-13T16:21:45.915416,409404,W,W
100,2025-06-13T16:21:50.967375,409494,N,N
101,2025-06-13T16:21:56.019699,409676,W,W
102,2025-06-13T16:22:01.090749,409857,N,N
103,2025-06-13T16:22:06.129570,409947,N,N
104,2025-06-13T16:22:11.036074,410129,W,W
105,2025-06-13T16:22:16.156587,410310,S,S
*,*,*,*,*
106,2025-06-13T16:22:21.044355,410400,W,N
107,2025-06-13T16:22:26.134590,410581,W,W
108,2025-06-13T16:22:31.103922,410762,W,W
109,2025-06-13T16:22:35.986957,410852,E,E
110,2025-06-13T16:22:41.112955,411033,E,E
111,2025-06-13T16:22:46.171584,411214,S,S
112,2025-06-13T16:22:51.249199,411305,N,N
113,2025-06-13T16:22:56.124465,411485,N,N
114,2025-06-13T16:23:01.069855,411666,E,E
115,2025-06-13T16:23:06.039056,411756,S,S
116,2025-06-13T16:23:11.076809,411937,E,W
117,2025-06-13T16:23:16.089295,412119,E,E
118,2025-06-13T16:23:21.092192,412210,S,S
119,2025-06-13T16:23:26.041774,412392,N,N
120,2025-06-13T16:23:30.973794,412482,W,W
121,2025-06-13T16:23:36.057900,412663,S,S
122,2025-06-13T16:23:41.080622,412844,N,N
123,2025-06-13T16:23:46.073232,412935,E,N
124,2025-06-13T16:23:51.076280,413116,E,S
125,2025-06-13T16:23:56.082694,413297,W,W
126,2025-06-13T16:24:01.101167,413387,E,E
127,2025-06-13T16:24:06.088970,413568,E,E
128,2025-06-13T16:24:11.155693,413749,E,E
129,2025-06-13T16:24:16.113163,413839,E,E
130,2025-06-13T16:24:21.180311,414020,S,S
131,2025-06-13T16:24:26.022867,414201,E,W
132,2025-06-13T16:24:31.109430,414293,E,W
133,2025-06-13T16:24:36.025317,414475,E,W
134,2025-06-13T16:24:41.107944,414656,W,W
135,2025-06-13T16:24:45.986600,414746,N,N
136,2025-06-13T16:24:51.004046,414927,S,S
137,2025-06-13T16:24:56.030890,415108,E,S
138,2025-06-13T16:25:00.952154,415198,E,E
139,2025-06-13T16:25:06.032311,415380,E,E
140,2025-06-13T16:25:10.943872,415561,N,N
141,2025-06-13T16:25:16.064324,415651,E,E
142,2025-06-13T16:25:21.174376,415832,E,E
143,2025-06-13T16:25:26.006970,416013,S,S
144,2025-06-13T16:25:31.157493,416103,E,E
145,2025-06-13T16:25:36.099364,416284,E,W
146,2025-06-13T16:25:41.066306,416466,E,E
147,2025-06-13T16:25:46.082983,416556,E,E
148,2025-06-13T16:25:51.025869,416736,E,E
149,2025-06-13T16:25:55.942305,416918,E,S
150,2025-06-13T16:26:01.167479,417008,W,W
151,2025-06-13T16:26:06.065813,417190,W,W
152,2025-06-13T16:26:11.070534,417370,N,N
153,2025-06-13T16:26:16.122974,417461,S,S
154,2025-06-13T16:26:21.142012,417642,N,N
155,2025-06-13T16:26:26.110860,417733,S,S
156,2025-06-13T16:26:31.043129,417915,S,S
157,2025-06-13T16:26:36.135585,418096,E,E
158,2025-06-13T16:26:41.037725,418186,E,E
159,2025-06-13T16:26:46.065350,418368,E,E
160,2025-06-13T16:26:50.995458,418549,S,S
161,2025-06-13T16:26:56.083070,418641,E,E
162,2025-06-13T16:27:01.157795,418823,E,E
163,2025-06-13T16:27:05.987478,419004,E,S
