index,timestamp,message,cam_wind_direction
1,2025-06-13T16:01:04.474862,N,W
2,2025-06-13T16:01:09.292159,S,W
3,2025-06-13T16:01:14.287495,W,W
4,2025-06-13T16:01:19.294841,W,W
5,2025-06-13T16:01:24.279309,N,N
6,2025-06-13T16:01:29.327351,W,W
7,2025-06-13T16:01:34.378980,W,W
8,2025-06-13T16:01:40.250196,W,W
9,2025-06-13T16:01:44.320563,W,W
10,2025-06-13T16:01:49.310228,S,W
11,2025-06-13T16:01:54.377474,E,E
12,2025-06-13T16:01:59.287631,W,W
13,2025-06-13T16:02:04.391104,W,W
14,2025-06-13T16:02:09.326567,S,S
15,2025-06-13T16:02:14.379100,E,E
16,2025-06-13T16:02:19.323512,W,W
17,2025-06-13T16:02:24.265872,E,E
18,2025-06-13T16:02:29.278024,W,W
19,2025-06-13T16:02:34.348484,S,S
20,2025-06-13T16:02:39.319492,W,W
21,2025-06-13T16:02:44.335970,E,E
22,2025-06-13T16:02:49.382553,S,S
23,2025-06-13T16:02:54.320252,W,W
24,2025-06-13T16:02:59.321581,S,S
25,2025-06-13T16:03:04.313982,E,E
26,2025-06-13T16:03:09.414162,W,W
27,2025-06-13T16:03:14.309961,W,W
28,2025-06-13T16:03:19.368752,E,E
29,2025-06-13T16:03:24.283042,S,E
30,2025-06-13T16:03:29.337948,S,S
31,2025-06-13T16:03:34.365625,W,W
32,2025-06-13T16:03:39.321666,E,E
33,2025-06-13T16:03:44.376467,W,W
34,2025-06-13T16:03:49.518210,W,W
35,2025-06-13T16:03:54.302167,W,W
36,2025-06-13T16:03:59.369742,N,N
37,2025-06-13T16:04:04.356644,S,W
38,2025-06-13T16:04:09.399999,N,N
39,2025-06-13T16:04:14.312821,N,N
40,2025-06-13T16:04:19.395305,S,N
41,2025-06-13T16:04:24.372130,S,N
42,2025-06-13T16:04:29.249336,S,S
43,2025-06-13T16:04:34.299678,E,E
44,2025-06-13T16:04:39.401027,E,E
45,2025-06-13T16:04:44.310073,E,E
46,2025-06-13T16:04:49.326841,E,E
47,2025-06-13T16:04:54.402908,W,W
48,2025-06-13T16:04:59.320538,N,N
49,2025-06-13T16:05:04.367214,E,E
50,2025-06-13T16:05:09.332097,E,E
