index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-11T15:09:33.975185,58451,N,N
2,2025-06-11T15:09:38.932694,58632,E,N
3,2025-06-11T15:09:43.949961,58722,S,W
4,2025-06-11T15:09:48.862191,58903,S,E
5,2025-06-11T15:09:53.834283,59079,N,N
6,2025-06-11T15:09:58.855899,59175,N,N
7,2025-06-11T15:10:03.839297,59357,W,W
8,2025-06-11T15:10:08.876637,59443,S,N
9,2025-06-11T15:10:13.872186,59640,E,E
10,2025-06-11T15:10:18.801190,59822,W,W
11,2025-06-11T15:10:23.772336,59913,W,W
12,2025-06-11T15:10:28.839189,60095,W,W
13,2025-06-11T15:10:33.966607,60276,N,N
14,2025-06-11T15:10:38.894975,60367,N,S
15,2025-06-11T15:10:43.813199,60547,W,W
16,2025-06-11T15:10:48.908542,60728,W,W
17,2025-06-11T15:10:53.825190,60818,W,E
18,2025-06-11T15:10:58.848190,61000,W,W
19,2025-06-11T15:11:03.826030,61182,W,N
20,2025-06-11T15:11:08.808749,61272,N,N
21,2025-06-11T15:11:13.827699,61452,S,S
22,2025-06-11T15:11:18.889589,61633,N,W
23,2025-06-11T15:11:23.892527,61724,E,E
24,2025-06-11T15:11:28.826657,61905,W,W
25,2025-06-11T15:11:33.911808,62087,W,W
26,2025-06-11T15:11:38.914453,62178,N,N
27,2025-06-11T15:11:43.872491,62360,N,N
28,2025-06-11T15:11:48.809885,62541,W,W
29,2025-06-11T15:11:53.830712,62631,E,E
30,2025-06-11T15:11:58.778088,62813,W,W
31,2025-06-11T15:12:03.844254,62903,W,W
32,2025-06-11T15:12:08.958449,63084,W,N
33,2025-06-11T15:12:13.925122,63265,W,S
34,2025-06-11T15:12:18.857596,63356,N,N
35,2025-06-11T15:12:23.842764,63538,S,S
36,2025-06-11T15:12:28.846831,63720,W,W
37,2025-06-11T15:12:33.814895,63810,W,E
38,2025-06-11T15:12:38.871113,63991,W,W
39,2025-06-11T15:12:43.945795,64172,W,W
40,2025-06-11T15:12:48.911637,64263,N,W
41,2025-06-11T15:12:53.908945,64443,W,W
42,2025-06-11T15:12:58.892142,64624,S,S
43,2025-06-11T15:13:03.865469,64714,N,N
44,2025-06-11T15:13:08.764871,64895,S,S
45,2025-06-11T15:13:13.823958,65077,W,W
46,2025-06-11T15:13:18.902811,65167,W,W
47,2025-06-11T15:13:23.888426,65348,E,E
48,2025-06-11T15:13:28.799225,65529,W,W
49,2025-06-11T15:13:33.859557,65620,W,W
50,2025-06-11T15:13:38.858192,65802,W,E
51,2025-06-11T15:13:43.782216,65983,W,N
52,2025-06-11T15:13:48.810830,66073,W,S
53,2025-06-11T15:13:53.898456,66254,W,N
54,2025-06-11T15:13:58.919790,66435,S,S
55,2025-06-11T15:14:03.876235,66526,N,N
56,2025-06-11T15:14:08.881666,66707,N,N
57,2025-06-11T15:14:13.866275,66888,E,E
58,2025-06-11T15:14:18.863437,66979,N,N
59,2025-06-11T15:14:24.007938,67161,W,W
60,2025-06-11T15:14:28.953031,67252,S,S
61,2025-06-11T15:14:33.927820,67433,N,W
62,2025-06-11T15:14:38.868165,67614,N,W
63,2025-06-11T15:14:43.850254,67704,N,N
64,2025-06-11T15:14:48.879072,67886,E,E
65,2025-06-11T15:14:53.867992,68066,W,W
66,2025-06-11T15:14:58.896736,68156,W,W
67,2025-06-11T15:15:03.855765,68337,W,N
68,2025-06-11T15:15:08.958915,68518,N,N
69,2025-06-11T15:15:13.812935,68608,N,N
70,2025-06-11T15:15:18.857532,68789,N,W
71,2025-06-11T15:15:23.910719,68970,W,W
72,2025-06-11T15:15:28.952036,69061,W,W
73,2025-06-11T15:15:33.911499,69243,S,S
74,2025-06-11T15:15:38.975987,69424,S,S
75,2025-06-11T15:15:43.892882,69514,S,S
76,2025-06-11T15:15:48.889629,69694,N,N
77,2025-06-11T15:15:53.810802,69876,E,E
78,2025-06-11T15:15:58.846299,69966,S,S
79,2025-06-11T15:16:03.828312,70148,W,W
80,2025-06-11T15:16:08.869072,70328,W,N
81,2025-06-11T15:16:13.851831,70419,W,E
82,2025-06-11T15:16:18.875671,70600,S,S
83,2025-06-11T15:16:23.913024,70780,W,W
84,2025-06-11T15:16:28.855397,70870,W,W
85,2025-06-11T15:16:33.950623,71052,S,S
86,2025-06-11T15:16:38.926106,71233,N,N
87,2025-06-11T15:16:43.896239,71324,E,E
88,2025-06-11T15:16:48.911122,71505,W,W
89,2025-06-11T15:16:53.907233,71686,E,E
90,2025-06-11T15:16:58.923895,71777,S,S
91,2025-06-11T15:17:03.876701,71958,S,S
92,2025-06-11T15:17:08.801957,72139,W,W
93,2025-06-11T15:17:13.828825,72230,S,S
94,2025-06-11T15:17:18.830449,72412,E,E
95,2025-06-11T15:17:23.823908,72592,S,W
96,2025-06-11T15:17:28.800623,72682,E,E
97,2025-06-11T15:17:33.860294,72863,W,W
98,2025-06-11T15:17:38.954543,72953,N,N
99,2025-06-11T15:17:44.039385,73135,W,W
100,2025-06-11T15:17:48.818412,73317,W,S
101,2025-06-11T15:17:54.029555,73407,S,S
102,2025-06-11T15:17:58.875928,73589,S,S
103,2025-06-11T15:18:03.835106,73770,N,N
104,2025-06-11T15:18:08.873924,73860,W,W
105,2025-06-11T15:18:13.851203,74042,W,W
106,2025-06-11T15:18:18.969848,74222,E,E
107,2025-06-11T15:18:23.855039,74312,W,W
108,2025-06-11T15:18:28.916249,74494,W,W
109,2025-06-11T15:18:33.894674,74675,S,S
110,2025-06-11T15:18:38.861774,74765,N,N
111,2025-06-11T15:18:43.846675,74946,W,W
112,2025-06-11T15:18:48.902571,75127,N,N
113,2025-06-11T15:18:53.981269,75217,W,W
114,2025-06-11T15:18:58.833440,75398,W,W
115,2025-06-11T15:19:04.102850,75579,W,S
116,2025-06-11T15:19:08.903984,75670,W,W
117,2025-06-11T15:19:13.969616,75850,N,N
118,2025-06-11T15:19:18.802939,76032,E,E
*,*,*,*,*
119,2025-06-11T15:19:23.866675,76123,E,E
120,2025-06-11T15:19:28.838780,76304,E,E
121,2025-06-11T15:19:33.852529,76486,W,N
122,2025-06-11T15:19:38.907533,76576,W,E
123,2025-06-11T15:19:43.775300,76757,N,N
124,2025-06-11T15:19:48.803264,76938,W,W
