index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:11.243642,W,W
2,2025-06-13T15:43:15.533767,S,W
3,2025-06-13T15:43:19.394067,E,W
4,2025-06-13T15:43:23.191369,W,N
5,2025-06-13T15:43:27.040123,W,E
6,2025-06-13T15:43:30.918079,W,E
7,2025-06-13T15:43:34.761518,N,N
8,2025-06-13T15:43:38.514991,W,E
9,2025-06-13T15:43:42.365302,W,W
10,2025-06-13T15:43:46.136103,W,W
11,2025-06-13T15:43:49.978419,W,W
12,2025-06-13T15:43:53.725548,S,W
13,2025-06-13T15:43:57.537501,S,S
14,2025-06-13T15:44:01.374894,W,W
15,2025-06-13T15:44:05.270456,W,W
16,2025-06-13T15:44:09.107599,W,W
17,2025-06-13T15:44:13.015553,W,W
18,2025-06-13T15:44:16.929441,W,W
19,2025-06-13T15:44:20.795866,W,W
20,2025-06-13T15:44:24.509090,W,N
21,2025-06-13T15:44:28.301681,W,W
22,2025-06-13T15:44:32.436068,W,W
23,2025-06-13T15:44:36.532465,W,W
24,2025-06-13T15:44:40.463706,W,W
25,2025-06-13T15:44:44.540220,W,W
26,2025-06-13T15:44:48.348411,S,S
27,2025-06-13T15:44:52.138293,S,S
28,2025-06-13T15:44:56.279563,S,S
29,2025-06-13T15:45:00.069355,S,S
30,2025-06-13T15:45:03.808693,S,S
31,2025-06-13T15:45:07.613855,E,E
32,2025-06-13T15:45:11.369324,E,E
33,2025-06-13T15:45:15.630150,E,E
34,2025-06-13T15:45:19.435498,N,N
35,2025-06-13T15:45:23.237756,N,N
36,2025-06-13T15:45:27.052329,N,N
37,2025-06-13T15:45:30.809836,W,N
38,2025-06-13T15:45:34.492868,W,N
39,2025-06-13T15:45:38.482356,S,S
40,2025-06-13T15:45:42.559871,W,N
41,2025-06-13T15:45:46.350969,W,N
42,2025-06-13T15:45:50.339417,W,W
43,2025-06-13T15:45:54.329112,W,W
44,2025-06-13T15:45:58.038988,N,N
45,2025-06-13T15:46:01.761585,N,N
46,2025-06-13T15:46:05.495443,N,N
47,2025-06-13T15:46:09.242637,N,N
48,2025-06-13T15:46:12.912215,N,N
49,2025-06-13T15:46:16.581133,N,N
50,2025-06-13T15:46:20.669114,N,N
51,2025-06-13T15:46:24.389160,N,N
52,2025-06-13T15:46:28.420348,N,N
53,2025-06-13T15:46:32.475205,N,N
54,2025-06-13T15:46:36.174774,N,N
55,2025-06-13T15:46:39.828720,S,S
56,2025-06-13T15:46:43.548635,S,S
57,2025-06-13T15:46:47.296314,S,S
58,2025-06-13T15:47:59.011930,W,W
59,2025-06-13T15:48:02.708973,W,W
60,2025-06-13T15:48:06.398444,W,W
61,2025-06-13T15:48:10.487650,W,W
