index,timestamp,message,cam_wind_direction
1,2025-06-11T14:55:03.858141,E,S
2,2025-06-11T14:55:08.586688,E,E
3,2025-06-11T14:55:13.328847,E,E
4,2025-06-11T14:55:18.520697,E,E
5,2025-06-11T14:55:23.264105,N,W
6,2025-06-11T14:55:28.264593,S,S
7,2025-06-11T14:55:33.225277,N,N
8,2025-06-11T14:55:38.345052,W,W
9,2025-06-11T14:55:43.334553,N,E
10,2025-06-11T14:55:48.263659,N,N
11,2025-06-11T14:55:53.333439,N,W
12,2025-06-11T14:55:58.408675,N,E
13,2025-06-11T14:56:03.397128,N,N
14,2025-06-11T14:56:08.377127,N,N
15,2025-06-11T14:56:13.355117,S,S
16,2025-06-11T14:56:18.738446,E,E
17,2025-06-11T14:56:23.243679,W,W
18,2025-06-11T14:56:28.432292,W,W
19,2025-06-11T14:56:33.230564,E,E
20,2025-06-11T14:56:38.301703,E,E
21,2025-06-11T14:56:43.290273,E,N
22,2025-06-11T14:56:48.274363,W,W
23,2025-06-11T14:56:53.268253,W,E
24,2025-06-11T14:56:58.288742,S,S
25,2025-06-11T14:57:03.427608,S,S
26,2025-06-11T14:57:08.212023,W,W
27,2025-06-11T14:57:13.171618,E,E
28,2025-06-11T14:57:18.207245,S,S
29,2025-06-11T14:57:23.203703,W,N
30,2025-06-11T14:57:28.478655,S,S
31,2025-06-11T14:57:33.275003,N,N
32,2025-06-11T14:57:38.294299,W,W
33,2025-06-11T14:57:43.244633,W,W
34,2025-06-11T14:57:48.380374,N,N
35,2025-06-11T14:57:53.205828,W,E
36,2025-06-11T14:57:58.205783,N,S
37,2025-06-11T14:58:03.329336,W,S
38,2025-06-11T14:58:08.269747,W,W
39,2025-06-11T14:58:13.224987,W,W
40,2025-06-11T14:58:18.361331,N,N
41,2025-06-11T14:58:23.284182,E,E
42,2025-06-11T14:58:28.247254,W,W
43,2025-06-11T14:58:33.187866,W,W
44,2025-06-11T14:58:38.281696,W,W
45,2025-06-11T14:58:43.265582,S,S
46,2025-06-11T14:58:48.145099,S,S
47,2025-06-11T14:58:53.155455,E,E
48,2025-06-11T14:58:58.176170,S,S
49,2025-06-11T14:59:03.219066,N,N
50,2025-06-11T14:59:08.342652,N,N
51,2025-06-11T14:59:13.321145,W,W
52,2025-06-11T14:59:18.312468,N,N
53,2025-06-11T14:59:23.311199,S,W
54,2025-06-11T14:59:28.313512,E,E
55,2025-06-11T14:59:33.215396,S,S
56,2025-06-11T14:59:38.221970,W,W
57,2025-06-11T14:59:43.176432,N,N
58,2025-06-11T14:59:48.299536,W,W
59,2025-06-11T14:59:53.350548,W,E
