index,timestamp,message,cam_wind_direction
1,2025-06-13T16:09:37.417171,S,E
2,2025-06-13T16:09:37.448470,S,E
3,2025-06-13T16:09:39.218276,S,E
4,2025-06-13T16:09:39.242018,S,E
5,2025-06-13T16:09:39.264509,N,E
6,2025-06-13T16:09:39.287260,E,E
7,2025-06-13T16:09:39.309620,S,E
8,2025-06-13T16:09:39.873802,S,E
9,2025-06-13T16:09:43.236727,S,N
10,2025-06-13T16:09:43.878030,S,N
11,2025-06-13T16:09:47.880553,S,E
12,2025-06-13T16:09:53.279943,S,E
13,2025-06-13T16:09:57.521068,S,N
14,2025-06-13T16:10:01.957302,S,N
15,2025-06-13T16:10:06.784347,S,N
