index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-13T17:12:03.044871,450733,E,S
2,2025-06-13T17:12:07.851474,450914,E,E
3,2025-06-13T17:12:12.878647,451005,W,N
4,2025-06-13T17:12:17.840537,451187,N,N
5,2025-06-13T17:12:22.798799,451287,N,W
6,2025-06-13T17:12:27.895024,451496,N,S
7,2025-06-13T17:12:32.733406,451587,N,E
8,2025-06-13T17:12:37.774114,451773,N,N
9,2025-06-13T17:12:42.944938,451945,N,S
10,2025-06-13T17:12:47.743570,452049,S,S
11,2025-06-13T17:12:53.291596,452230,S,S
12,2025-06-13T17:12:57.951710,452413,W,W
13,2025-06-13T17:13:02.760393,452501,W,W
14,2025-06-13T17:13:07.748889,452692,W,W
15,2025-06-13T17:13:12.767654,452783,W,W
16,2025-06-13T17:13:17.820917,452965,E,E
17,2025-06-13T17:13:22.815116,453146,W,W
18,2025-06-13T17:13:27.755661,453235,W,W
19,2025-06-13T17:13:32.782602,453422,S,S
20,2025-06-13T17:13:37.733370,453605,S,S
21,2025-06-13T17:13:42.730218,453695,N,N
22,2025-06-13T17:13:47.719369,453877,N,N
23,2025-06-13T17:13:52.804228,454060,N,N
24,2025-06-13T17:13:57.735171,454151,E,W
25,2025-06-13T17:14:02.731707,454331,S,S
26,2025-06-13T17:14:07.731876,454513,E,N
27,2025-06-13T17:14:12.798794,454603,N,N
28,2025-06-13T17:14:17.737539,454785,W,W
29,2025-06-13T17:14:22.766955,454967,S,S
30,2025-06-13T17:14:27.802980,455058,N,N
31,2025-06-13T17:14:32.718704,455240,S,S
32,2025-06-13T17:14:37.744362,455421,N,N
33,2025-06-13T17:14:42.780840,455512,W,W
34,2025-06-13T17:14:47.757592,455692,N,E
35,2025-06-13T17:14:52.744105,455783,S,S
36,2025-06-13T17:14:57.714786,455964,N,N
37,2025-06-13T17:15:02.724477,456145,W,W
38,2025-06-13T17:15:07.743069,456236,W,W
39,2025-06-13T17:15:12.758763,456418,W,W
40,2025-06-13T17:15:17.740639,456599,S,S
41,2025-06-13T17:15:22.721115,456690,S,S
42,2025-06-13T17:15:27.809282,456871,E,E
43,2025-06-13T17:15:32.756595,457052,E,E
44,2025-06-13T17:15:37.759719,457143,E,E
45,2025-06-13T17:15:42.743443,457325,E,E
46,2025-06-13T17:15:47.787223,457507,E,E
47,2025-06-13T17:15:52.781388,457596,E,E
48,2025-06-13T17:15:57.753139,457779,N,N
49,2025-06-13T17:16:02.736529,457961,S,S
50,2025-06-13T17:16:07.767086,458052,S,S
51,2025-06-13T17:16:12.747108,458234,N,S
52,2025-06-13T17:16:17.748023,458415,W,E
53,2025-06-13T17:16:22.772652,458506,E,E
54,2025-06-13T17:16:27.732282,458687,N,N
55,2025-06-13T17:16:32.781319,458868,N,N
56,2025-06-13T17:16:37.724329,458958,N,N
57,2025-06-13T17:16:42.737966,459139,N,N
58,2025-06-13T17:16:47.748279,459319,E,E
59,2025-06-13T17:16:52.722667,459410,E,E
60,2025-06-13T17:16:57.726208,459592,E,E
61,2025-06-13T17:17:02.744108,459772,E,E
62,2025-06-13T17:17:07.725314,459862,E,E
63,2025-06-13T17:17:12.776525,460043,W,W
64,2025-06-13T17:17:17.774474,460133,N,W
65,2025-06-13T17:17:22.749585,460314,S,S
66,2025-06-13T17:17:27.789121,460495,S,S
67,2025-06-13T17:17:32.751085,460585,S,S
68,2025-06-13T17:17:37.744691,460766,N,N
69,2025-06-13T17:17:42.733786,460947,N,N
70,2025-06-13T17:17:47.731662,461038,N,N
71,2025-06-13T17:17:52.790034,461220,W,W
72,2025-06-13T17:17:57.837922,461401,S,S
73,2025-06-13T17:18:02.711900,461492,S,S
74,2025-06-13T17:18:07.724132,461673,S,S
75,2025-06-13T17:18:12.743433,461855,E,E
76,2025-06-13T17:18:17.743718,461945,E,E
77,2025-06-13T17:18:22.754066,462127,W,W
78,2025-06-13T17:18:27.733984,462308,W,W
79,2025-06-13T17:18:32.735082,462398,W,W
80,2025-06-13T17:18:37.772944,462579,W,W
81,2025-06-13T17:18:42.768687,462760,E,E
82,2025-06-13T17:18:47.713829,462851,E,E
83,2025-06-13T17:18:52.762361,463032,E,E
84,2025-06-13T17:18:57.771999,463213,W,E
85,2025-06-13T17:19:02.729271,463303,E,E
86,2025-06-13T17:19:07.744958,463484,W,W
87,2025-06-13T17:19:12.750491,463666,W,W
88,2025-06-13T17:19:17.730179,463756,W,W
89,2025-06-13T17:19:22.772443,463937,W,W
90,2025-06-13T17:19:27.740402,464118,E,E
91,2025-06-13T17:19:32.780595,464208,W,W
92,2025-06-13T17:19:37.720485,464389,N,N
93,2025-06-13T17:19:42.729565,464571,S,S
94,2025-06-13T17:19:47.772734,464661,W,S
95,2025-06-13T17:19:52.731913,464842,W,E
96,2025-06-13T17:19:57.768922,465023,E,E
97,2025-06-13T17:20:02.737068,465114,E,E
98,2025-06-13T17:20:07.759443,465295,E,E
99,2025-06-13T17:20:12.794376,465385,E,E
100,2025-06-13T17:20:17.755681,465567,S,N
101,2025-06-13T17:20:22.765492,465748,W,W
102,2025-06-13T17:20:27.727128,465838,W,W
103,2025-06-13T17:20:32.741810,466019,W,W
104,2025-06-13T17:20:37.750386,466200,W,N
105,2025-06-13T17:20:42.721607,466291,N,N
106,2025-06-13T17:20:47.754585,466472,N,W
107,2025-06-13T17:20:52.774278,466653,W,W
108,2025-06-13T17:20:57.788347,466743,S,E
109,2025-06-13T17:21:02.728827,466924,N,N
110,2025-06-13T17:21:07.774094,467105,E,E
111,2025-06-13T17:21:12.717776,467196,E,E
112,2025-06-13T17:21:17.742262,467377,E,E
113,2025-06-13T17:21:22.729567,467558,N,N
114,2025-06-13T17:21:27.750558,467648,N,N
115,2025-06-13T17:21:32.752914,467829,W,W
116,2025-06-13T17:21:37.762656,468011,N,S
*,*,*,*,*
117,2025-06-13T17:21:42.759869,468102,S,S
118,2025-06-13T17:21:47.750364,468284,S,S
119,2025-06-13T17:21:52.748443,468466,N,N
120,2025-06-13T17:21:57.752154,468556,N,N
121,2025-06-13T17:22:02.758201,468737,N,N
122,2025-06-13T17:22:07.800253,468919,N,N
123,2025-06-13T17:22:12.723264,469010,W,W
124,2025-06-13T17:22:17.747942,469191,W,N
125,2025-06-13T17:22:22.749339,469372,W,N
126,2025-06-13T17:22:27.712275,469463,S,N
127,2025-06-13T17:22:32.724117,469644,W,W
128,2025-06-13T17:22:37.722497,469735,W,S
129,2025-06-13T17:22:42.733116,469917,N,N
130,2025-06-13T17:22:47.784622,470099,E,S
131,2025-06-13T17:22:52.757785,470190,E,S
132,2025-06-13T17:22:57.725731,470371,S,S
133,2025-06-13T17:23:02.778675,470553,W,W
134,2025-06-13T17:23:07.726308,470643,W,W
135,2025-06-13T17:23:12.792876,470824,S,S
136,2025-06-13T17:23:17.729263,471005,S,S
137,2025-06-13T17:23:22.727310,471095,S,S
138,2025-06-13T17:23:27.740591,471277,W,W
139,2025-06-13T17:23:32.768283,471458,W,W
140,2025-06-13T17:23:37.777999,471548,E,W
141,2025-06-13T17:23:42.785517,471729,S,S
142,2025-06-13T17:23:47.771444,471911,N,N
143,2025-06-13T17:23:52.764646,472000,N,N
144,2025-06-13T17:23:57.721034,472182,S,S
145,2025-06-13T17:24:02.748283,472364,E,E
146,2025-06-13T17:24:07.800870,472454,E,E
147,2025-06-13T17:24:12.819199,472635,W,W
148,2025-06-13T17:24:17.722756,472816,W,W
149,2025-06-13T17:24:22.793640,472906,S,S
150,2025-06-13T17:24:27.761009,473088,S,S
151,2025-06-13T17:24:32.721124,473269,N,N
152,2025-06-13T17:24:37.764770,473360,N,N
153,2025-06-13T17:24:42.793014,473541,W,W
154,2025-06-13T17:24:47.728177,473722,S,S
155,2025-06-13T17:24:52.771983,473813,S,S
156,2025-06-13T17:24:57.777259,473995,W,W
157,2025-06-13T17:25:02.780026,474086,W,W
158,2025-06-13T17:25:07.756284,474268,S,S
159,2025-06-13T17:25:12.723578,474448,S,S
160,2025-06-13T17:25:17.742253,474539,S,S
161,2025-06-13T17:25:22.774682,474719,W,W
162,2025-06-13T17:25:27.739481,474900,E,S
163,2025-06-13T17:25:32.757152,474991,E,S
164,2025-06-13T17:25:37.722305,475171,S,E
165,2025-06-13T17:25:42.747766,475352,W,W
166,2025-06-13T17:25:47.774312,475442,W,W
167,2025-06-13T17:25:52.722199,475624,W,S
168,2025-06-13T17:25:57.794995,475805,E,E
169,2025-06-13T17:26:02.736129,475896,E,E
170,2025-06-13T17:26:07.778710,476077,W,W
171,2025-06-13T17:26:12.781126,476258,W,W
172,2025-06-13T17:26:17.757496,476348,W,W
173,2025-06-13T17:26:22.740631,476529,S,S
174,2025-06-13T17:26:27.794320,476711,W,W
175,2025-06-13T17:26:32.769662,476801,N,N
176,2025-06-13T17:26:37.749638,476983,E,W
177,2025-06-13T17:26:42.781434,477164,S,E
178,2025-06-13T17:26:47.831901,477255,E,E
179,2025-06-13T17:26:52.775398,477436,E,W
180,2025-06-13T17:26:57.760509,477617,S,S
181,2025-06-13T17:27:02.778283,477708,S,S
182,2025-06-13T17:27:07.753075,477889,E,E
183,2025-06-13T17:27:12.778928,478070,N,W
184,2025-06-13T17:27:17.770666,478160,S,S
185,2025-06-13T17:27:22.726088,478341,E,S
186,2025-06-13T17:27:27.780240,478523,E,E
187,2025-06-13T17:27:32.755044,478614,E,E
188,2025-06-13T17:27:37.755833,478795,N,E
189,2025-06-13T17:27:42.800096,478886,E,N
190,2025-06-13T17:27:47.807084,479068,N,N
191,2025-06-13T17:27:52.719533,479249,S,S
192,2025-06-13T17:27:57.748645,479339,E,E
193,2025-06-13T17:28:02.740837,479521,W,W
194,2025-06-13T17:28:07.738686,479702,W,W
195,2025-06-13T17:28:12.728681,479792,S,S
