index,timestamp,global_frame_number,message,cam_wind_direction
1,2025-06-11T14:52:12.790072,115581,S,S
2,2025-06-11T14:52:17.496832,115718,N,N
3,2025-06-11T14:52:22.294420,115883,S,W
4,2025-06-11T14:52:27.539012,116031,E,N
5,2025-06-11T14:52:32.362154,116193,W,W
6,2025-06-11T14:52:37.347290,116344,E,E
7,2025-06-11T14:52:42.251786,116494,S,W
8,2025-06-11T14:52:47.296681,116643,E,E
9,2025-06-11T14:52:52.256828,116794,S,W
10,2025-06-11T14:52:57.371891,116944,W,E
11,2025-06-11T14:53:02.379214,117094,W,S
12,2025-06-11T14:53:07.342741,117233,N,S
13,2025-06-11T14:53:12.451468,117384,S,W
14,2025-06-11T14:53:17.420103,117543,E,E
15,2025-06-11T14:53:22.272575,117694,W,W
16,2025-06-11T14:53:27.316835,117842,S,S
17,2025-06-11T14:53:32.294685,117973,N,N
18,2025-06-11T14:53:37.383676,118146,W,W
19,2025-06-11T14:53:42.398276,118295,W,W
20,2025-06-11T14:53:47.326396,118444,W,W
21,2025-06-11T14:53:52.493947,118595,N,N
22,2025-06-11T14:53:57.439982,118744,S,S
23,2025-06-11T14:54:02.315648,118896,W,W
24,2025-06-11T14:54:07.329850,119044,S,S
25,2025-06-11T14:54:12.406542,119196,W,W
26,2025-06-11T14:54:17.481586,119344,S,S
27,2025-06-11T14:54:22.270023,119494,N,N
28,2025-06-11T14:54:27.280143,119644,S,W
29,2025-06-11T14:54:32.374013,119795,S,S
30,2025-06-11T14:54:37.472749,119912,W,W
31,2025-06-11T14:54:42.298131,120093,N,N
32,2025-06-11T14:54:47.282338,120189,N,N
33,2025-06-11T14:54:52.288648,120371,W,W
34,2025-06-11T14:54:57.279528,120546,S,S
35,2025-06-11T14:55:02.290553,120648,W,W
36,2025-06-11T14:55:07.287428,120830,N,W
37,2025-06-11T14:55:12.405902,120995,N,W
38,2025-06-11T14:55:17.453043,121109,N,E
39,2025-06-11T14:55:22.360948,121295,N,N
40,2025-06-11T14:55:27.334028,121386,N,N
41,2025-06-11T14:55:32.374358,121568,N,N
42,2025-06-11T14:55:37.359061,121746,N,E
43,2025-06-11T14:55:42.698502,121896,N,E
44,2025-06-11T14:55:47.510590,122045,S,S
45,2025-06-11T14:55:52.357415,122195,N,E
46,2025-06-11T14:55:57.272387,122344,N,N
47,2025-06-11T14:56:02.287238,122496,W,W
48,2025-06-11T14:56:07.491299,122619,N,N
49,2025-06-11T14:56:12.413562,122796,N,N
50,2025-06-11T14:56:17.354770,122946,N,W
51,2025-06-11T14:56:22.288399,123076,S,S
52,2025-06-11T14:56:27.534924,123246,N,W
53,2025-06-11T14:56:32.604062,123396,N,E
54,2025-06-11T14:56:37.332400,123545,N,W
55,2025-06-11T14:56:42.359267,123683,N,W
56,2025-06-11T14:56:47.305146,123845,N,E
57,2025-06-11T14:56:52.315562,123960,N,N
58,2025-06-11T14:56:57.360213,124142,N,W
59,2025-06-11T14:57:02.380452,124295,N,W
60,2025-06-11T14:57:07.351428,124417,S,S
61,2025-06-11T14:57:12.319304,124594,S,S
62,2025-06-11T14:57:17.406024,124703,N,S
63,2025-06-11T14:57:22.350195,124882,S,E
64,2025-06-11T14:57:27.776547,125046,S,E
65,2025-06-11T14:57:32.431927,125159,S,E
66,2025-06-11T14:57:37.340581,125339,S,N
67,2025-06-11T14:57:42.469285,125493,S,N
68,2025-06-11T14:57:47.435320,125644,S,N
69,2025-06-11T14:57:52.322710,125796,W,W
70,2025-06-11T14:57:57.410690,125944,S,W
71,2025-06-11T14:58:02.418564,126095,S,S
72,2025-06-11T14:58:07.404034,126244,S,W
73,2025-06-11T14:58:12.385117,126395,S,S
74,2025-06-11T14:58:17.361120,126545,N,N
75,2025-06-11T14:58:22.405581,126622,W,W
76,2025-06-11T14:58:27.297636,126622,N,N
77,2025-06-11T14:58:32.451943,126622,N,N
78,2025-06-11T14:58:37.318349,126622,N,N
79,2025-06-11T14:58:42.359903,126622,N,N
80,2025-06-11T14:58:47.290237,126622,W,W
81,2025-06-11T14:58:52.374915,126622,N,N
82,2025-06-11T14:58:57.316176,126622,N,N
83,2025-06-11T14:59:02.480555,126622,N,N
84,2025-06-11T14:59:07.336654,126622,E,E
85,2025-06-11T14:59:12.348162,126622,E,E
86,2025-06-11T14:59:17.496521,126622,W,W
87,2025-06-11T14:59:22.438283,126622,N,N
88,2025-06-11T14:59:27.374268,126622,N,N
89,2025-06-11T14:59:32.424522,126622,N,N
90,2025-06-11T14:59:37.444861,126622,N,N
91,2025-06-11T14:59:42.340457,126622,N,N
92,2025-06-11T14:59:47.483730,126622,E,E
93,2025-06-11T14:59:52.356937,126622,E,E
94,2025-06-11T14:59:57.346919,126622,E,E
95,2025-06-11T15:00:02.360767,126622,E,E
96,2025-06-11T15:00:07.281703,126622,E,E
97,2025-06-11T15:00:12.320095,126622,S,S
98,2025-06-11T15:00:17.423775,126622,E,E
99,2025-06-11T15:00:22.620341,126622,N,N
100,2025-06-11T15:00:27.520396,126622,N,N
101,2025-06-11T15:00:32.333365,126622,S,S
102,2025-06-11T15:00:37.314434,126622,S,S
103,2025-06-11T15:00:42.311807,126622,S,S
104,2025-06-11T15:00:47.349673,126622,S,S
105,2025-06-11T15:00:52.282580,126622,S,S
106,2025-06-11T15:00:57.316779,126622,N,N
107,2025-06-11T15:01:02.299136,126622,N,N
108,2025-06-11T15:01:07.383240,126622,N,N
109,2025-06-11T15:01:12.316929,126622,S,S
110,2025-06-11T15:01:17.333670,126622,N,N
*,*,*,*,*
111,2025-06-11T15:01:22.375930,126622,N,N
112,2025-06-11T15:01:27.392345,126622,S,S
113,2025-06-11T15:01:32.317897,126622,E,E
114,2025-06-11T15:01:37.393127,126622,N,N
115,2025-06-11T15:01:42.377687,126622,N,N
116,2025-06-11T15:01:47.311044,126622,E,E
117,2025-06-11T15:01:52.299305,126622,N,N
118,2025-06-11T15:01:57.371232,126622,S,S
119,2025-06-11T15:02:02.332476,126622,N,N
