82,2025-06-03T16:42:58.134950,E
83,2025-06-03T16:43:03.134993,E
84,2025-06-03T16:43:08.134934,E
85,2025-06-03T16:43:13.134934,E
86,2025-06-03T16:43:18.134930,E
87,2025-06-03T16:43:23.134935,E
88,2025-06-03T16:43:28.134918,E
89,2025-06-03T16:43:33.134980,E
90,2025-06-03T16:43:38.134924,E
91,2025-06-03T16:43:43.134930,E
92,2025-06-03T16:43:48.134949,E
93,2025-06-03T16:43:53.134933,E
94,2025-06-03T16:43:58.134934,E
95,2025-06-03T16:44:03.134941,E
96,2025-06-03T16:44:08.134939,E
97,2025-06-03T16:44:13.134930,E
98,2025-06-03T16:44:18.134946,E
99,2025-06-03T16:44:23.134935,E
100,2025-06-03T16:44:28.134927,E
101,2025-06-03T16:44:33.134935,E
102,2025-06-03T16:44:38.134919,E
103,2025-06-03T16:44:43.134936,E
104,2025-06-03T16:44:48.134935,E
105,2025-06-03T16:44:53.134921,E
106,2025-06-03T16:44:58.134939,E
107,2025-06-03T16:45:03.134938,E
108,2025-06-03T16:45:08.134923,E
109,2025-06-03T16:45:13.134936,E
110,2025-06-03T16:45:18.134930,E
111,2025-06-03T16:45:23.134945,E
112,2025-06-03T16:45:28.134918,E
113,2025-06-03T16:45:33.134919,E
114,2025-06-03T16:45:38.134933,E
115,2025-06-03T16:45:43.134970,E
116,2025-06-03T16:45:48.134937,E
117,2025-06-03T16:45:53.134930,E
118,2025-06-03T16:45:58.134950,E
119,2025-06-03T16:46:03.134932,E
120,2025-06-03T16:46:08.134919,E
121,2025-06-03T16:46:13.134933,E
122,2025-06-03T16:46:18.134926,E
123,2025-06-03T16:46:23.134938,E
124,2025-06-03T16:46:28.134954,E
125,2025-06-03T16:46:33.134926,E
126,2025-06-03T16:46:38.134926,E
127,2025-06-03T16:46:43.134914,E
128,2025-06-03T16:46:48.134918,E
129,2025-06-03T16:46:53.134923,E
130,2025-06-03T16:46:58.134935,E
131,2025-06-03T16:47:03.134984,E
132,2025-06-03T16:47:08.134935,E
133,2025-06-03T16:47:13.134939,E
134,2025-06-03T16:47:18.134936,E
135,2025-06-03T16:47:23.134944,E
136,2025-06-03T16:47:28.134972,E
137,2025-06-03T16:47:33.134938,E
138,2025-06-03T16:47:38.134942,E
139,2025-06-03T16:47:43.134928,E
140,2025-06-03T16:47:48.134915,E
141,2025-06-03T16:47:53.134932,E
142,2025-06-03T16:47:58.134949,E
143,2025-06-03T16:48:03.134982,E
144,2025-06-03T16:48:08.134948,E
145,2025-06-03T16:48:13.134926,E
146,2025-06-03T16:48:18.134936,E
147,2025-06-03T16:48:23.134938,E
148,2025-06-03T16:48:28.134933,E
149,2025-06-03T16:48:33.134948,E
150,2025-06-03T16:48:38.134930,E
151,2025-06-03T16:48:43.134931,E
152,2025-06-03T16:48:48.135000,E
153,2025-06-03T16:48:53.134929,E
154,2025-06-03T16:48:58.134935,E
155,2025-06-03T16:49:03.134933,E
156,2025-06-03T16:49:08.134934,E
157,2025-06-03T16:49:13.134942,E
158,2025-06-03T16:49:18.134940,E
159,2025-06-03T16:49:23.134940,E
160,2025-06-03T16:49:28.134932,E
161,2025-06-03T16:49:33.134923,E
162,2025-06-03T16:49:38.134919,E
163,2025-06-03T16:49:43.134963,E
164,2025-06-03T16:49:48.134919,E
165,2025-06-03T16:49:53.134943,E
166,2025-06-03T16:49:58.134926,E
167,2025-06-03T16:50:03.134925,E
168,2025-06-03T16:50:08.134915,E
169,2025-06-03T16:50:13.134942,E
170,2025-06-03T16:50:18.134917,E
171,2025-06-03T16:50:23.134913,E
172,2025-06-03T16:50:28.134934,E
173,2025-06-03T16:50:33.134935,E
174,2025-06-03T16:50:38.134933,E
175,2025-06-03T16:50:43.134973,E
176,2025-06-03T16:50:48.134922,E
177,2025-06-03T16:50:53.134925,E
178,2025-06-03T16:50:58.134942,E
179,2025-06-03T16:51:03.134998,E
180,2025-06-03T16:51:08.134944,E
