index,timestamp,message,cam_wind_direction
1,2025-06-13T15:43:38.339117,S,N
2,2025-06-13T15:43:42.683349,N,N
3,2025-06-13T15:43:46.983792,N,N
4,2025-06-13T15:43:51.309161,N,W
5,2025-06-13T15:43:55.686794,N,W
6,2025-06-13T15:44:00.307607,N,W
7,2025-06-13T15:44:04.426425,W,W
8,2025-06-13T15:44:08.586179,N,N
9,2025-06-13T15:44:12.694439,N,N
10,2025-06-13T15:44:16.820576,N,N
11,2025-06-13T15:44:20.996376,N,N
12,2025-06-13T15:44:25.131415,S,S
13,2025-06-13T15:44:29.226448,N,N
14,2025-06-13T15:44:33.352717,N,N
15,2025-06-13T15:44:37.218098,E,E
16,2025-06-13T15:44:41.259335,N,N
17,2025-06-13T15:44:45.111056,N,N
18,2025-06-13T15:44:49.331958,S,S
19,2025-06-13T15:44:53.142167,N,N
20,2025-06-13T15:44:57.417075,N,N
21,2025-06-13T15:45:01.245920,N,N
22,2025-06-13T15:45:05.369055,N,N
23,2025-06-13T15:45:09.577507,N,N
24,2025-06-13T15:45:13.368688,E,E
25,2025-06-13T15:45:17.575788,N,N
26,2025-06-13T15:45:21.292721,N,N
27,2025-06-13T15:45:25.342571,E,E
28,2025-06-13T15:45:29.077989,E,E
29,2025-06-13T15:45:33.318042,E,E
30,2025-06-13T15:45:37.084140,W,W
31,2025-06-13T15:45:41.243757,S,S
32,2025-06-13T15:45:45.428321,W,W
33,2025-06-13T15:45:49.243084,N,N
34,2025-06-13T15:45:53.455870,S,S
35,2025-06-13T15:45:57.217393,S,S
36,2025-06-13T15:46:01.358370,S,S
37,2025-06-13T15:46:05.343635,S,S
38,2025-06-13T15:46:09.167440,N,N
39,2025-06-13T15:46:13.322440,E,E
40,2025-06-13T15:46:17.482949,E,E
41,2025-06-13T15:46:21.695948,E,E
42,2025-06-13T15:46:25.726118,S,S
43,2025-06-13T15:46:29.798874,E,E
44,2025-06-13T15:46:33.836661,W,W
45,2025-06-13T15:46:37.968684,W,W
46,2025-06-13T15:46:42.097304,W,W
