index,timestamp,message
0,2025-06-05T13:36:24.944944,N
1,2025-06-05T13:36:29.944873,N
2,2025-06-05T13:36:34.944849,N
3,2025-06-05T13:36:39.944857,N
4,2025-06-05T13:36:44.944824,N
5,2025-06-05T13:36:49.944954,N
6,2025-06-05T13:36:54.944810,N
7,2025-06-05T13:36:59.944802,N
8,2025-06-05T13:37:04.944803,N
9,2025-06-05T13:37:09.944745,N
10,2025-06-05T13:37:14.944777,N
11,2025-06-05T13:37:19.944777,N
12,2025-06-05T13:37:24.944773,N
13,2025-06-05T13:37:29.944779,N
14,2025-06-05T13:37:34.944786,N
15,2025-06-05T13:37:39.944777,N
16,2025-06-05T13:37:44.944779,N
17,2025-06-05T13:37:49.944913,N
18,2025-06-05T13:37:54.944837,N
19,2025-06-05T13:37:59.944792,N
20,2025-06-05T13:38:04.944789,N
21,2025-06-05T13:38:09.944811,N
22,2025-06-05T13:38:14.944775,N
23,2025-06-05T13:38:19.944775,S
24,2025-06-05T13:38:24.944775,N
25,2025-06-05T13:38:29.944776,S
26,2025-06-05T13:38:34.944775,W
27,2025-06-05T13:38:39.944766,W
28,2025-06-05T13:38:44.944830,W
29,2025-06-05T13:38:49.944781,S
30,2025-06-05T13:38:54.944791,S
31,2025-06-05T13:38:59.944784,N
32,2025-06-05T13:39:04.944777,S
33,2025-06-05T13:39:09.944896,S
34,2025-06-05T13:39:14.944806,S
35,2025-06-05T13:39:19.944789,N
36,2025-06-05T13:39:24.944774,W
37,2025-06-05T13:39:29.944782,E
38,2025-06-05T13:39:34.944775,S
39,2025-06-05T13:39:39.944823,S
40,2025-06-05T13:39:44.944791,S
41,2025-06-05T13:39:49.944791,S
42,2025-06-05T13:39:54.944780,E
43,2025-06-05T13:39:59.944801,E
44,2025-06-05T13:40:04.944772,S
45,2025-06-05T13:40:09.944776,S
46,2025-06-05T13:40:14.944785,E
47,2025-06-05T13:40:19.944793,W
48,2025-06-05T13:40:24.944794,S
49,2025-06-05T13:40:29.944792,N
50,2025-06-05T13:40:34.944767,W
51,2025-06-05T13:40:39.944805,W
52,2025-06-05T13:40:44.944788,W
53,2025-06-05T13:40:49.944798,E
54,2025-06-05T13:40:54.944776,E
55,2025-06-05T13:40:59.944783,E
56,2025-06-05T13:41:04.944778,N
57,2025-06-05T13:41:09.944772,E
58,2025-06-05T13:41:14.944887,E
59,2025-06-05T13:41:19.944785,N
60,2025-06-05T13:41:24.944795,W
61,2025-06-05T13:41:29.944766,S
62,2025-06-05T13:41:34.944784,E
63,2025-06-05T13:41:39.944799,W
64,2025-06-05T13:41:44.944781,E
65,2025-06-05T13:41:49.944791,E
66,2025-06-05T13:41:54.944785,S
67,2025-06-05T13:41:59.944776,W
68,2025-06-05T13:42:04.944782,S
69,2025-06-05T13:42:09.944825,W
70,2025-06-05T13:42:14.944884,W
71,2025-06-05T13:42:19.944766,W
72,2025-06-05T13:42:24.944786,E
73,2025-06-05T13:42:29.944793,W
74,2025-06-05T13:42:34.944785,E
75,2025-06-05T13:42:39.944791,S
76,2025-06-05T13:42:44.944810,N
77,2025-06-05T13:42:49.944793,W
78,2025-06-05T13:42:54.944821,N
79,2025-06-05T13:42:59.944786,E
80,2025-06-05T13:43:04.944792,E
81,2025-06-05T13:43:09.944771,E
82,2025-06-05T13:43:14.944809,W
83,2025-06-05T13:43:19.944785,W
84,2025-06-05T13:43:24.944776,W
85,2025-06-05T13:43:29.944776,W
86,2025-06-05T13:43:34.944814,W
87,2025-06-05T13:43:39.944794,W
88,2025-06-05T13:43:44.944786,W
89,2025-06-05T13:43:49.944791,W
90,2025-06-05T13:43:54.944777,W
91,2025-06-05T13:43:59.944775,W
92,2025-06-05T13:44:04.944800,W
93,2025-06-05T13:44:09.944795,W
94,2025-06-05T13:44:14.944787,W
95,2025-06-05T13:44:19.944789,W
96,2025-06-05T13:44:24.944773,W
97,2025-06-05T13:44:29.944783,S
98,2025-06-05T13:44:34.944780,E
99,2025-06-05T13:44:39.944612,S
100,2025-06-05T13:44:44.944788,W
101,2025-06-05T13:44:49.944805,E
102,2025-06-05T13:44:54.944787,W
103,2025-06-05T13:44:59.944783,S
104,2025-06-05T13:45:04.944781,W
105,2025-06-05T13:45:09.944798,E
106,2025-06-05T13:45:14.944781,S
107,2025-06-05T13:45:19.944778,W
108,2025-06-05T13:45:24.944782,N
109,2025-06-05T13:45:29.944787,N
110,2025-06-05T13:45:34.944774,W
111,2025-06-05T13:45:39.944783,W
112,2025-06-05T13:45:44.944784,E
