index,timestamp,message,cam_wind_direction
1,2025-06-13T14:59:48.357106,N,N
2,2025-06-13T14:59:52.724689,E,N
3,2025-06-13T14:59:57.112000,N,N
4,2025-06-13T15:00:01.239337,W,N
5,2025-06-13T15:00:05.060924,S,N
6,2025-06-13T15:00:08.970611,E,W
7,2025-06-13T15:00:12.726219,E,N
8,2025-06-13T15:00:16.437967,E,W
9,2025-06-13T15:00:20.206118,E,N
10,2025-06-13T15:00:23.951903,E,N
11,2025-06-13T15:00:27.717715,E,E
12,2025-06-13T15:00:31.653414,E,S
13,2025-06-13T15:00:35.533035,E,N
14,2025-06-13T15:00:39.220048,E,S
15,2025-06-13T15:00:42.959196,E,E
16,2025-06-13T15:00:46.907167,E,S
17,2025-06-13T15:00:50.605752,E,S
18,2025-06-13T15:00:54.286521,E,S
19,2025-06-13T15:00:57.987910,E,S
20,2025-06-13T15:01:01.677808,E,S
21,2025-06-13T15:01:05.831955,E,S
22,2025-06-13T15:01:09.546049,E,S
23,2025-06-13T15:01:13.235699,E,W
24,2025-06-13T15:01:16.910563,E,S
25,2025-06-13T15:01:20.908457,E,W
26,2025-06-13T15:01:24.898835,E,W
27,2025-06-13T15:01:28.601579,E,S
28,2025-06-13T15:01:32.665204,E,S
29,2025-06-13T15:01:36.673428,E,W
30,2025-06-13T15:01:40.652338,E,W
31,2025-06-13T15:01:44.647156,E,S
32,2025-06-13T15:01:48.612567,E,N
33,2025-06-13T15:01:52.563264,E,E
34,2025-06-13T15:01:56.214245,E,N
35,2025-06-13T15:01:59.952320,E,N
36,2025-06-13T15:02:04.012958,E,N
37,2025-06-13T15:02:07.989341,E,E
38,2025-06-13T15:02:11.749616,E,E
39,2025-06-13T15:02:15.433034,E,N
40,2025-06-13T15:02:19.174947,E,E
41,2025-06-13T15:02:22.930074,E,E
42,2025-06-13T15:02:26.984166,E,E
43,2025-06-13T15:02:30.685375,E,N
44,2025-06-13T15:02:34.633798,E,E
45,2025-06-13T15:02:38.706905,E,E
46,2025-06-13T15:02:42.703752,E,N
47,2025-06-13T15:02:46.415476,E,E
48,2025-06-13T15:02:50.102128,E,W
49,2025-06-13T15:02:54.139083,E,N
50,2025-06-13T15:02:58.210642,E,N
51,2025-06-13T15:03:02.348127,E,N
52,2025-06-13T15:03:06.084932,E,W
53,2025-06-13T15:03:09.828882,E,S
54,2025-06-13T15:03:13.907632,E,S
55,2025-06-13T15:03:17.994826,E,S
56,2025-06-13T15:03:21.926473,E,W
57,2025-06-13T15:03:25.932467,E,W
58,2025-06-13T15:03:30.007826,E,N
59,2025-06-13T15:03:33.676988,E,N
60,2025-06-13T15:03:37.670990,E,E
61,2025-06-13T15:03:41.650223,E,S
62,2025-06-13T15:03:45.329934,E,S
63,2025-06-13T15:03:49.014841,E,S
64,2025-06-13T15:03:52.692066,E,S
65,2025-06-13T15:03:56.386852,N,S
66,2025-06-13T15:04:00.073295,N,W
67,2025-06-13T15:04:03.767297,N,W
68,2025-06-13T15:04:07.912018,N,W
69,2025-06-13T15:04:11.594753,N,W
70,2025-06-13T15:04:15.341585,N,W
71,2025-06-13T15:04:19.129778,N,W
72,2025-06-13T15:04:22.924868,N,S
73,2025-06-13T15:04:26.666324,N,W
