index,timestamp,message,cam_wind_direction
1,2025-06-11T14:37:36.888508,S,E
2,2025-06-11T14:37:41.617772,E,E
3,2025-06-11T14:37:46.515231,S,E
4,2025-06-11T14:37:51.648114,E,N
5,2025-06-11T14:37:56.239038,E,W
6,2025-06-11T14:38:01.304844,N,W
7,2025-06-11T14:38:06.323326,N,E
8,2025-06-11T14:38:11.278115,E,W
9,2025-06-11T14:38:16.244507,E,E
10,2025-06-11T14:38:21.334806,W,W
11,2025-06-11T14:38:26.375337,N,W
12,2025-06-11T14:38:31.223587,E,E
13,2025-06-11T14:38:36.272286,S,E
14,2025-06-11T14:38:41.667210,W,W
15,2025-06-11T14:38:46.224035,E,E
16,2025-06-11T14:38:51.210647,W,E
17,2025-06-11T14:38:56.320568,W,E
