index,timestamp,message
0,2025-06-05T13:35:41.726684,W
1,2025-06-05T13:35:46.795829,W
2,2025-06-05T13:35:55.094430,E
3,2025-06-05T13:35:59.400307,S
4,2025-06-05T13:36:03.551838,S
5,2025-06-05T13:36:07.441850,S
6,2025-06-05T13:36:15.300049,E
7,2025-06-05T13:36:19.299778,E
8,2025-06-05T13:36:23.319696,S
9,2025-06-05T13:36:27.317615,S
10,2025-06-05T13:36:35.524884,S
11,2025-06-05T13:36:39.334182,S
12,2025-06-05T13:36:43.246659,E
13,2025-06-05T13:36:47.094441,W
14,2025-06-05T13:36:54.817369,S
15,2025-06-05T13:36:59.080688,W
16,2025-06-05T13:37:02.955259,W
17,2025-06-05T13:37:07.081377,W
18,2025-06-05T13:37:11.726611,W
19,2025-06-05T13:37:16.726638,W
20,2025-06-05T13:37:21.726635,W
21,2025-06-05T13:37:26.726628,N
22,2025-06-05T13:37:31.726662,N
23,2025-06-05T13:37:36.726744,N
24,2025-06-05T13:37:44.399785,E
25,2025-06-05T13:37:48.573486,W
26,2025-06-05T13:37:52.408829,W
27,2025-06-05T13:37:56.726634,W
28,2025-06-05T13:38:01.726638,S
29,2025-06-05T13:38:06.726622,N
30,2025-06-05T13:38:11.726640,N
31,2025-06-05T13:38:16.726654,N
32,2025-06-05T13:38:21.726638,N
33,2025-06-05T13:38:26.726630,N
34,2025-06-05T13:38:31.726603,N
35,2025-06-05T13:38:36.726624,N
36,2025-06-05T13:38:41.726632,N
37,2025-06-05T13:38:49.853219,S
38,2025-06-05T13:38:53.774806,W
39,2025-06-05T13:38:57.597511,S
40,2025-06-05T13:39:05.414727,W
41,2025-06-05T13:39:09.360068,S
42,2025-06-05T13:39:13.309475,S
43,2025-06-05T13:39:17.232516,S
44,2025-06-05T13:39:25.014166,S
45,2025-06-05T13:39:26.726623,S
46,2025-06-05T13:39:31.726637,S
47,2025-06-05T13:39:38.862143,W
48,2025-06-05T13:39:42.717142,N
49,2025-06-05T13:39:50.395339,W
50,2025-06-05T13:39:54.571130,W
51,2025-06-05T13:39:56.726651,W
52,2025-06-05T13:40:05.724896,N
53,2025-06-05T13:40:09.913597,S
54,2025-06-05T13:40:13.802711,S
55,2025-06-05T13:40:16.726627,S
56,2025-06-05T13:40:21.726658,S
57,2025-06-05T13:40:29.584049,S
58,2025-06-05T13:40:33.535168,W
59,2025-06-05T13:40:37.435424,S
60,2025-06-05T13:40:46.033094,W
61,2025-06-05T13:40:49.791947,S
