index,timestamp,message,cam_wind_direction
1,2025-06-13T16:40:34.519976,E,E
2,2025-06-13T16:40:36.908578,S,N
3,2025-06-13T16:40:39.221116,N,N
4,2025-06-13T16:40:41.488841,E,E
5,2025-06-13T16:40:43.789131,E,E
6,2025-06-13T16:40:46.068376,E,E
7,2025-06-13T16:40:46.091145,E,E
8,2025-06-13T16:40:48.345683,W,W
9,2025-06-13T16:40:51.707570,N,N
10,2025-06-13T16:40:56.845878,N,N
11,2025-06-13T16:41:01.820397,W,W
12,2025-06-13T16:41:06.845586,W,W
13,2025-06-13T16:41:11.745473,E,E
14,2025-06-13T16:41:16.727414,N,N
15,2025-06-13T16:41:21.671579,S,S
16,2025-06-13T16:41:26.784441,W,W
17,2025-06-13T16:41:31.931991,N,N
18,2025-06-13T16:41:36.851105,E,E
19,2025-06-13T16:41:41.734958,N,N
20,2025-06-13T16:41:46.741444,W,W
21,2025-06-13T16:41:51.889752,W,W
22,2025-06-13T16:41:56.884268,W,W
23,2025-06-13T16:42:01.849438,S,S
24,2025-06-13T16:42:06.902077,S,S
25,2025-06-13T16:42:11.672507,E,N
26,2025-06-13T16:42:16.772141,W,W
27,2025-06-13T16:42:21.786446,W,W
28,2025-06-13T16:42:26.669782,E,E
29,2025-06-13T16:42:31.844614,W,W
30,2025-06-13T16:42:36.696730,E,E
31,2025-06-13T16:42:41.671105,S,S
32,2025-06-13T16:42:46.713474,W,W
33,2025-06-13T16:42:51.855509,N,N
34,2025-06-13T16:42:56.728090,S,S
35,2025-06-13T16:43:01.694238,S,S
36,2025-06-13T16:43:06.703593,S,S
37,2025-06-13T16:43:11.814201,W,W
38,2025-06-13T16:43:16.709924,W,W
39,2025-06-13T16:43:21.831506,E,E
40,2025-06-13T16:43:26.788514,E,E
41,2025-06-13T16:43:31.798840,N,N
42,2025-06-13T16:43:36.760782,N,N
43,2025-06-13T16:43:41.664642,S,S
44,2025-06-13T16:43:46.760170,E,N
45,2025-06-13T16:43:51.649513,E,W
46,2025-06-13T16:43:56.782739,E,W
47,2025-06-13T16:44:01.787740,S,S
48,2025-06-13T16:44:06.799084,E,E
49,2025-06-13T16:44:11.776527,N,N
50,2025-06-13T16:44:16.862773,E,N
51,2025-06-13T16:44:21.712340,W,W
52,2025-06-13T16:44:26.852691,W,W
53,2025-06-13T16:44:31.713792,W,W
54,2025-06-13T16:44:36.875277,W,W
55,2025-06-13T16:44:41.795859,N,S
