29,2025-06-03T16:40:19.616949,E
30,2025-06-03T16:40:28.301419,E
31,2025-06-03T16:40:32.582248,E
32,2025-06-03T16:40:36.876593,E
33,2025-06-03T16:40:41.309472,E
34,2025-06-03T16:40:45.687739,E
35,2025-06-03T16:40:50.002154,E
36,2025-06-03T16:40:54.282633,E
37,2025-06-03T16:41:02.957856,E
38,2025-06-03T16:41:07.179568,E
39,2025-06-03T16:41:11.454915,E
40,2025-06-03T16:41:15.806821,E
41,2025-06-03T16:41:20.002010,E
42,2025-06-03T16:41:24.346841,E
43,2025-06-03T16:41:32.814152,E
44,2025-06-03T16:41:36.981703,E
45,2025-06-03T16:41:41.258808,E
46,2025-06-03T16:41:45.520477,E
47,2025-06-03T16:41:49.822301,E
48,2025-06-03T16:41:58.187786,E
49,2025-06-03T16:42:02.443330,E
50,2025-06-03T16:42:06.521095,E
51,2025-06-03T16:42:10.728067,E
52,2025-06-03T16:42:14.935906,E
53,2025-06-03T16:42:23.513346,E
54,2025-06-03T16:42:27.891205,E
55,2025-06-03T16:42:32.237514,E
56,2025-06-03T16:42:36.535578,E
57,2025-06-03T16:42:40.782320,E
58,2025-06-03T16:42:45.036788,E
59,2025-06-03T16:42:49.283265,E
60,2025-06-03T16:42:57.547075,E
61,2025-06-03T16:43:01.723296,E
62,2025-06-03T16:43:05.909893,E
63,2025-06-03T16:43:10.061243,E
64,2025-06-03T16:43:18.480499,E
65,2025-06-03T16:43:22.753700,E
66,2025-06-03T16:43:26.945933,E
67,2025-06-03T16:43:31.088375,E
68,2025-06-03T16:43:35.336248,E
69,2025-06-03T16:43:39.502900,E
70,2025-06-03T16:43:47.795490,E
71,2025-06-03T16:43:52.023988,E
72,2025-06-03T16:43:56.188831,E
73,2025-06-03T16:44:00.418569,E
74,2025-06-03T16:44:04.602890,E
75,2025-06-03T16:44:12.922055,E
76,2025-06-03T16:44:16.995018,E
77,2025-06-03T16:44:21.185185,E
78,2025-06-03T16:44:25.391323,E
79,2025-06-03T16:44:29.520978,E
80,2025-06-03T16:44:37.931745,E
81,2025-06-03T16:44:42.117389,E
82,2025-06-03T16:44:46.348100,E
83,2025-06-03T16:44:50.529743,E
84,2025-06-03T16:44:54.727626,E
85,2025-06-03T16:45:02.967649,E
86,2025-06-03T16:45:07.096462,E
87,2025-06-03T16:45:11.484650,E
88,2025-06-03T16:45:15.801109,E
89,2025-06-03T16:45:20.045616,E
90,2025-06-03T16:45:28.352763,E
91,2025-06-03T16:45:32.502437,E
92,2025-06-03T16:45:36.843674,E
93,2025-06-03T16:45:40.940667,E
94,2025-06-03T16:45:45.122008,E
95,2025-06-03T16:45:49.374624,E
96,2025-06-03T16:45:57.694040,E
97,2025-06-03T16:46:01.931622,E
98,2025-06-03T16:46:06.058933,E
99,2025-06-03T16:46:10.287010,E
100,2025-06-03T16:46:14.490923,E
101,2025-06-03T16:46:22.939058,E
102,2025-06-03T16:46:27.135966,E
103,2025-06-03T16:46:31.345938,E
104,2025-06-03T16:46:35.551818,E
105,2025-06-03T16:46:39.795991,E
106,2025-06-03T16:46:48.265168,E
107,2025-06-03T16:46:52.513713,E
108,2025-06-03T16:46:56.679238,E
109,2025-06-03T16:47:00.893789,E
110,2025-06-03T16:47:05.039758,E
111,2025-06-03T16:47:13.093912,E
112,2025-06-03T16:47:17.150108,E
113,2025-06-03T16:47:21.257472,E
114,2025-06-03T16:47:25.420426,E
115,2025-06-03T16:47:29.612355,E
116,2025-06-03T16:47:37.873145,E
117,2025-06-03T16:47:41.932915,E
118,2025-06-03T16:47:45.975212,E
119,2025-06-03T16:47:50.247645,E
120,2025-06-03T16:47:54.468876,E
121,2025-06-03T16:48:02.703178,E
122,2025-06-03T16:48:06.846771,E
123,2025-06-03T16:48:10.901489,E
124,2025-06-03T16:48:15.020878,E
125,2025-06-03T16:48:23.183250,E
126,2025-06-03T16:48:27.304294,E
127,2025-06-03T16:48:31.440462,E
128,2025-06-03T16:48:35.510491,E
129,2025-06-03T16:48:39.593826,E
130,2025-06-03T16:48:47.613747,E
131,2025-06-03T16:48:51.744426,E
132,2025-06-03T16:48:55.691922,E
133,2025-06-03T16:48:59.708331,E
134,2025-06-03T16:49:04.246947,E
135,2025-06-03T16:49:09.246957,E
136,2025-06-03T16:49:14.246981,E
137,2025-06-03T16:49:22.461205,E
138,2025-06-03T16:49:26.451728,E
139,2025-06-03T16:49:30.592762,E
140,2025-06-03T16:49:34.776341,E
141,2025-06-03T16:49:42.965767,E
142,2025-06-03T16:49:47.040728,E
143,2025-06-03T16:49:51.193915,E
144,2025-06-03T16:49:55.340246,E
145,2025-06-03T16:49:59.361169,E
146,2025-06-03T16:50:04.246962,E
147,2025-06-03T16:50:09.246985,E
148,2025-06-03T16:50:14.247001,E
149,2025-06-03T16:50:19.247006,E
150,2025-06-03T16:50:24.246959,E
151,2025-06-03T16:50:29.246979,E
152,2025-06-03T16:50:34.246967,E
153,2025-06-03T16:50:42.844590,E
154,2025-06-03T16:50:47.044178,E
155,2025-06-03T16:50:51.319634,E
156,2025-06-03T16:50:55.558959,E
157,2025-06-03T16:50:59.686161,E
158,2025-06-03T16:51:04.246951,E
159,2025-06-03T16:51:09.246942,E
160,2025-06-03T16:51:14.246984,E
161,2025-06-03T16:51:19.246999,E
162,2025-06-03T16:51:24.246967,E
163,2025-06-03T16:51:29.246930,E
164,2025-06-03T16:51:34.246964,E
165,2025-06-03T16:51:39.246964,E
166,2025-06-03T16:51:44.246979,E
167,2025-06-03T16:51:49.247025,E
168,2025-06-03T16:51:54.246942,E
169,2025-06-03T16:51:59.246976,E
170,2025-06-03T16:52:04.246937,E
171,2025-06-03T16:52:09.246983,E
172,2025-06-03T16:52:14.246960,E
173,2025-06-03T16:52:22.631784,E
174,2025-06-03T16:52:26.710395,E
175,2025-06-03T16:52:30.838554,E
176,2025-06-03T16:52:34.949545,E
177,2025-06-03T16:52:43.150093,E
178,2025-06-03T16:52:47.296407,E
179,2025-06-03T16:52:51.463974,E
