index,timestamp,message,cam_wind_direction
0,2025-06-13T15:43:31.113408,E,N
1,2025-06-13T15:43:38.812969,E,W
2,2025-06-13T15:43:58.614442,E,W
3,2025-06-13T15:44:25.059481,E,E
4,2025-06-13T15:44:47.551934,E,E
5,2025-06-13T15:45:13.727289,E,N
6,2025-06-13T15:45:47.493380,E,W
7,2025-06-13T15:46:21.214929,E,N
8,2025-06-13T15:46:58.969196,E,N
9,2025-06-13T15:47:33.764932,E,N
10,2025-06-13T15:48:08.157906,E,N
11,2025-06-13T15:48:46.530756,E,N
12,2025-06-13T15:49:28.835903,E,N
13,2025-06-13T15:50:18.655203,E,N
14,2025-06-13T15:51:08.336974,E,N
15,2025-06-13T15:51:58.080951,E,N
16,2025-06-13T15:52:44.247914,E,N
17,2025-06-13T15:53:34.057811,E,N
18,2025-06-13T15:54:27.913656,E,N
19,2025-06-13T15:55:25.585718,E,N
20,2025-06-13T15:56:15.521998,E,N
21,2025-06-13T15:57:13.120546,E,N
22,2025-06-13T15:57:39.933280,E,N
23,2025-06-13T15:57:47.617924,E,N
24,2025-06-13T15:57:48.887696,E,N
25,2025-06-13T15:57:55.471233,E,N
26,2025-06-13T15:57:59.374881,E,N
27,2025-06-13T15:58:07.056371,E,N
28,2025-06-13T15:58:08.887537,E,N
29,2025-06-13T15:58:13.887644,E,N
30,2025-06-13T15:58:18.887681,E,N
31,2025-06-13T15:58:23.887700,E,N
32,2025-06-13T15:58:28.887696,E,N
